Participant,Behavioral_Variable,Wellness_Variable,r,p,N,Included,p_FDR,Significant_FDR
p14,Sleep_Hours,fatigue,0.0400620623734902,0.7962564156207099,44,Yes,0.9845220176535154,False
p14,Sleep_Hours,mood,,,44,No,,False
p14,Sleep_Hours,readiness,0.0060173742602847,0.9690769685364428,44,Yes,0.9918262545615052,False
p14,Sleep_Hours,sleep_quality,0.1416889575458711,0.3589113341696148,44,Yes,0.9385259214587792,False
p14,Sleep_Hours,stress,-0.1634654313233423,0.2890338019106313,44,Yes,0.9020858579509726,False
p14,Sleep_Duration_Score,fatigue,-0.0158169746565325,0.9228302936164232,40,Yes,0.9860019090961047,False
p14,Sleep_Duration_Score,mood,,,40,No,,False
p14,Sleep_Duration_Score,readiness,0.0478237348190449,0.7694912576209454,40,Yes,0.9845220176535154,False
p14,Sleep_Duration_Score,sleep_quality,0.0147954250150078,0.927800817215544,40,Yes,0.9860019090961047,False
p14,Sleep_Duration_Score,stress,-0.2496615345472261,0.1202687667541482,40,Yes,0.7406147741470405,False
p14,Deep_Sleep_Minutes,fatigue,0.0595213765239126,0.701130752235206,44,Yes,0.9662735525266842,False
p14,Deep_Sleep_Minutes,mood,,,44,No,,False
p14,Deep_Sleep_Minutes,readiness,0.0566310657072426,0.7150166328763374,44,Yes,0.9680554577840222,False
p14,Deep_Sleep_Minutes,sleep_quality,-0.0073406147621935,0.9622813356809884,44,Yes,0.9918262545615052,False
p14,Deep_Sleep_Minutes,stress,0.0258498697781378,0.8677162189220076,44,Yes,0.9845421930474553,False
p14,Sleep_Restlessness,fatigue,0.21473963901615,0.1833038922448989,40,Yes,0.7903846046797374,False
p14,Sleep_Restlessness,mood,,,40,No,,False
p14,Sleep_Restlessness,readiness,0.1113701669715581,0.4938713391009256,40,Yes,0.9589230766395099,False
p14,Sleep_Restlessness,sleep_quality,-0.1283286859580448,0.4300205953162126,40,Yes,0.9411697561136416,False
p14,Sleep_Restlessness,stress,0.1106500018936985,0.4966863098600379,40,Yes,0.9589230766395099,False
p14,Sleep_Composition,fatigue,-0.015357076094489,0.925067661593846,40,Yes,0.9860019090961047,False
p14,Sleep_Composition,mood,,,40,No,,False
p14,Sleep_Composition,readiness,-0.1671595170677896,0.3025587134302696,40,Yes,0.9025461159928372,False
p14,Sleep_Composition,sleep_quality,0.1354435905621727,0.4046716153044644,40,Yes,0.9385259214587792,False
p14,Sleep_Composition,stress,-0.1949952156514214,0.22790725237186,40,Yes,0.850496204665129,False
p14,Sleep_Revitalization,fatigue,-0.2065485198375241,0.2009867743761553,40,Yes,0.8285654103201084,False
p14,Sleep_Revitalization,mood,,,40,No,,False
p14,Sleep_Revitalization,readiness,0.3181695434193977,0.0454136435130506,40,Yes,0.6432230345001747,False
p14,Sleep_Revitalization,sleep_quality,-0.052017659277318,0.7498992266277464,40,Yes,0.9748689946160704,False
p14,Sleep_Revitalization,stress,-0.0198964740885624,0.9030114597956612,40,Yes,0.9845421930474553,False
p14,Sleep_Score,fatigue,-0.0789147952552601,0.6283641859065767,40,Yes,0.9589230766395099,False
p14,Sleep_Score,mood,,,40,No,,False
p14,Sleep_Score,readiness,0.0943122840572806,0.562682612858136,40,Yes,0.9589230766395099,False
p14,Sleep_Score,sleep_quality,0.0275803634729349,0.8658483576385114,40,Yes,0.9845421930474553,False
p14,Sleep_Score,stress,-0.2439625131027971,0.1292529979842543,40,Yes,0.7406147741470405,False
p15,Steps,fatigue,0.0212725945018051,0.9049480015394392,34,Yes,0.9845421930474553,False
p15,Steps,mood,-0.1990011740362759,0.2591958544648593,34,Yes,0.8596962564472517,False
p15,Steps,readiness,-0.0988629973031489,0.578027077690929,34,Yes,0.9589230766395099,False
p15,Steps,sleep_quality,0.0479033816687669,0.787907492018854,34,Yes,0.9845220176535154,False
p15,Steps,stress,0.0056134782564272,0.9748645711453316,34,Yes,0.9931076508392793,False
p15,Exercise_Count,fatigue,0.0212656931329663,0.9049786995533992,34,Yes,0.9845421930474553,False
p15,Exercise_Count,mood,0.0091528095199708,0.9590272405432344,34,Yes,0.9918262545615052,False
p15,Exercise_Count,readiness,0.0120563864639533,0.9460459217118564,34,Yes,0.9910120961368076,False
p15,Exercise_Count,sleep_quality,-0.1442400774443368,0.4157212722163703,34,Yes,0.9385259214587792,False
p15,Exercise_Count,stress,-0.0030220170245324,0.9864668233000692,34,Yes,0.9976710262044862,False
p15,Exercise_Duration,fatigue,-0.2086229367211685,0.2363922870648378,34,Yes,0.850496204665129,False
p15,Exercise_Duration,mood,-0.3381625551697005,0.0504515398650007,34,Yes,0.672076102482635,False
p15,Exercise_Duration,readiness,-0.0688298755285783,0.6989109447536596,34,Yes,0.9662735525266842,False
p15,Exercise_Duration,sleep_quality,0.0256217280424533,0.8856313034541363,34,Yes,0.9845421930474553,False
p15,Exercise_Duration,stress,-0.1313823562856782,0.4589063270280377,34,Yes,0.9411697561136416,False
p15,Exercise_Distance,fatigue,-0.2236401262982791,0.203574050296789,34,Yes,0.8285654103201084,False
p15,Exercise_Distance,mood,-0.1441776120116482,0.4159253796591146,34,Yes,0.9385259214587792,False
p15,Exercise_Distance,readiness,0.1059191952521015,0.5510486303470339,34,Yes,0.9589230766395099,False
p15,Exercise_Distance,sleep_quality,0.1514784098525586,0.3924537617367986,34,Yes,0.9385259214587792,False
p15,Exercise_Distance,stress,-0.0951149227224247,0.5925935705870623,34,Yes,0.9589230766395099,False
p15,Exercise_Calories,fatigue,-0.1607141592976436,0.363885480556356,34,Yes,0.9385259214587792,False
p15,Exercise_Calories,mood,-0.3290599852912595,0.0573980558968707,34,Yes,0.672076102482635,False
p15,Exercise_Calories,readiness,0.025490911542099,0.8862114384601703,34,Yes,0.9845421930474553,False
p15,Exercise_Calories,sleep_quality,0.0077347730579043,0.9653709678523862,34,Yes,0.9918262545615052,False
p15,Exercise_Calories,stress,-0.1097279195425369,0.5367360780942749,34,Yes,0.9589230766395099,False
p15,Exercise_Avg_HR,fatigue,-0.2419560554485877,0.1821452216011637,32,Yes,0.7903846046797374,False
p15,Exercise_Avg_HR,mood,0.0113882479438636,0.9506739479650638,32,Yes,0.9918262545615052,False
p15,Exercise_Avg_HR,readiness,0.1597693518633928,0.3824102442599902,32,Yes,0.9385259214587792,False
p15,Exercise_Avg_HR,sleep_quality,0.0225197191284572,0.902631561850851,32,Yes,0.9845421930474553,False
p15,Exercise_Avg_HR,stress,0.0039817594416713,0.9827445962896192,32,Yes,0.9953145853119283,False
p15,Sleep_Hours,fatigue,-0.0798747369332148,0.6534002588593016,34,Yes,0.9662336595355717,False
p15,Sleep_Hours,mood,-0.0892724246772587,0.6156132871812098,34,Yes,0.9589230766395099,False
p15,Sleep_Hours,readiness,-0.0581260963780353,0.7440239612440191,34,Yes,0.9741115167626994,False
p15,Sleep_Hours,sleep_quality,0.227337060085183,0.1960052921208457,34,Yes,0.8247372436582444,False
p15,Sleep_Hours,stress,0.1016365990932157,0.5673522095116765,34,Yes,0.9589230766395099,False
p15,Sleep_Duration_Score,fatigue,0.261581510389924,0.1350771954838796,34,Yes,0.7406147741470405,False
p15,Sleep_Duration_Score,mood,0.0148164284621842,0.9337189030901928,34,Yes,0.9881763846799002,False
p15,Sleep_Duration_Score,readiness,0.081882071816426,0.6452534436403289,34,Yes,0.9656627996747877,False
p15,Sleep_Duration_Score,sleep_quality,0.2053688299391123,0.2439479827745029,34,Yes,0.8551991294294325,False
p15,Sleep_Duration_Score,stress,0.0826489693537099,0.6421515791045433,34,Yes,0.964334526551823,False
p15,Deep_Sleep_Minutes,fatigue,0.3015821905672727,0.0830331837466293,34,Yes,0.7253010181425795,False
p15,Deep_Sleep_Minutes,mood,0.0410502528113437,0.8176986885041906,34,Yes,0.9845421930474553,False
p15,Deep_Sleep_Minutes,readiness,0.3286084519559312,0.0577614031936898,34,Yes,0.672076102482635,False
p15,Deep_Sleep_Minutes,sleep_quality,0.1729574991433471,0.3279841041245832,34,Yes,0.9332282182116363,False
p15,Deep_Sleep_Minutes,stress,0.0980401057079698,0.5812113829031889,34,Yes,0.9589230766395099,False
p15,Sleep_Restlessness,fatigue,0.203708669590596,0.2478642302124323,34,Yes,0.8596962564472517,False
p15,Sleep_Restlessness,mood,0.0400209128671185,0.8221961566124716,34,Yes,0.9845421930474553,False
p15,Sleep_Restlessness,readiness,-0.1963555319455275,0.2657119128264191,34,Yes,0.8596962564472517,False
p15,Sleep_Restlessness,sleep_quality,0.0167929705404966,0.9249003120142664,34,Yes,0.9860019090961047,False
p15,Sleep_Restlessness,stress,0.1271002361977647,0.4738014760175404,34,Yes,0.9551193611476931,False
p15,Sleep_Composition,fatigue,0.3165386737093947,0.0681666009778041,34,Yes,0.6972277706480936,False
p15,Sleep_Composition,mood,0.016146852355216,0.9277821335921758,34,Yes,0.9860019090961047,False
p15,Sleep_Composition,readiness,0.2588762240048353,0.1393091635983269,34,Yes,0.749001737618165,False
p15,Sleep_Composition,sleep_quality,0.0881216925338677,0.6201909487465742,34,Yes,0.9589230766395099,False
p15,Sleep_Composition,stress,0.0943634091896943,0.5955334198037028,34,Yes,0.9589230766395099,False
p15,Sleep_Revitalization,fatigue,0.1621411234294533,0.3595849111667163,34,Yes,0.9385259214587792,False
p15,Sleep_Revitalization,mood,0.0186095894305717,0.9168029564643196,34,Yes,0.9860019090961047,False
p15,Sleep_Revitalization,readiness,0.0910489278439439,0.6085742126040743,34,Yes,0.9589230766395099,False
p15,Sleep_Revitalization,sleep_quality,0.0236190971193334,0.8945186363062012,34,Yes,0.9845421930474553,False
p15,Sleep_Revitalization,stress,0.1843319123686748,0.2966688709576561,34,Yes,0.9025461159928372,False
p15,Sleep_Score,fatigue,0.3052127225662355,0.0792134216879278,34,Yes,0.7253010181425795,False
p15,Sleep_Score,mood,0.020659008570959,0.907677819767057,34,Yes,0.9845421930474553,False
p15,Sleep_Score,readiness,0.1565154891638186,0.3767158972943374,34,Yes,0.9385259214587792,False
p15,Sleep_Score,sleep_quality,0.1524761546186167,0.3893066441614606,34,Yes,0.9385259214587792,False
p15,Sleep_Score,stress,0.1494702147703354,0.3988324211560184,34,Yes,0.9385259214587792,False
p16,Steps,fatigue,-0.1456867695926809,0.4871417325153543,25,Yes,0.957788823974884,False
p16,Steps,mood,-0.1372661558841384,0.5129175854067717,25,Yes,0.9589230766395099,False
p16,Steps,readiness,0.0140456169271347,0.9468717042126858,25,Yes,0.9910120961368076,False
p16,Steps,sleep_quality,0.0190447482226726,0.9280038939701022,25,Yes,0.9860019090961047,False
p16,Steps,stress,0.160407794648989,0.4437014148392124,25,Yes,0.9411697561136416,False
p16,Exercise_Count,fatigue,-0.344828154104298,0.0913922605098209,25,Yes,0.7253010181425795,False
p16,Exercise_Count,mood,-0.068662291068476,0.7443333131316665,25,Yes,0.9741115167626994,False
p16,Exercise_Count,readiness,-0.5062537962114352,0.0098174798792681,25,Yes,0.3998788530949973,False
p16,Exercise_Count,sleep_quality,-0.2485267991942595,0.2309468679314427,25,Yes,0.850496204665129,False
p16,Exercise_Count,stress,-0.1464313756630379,0.4848943496944111,25,Yes,0.9555271008683983,False
p16,Exercise_Duration,fatigue,-0.3437333422464728,0.0924940744457628,25,Yes,0.7253010181425795,False
p16,Exercise_Duration,mood,-0.0684442917852026,0.7451186554636163,25,Yes,0.9741115167626994,False
p16,Exercise_Duration,readiness,-0.5046464661469834,0.0100922060917981,25,Yes,0.3998788530949973,False
p16,Exercise_Duration,sleep_quality,-0.2313753188426135,0.2657797656858251,25,Yes,0.8596962564472517,False
p16,Exercise_Duration,stress,-0.1606812125306966,0.4429146657113386,25,Yes,0.9411697561136416,False
p16,Exercise_Distance,fatigue,,,0,No,,False
p16,Exercise_Distance,mood,,,0,No,,False
p16,Exercise_Distance,readiness,,,0,No,,False
p16,Exercise_Distance,sleep_quality,,,0,No,,False
p16,Exercise_Distance,stress,,,0,No,,False
p16,Exercise_Calories,fatigue,-0.3448073907049655,0.0914130647368209,25,Yes,0.7253010181425795,False
p16,Exercise_Calories,mood,-0.0686581566538362,0.7443482050540329,25,Yes,0.9741115167626994,False
p16,Exercise_Calories,readiness,-0.5062233127674092,0.0098226317354427,25,Yes,0.3998788530949973,False
p16,Exercise_Calories,sleep_quality,-0.2462567361451457,0.2353740520914663,25,Yes,0.850496204665129,False
p16,Exercise_Calories,stress,-0.1484505717548277,0.478826455973215,25,Yes,0.9551193611476931,False
p16,Exercise_Avg_HR,fatigue,,,2,No,,False
p16,Exercise_Avg_HR,mood,,,2,No,,False
p16,Exercise_Avg_HR,readiness,,,2,No,,False
p16,Exercise_Avg_HR,sleep_quality,,,2,No,,False
p16,Exercise_Avg_HR,stress,,,2,No,,False
p16,Sleep_Hours,fatigue,0.0346416360245481,0.8723322391470734,24,Yes,0.9845421930474553,False
p16,Sleep_Hours,mood,0.1519820317646484,0.4783588476057795,24,Yes,0.9551193611476931,False
p16,Sleep_Hours,readiness,0.1888834064951609,0.3767323615991456,24,Yes,0.9385259214587792,False
p16,Sleep_Hours,sleep_quality,-0.0243610094695326,0.910038928306407,24,Yes,0.9858755056652742,False
p16,Sleep_Hours,stress,0.150573241319296,0.482494281176791,24,Yes,0.9551193611476931,False
p16,Sleep_Duration_Score,fatigue,-0.1111178344494136,0.6052194406886918,24,Yes,0.9589230766395099,False
p16,Sleep_Duration_Score,mood,0.0534364411225259,0.8041453130516134,24,Yes,0.9845421930474553,False
p16,Sleep_Duration_Score,readiness,0.0776655249580003,0.7183118554125322,24,Yes,0.9680554577840222,False
p16,Sleep_Duration_Score,sleep_quality,-0.1064654442630741,0.620501426483403,24,Yes,0.9589230766395099,False
p16,Sleep_Duration_Score,stress,-0.0706897670792743,0.7427366609967136,24,Yes,0.9741115167626994,False
p16,Deep_Sleep_Minutes,fatigue,0.0545271729167542,0.8002255345583758,24,Yes,0.9845220176535154,False
p16,Deep_Sleep_Minutes,mood,0.142568685904818,0.5063297861216767,24,Yes,0.9589230766395099,False
p16,Deep_Sleep_Minutes,readiness,0.2255003705585909,0.2893856844300275,24,Yes,0.9020858579509726,False
p16,Deep_Sleep_Minutes,sleep_quality,-0.0779926625731812,0.7171727561550927,24,Yes,0.9680554577840222,False
p16,Deep_Sleep_Minutes,stress,0.1097229132096586,0.6097849534266111,24,Yes,0.9589230766395099,False
p16,Sleep_Restlessness,fatigue,-0.0401066112451855,0.8523922460714419,24,Yes,0.9845421930474553,False
p16,Sleep_Restlessness,mood,0.0018978077735495,0.9929779334698996,24,Yes,0.9977386988065509,False
p16,Sleep_Restlessness,readiness,0.1312134530610045,0.5411016059567103,24,Yes,0.9589230766395099,False
p16,Sleep_Restlessness,sleep_quality,0.3695486122480249,0.0755201939731527,24,Yes,0.7253010181425795,False
p16,Sleep_Restlessness,stress,-0.0281986654342186,0.8959370065580261,24,Yes,0.9845421930474553,False
p16,Sleep_Composition,fatigue,0.0285288822827904,0.8947249530278114,24,Yes,0.9845421930474553,False
p16,Sleep_Composition,mood,0.0855941729341093,0.6908733048838648,24,Yes,0.9662730133664443,False
p16,Sleep_Composition,readiness,0.1116774052040518,0.6033920045975816,24,Yes,0.9589230766395099,False
p16,Sleep_Composition,sleep_quality,-0.0828137301350288,0.7004546603468195,24,Yes,0.9662735525266842,False
p16,Sleep_Composition,stress,-0.1132304476299546,0.5983322439273007,24,Yes,0.9589230766395099,False
p16,Sleep_Revitalization,fatigue,-0.2233479092608749,0.2941359169438303,24,Yes,0.9020858579509726,False
p16,Sleep_Revitalization,mood,-0.2915213733513343,0.1669237360259689,24,Yes,0.7652135477822049,False
p16,Sleep_Revitalization,readiness,-0.1783863672158897,0.4042931319822969,24,Yes,0.9385259214587792,False
p16,Sleep_Revitalization,sleep_quality,-0.2497369644947044,0.2392325719207309,24,Yes,0.850496204665129,False
p16,Sleep_Revitalization,stress,-0.1603249610261954,0.454242484652795,24,Yes,0.9411697561136416,False
p16,Sleep_Score,fatigue,-0.1374526850770723,0.5218594524974864,24,Yes,0.9589230766395099,False
p16,Sleep_Score,mood,-0.0479821923147059,0.823813331284917,24,Yes,0.9845421930474553,False
p16,Sleep_Score,readiness,0.015998767549822,0.940852823420214,24,Yes,0.9910120961368076,False
p16,Sleep_Score,sleep_quality,-0.1802907559515112,0.3992115579832118,24,Yes,0.9385259214587792,False
p16,Sleep_Score,stress,-0.1364701193412156,0.5248678742496529,24,Yes,0.9589230766395099,False
