Participant,Behavioral_Variable,Wellness_Variable,r,p,N,Included,p_FDR,Significant_FDR
p13,Sleep_Revitalization,readiness,0.7001070447646914,0.024175295824883,10,Yes,0.16499198245449348,False
p13,Sleep_Revitalization,sleep_quality,0.1591674327231874,0.6605088229921244,10,Yes,0.8649520301087344,False
p13,Sleep_Revitalization,stress,0.6035098490754185,0.0646951316297743,10,Yes,0.28168579674164723,False
p13,Sleep_Score,fatigue,-0.0315064177232612,0.9311480845180928,10,Yes,0.9726508121837331,False
p13,Sleep_Score,mood,-0.3274449676404747,0.3556998543901347,10,Yes,0.6611915782401112,False
p13,Sleep_Score,readiness,0.2875961299626761,0.4203871676160378,10,Yes,0.7241973519083804,False
p13,Sleep_Score,sleep_quality,-0.439285792107042,0.2040127112696854,10,Yes,0.5106661070945433,False
p13,Sleep_Score,stress,0.1342262142549295,0.7116132698774452,10,Yes,0.9005027758742409,False
p14,Steps,fatigue,0.229962291699689,0.0721680244011117,62,Yes,0.3039509135812587,False
p14,Steps,mood,,,62,Yes,,False
p14,Steps,readiness,0.3240624152641769,0.0101848998256869,62,Yes,0.10606344693671196,False
p14,Steps,sleep_quality,-0.0695598099867259,0.5911160820186554,62,Yes,0.8315210498251542,False
p14,Steps,stress,0.2492252469093953,0.0507711826124691,62,Yes,0.2538559130623455,False
p14,Exercise_Count,fatigue,0.0496592688186829,0.6991235583411081,63,Yes,0.8950714670462079,False
p14,Exercise_Count,mood,,,63,Yes,,False
p14,Exercise_Count,readiness,0.3113328003872657,0.013002223867099,63,Yes,0.11539878384091631,False
p14,Exercise_Count,sleep_quality,0.0229599948079804,0.8582412148639288,63,Yes,0.9463217694014057,False
p14,Exercise_Count,stress,0.1559542325191727,0.2222583320372932,63,Yes,0.5234547618510558,False
p14,Exercise_Duration,fatigue,0.126293880417052,0.3239812789524395,63,Yes,0.6387833365220186,False
p14,Exercise_Duration,mood,,,63,Yes,,False
p14,Exercise_Duration,readiness,0.1916512152398144,0.1323988207861078,63,Yes,0.4072134784046407,False
p14,Exercise_Duration,sleep_quality,-0.011253219480696,0.9302472396193436,63,Yes,0.9726508121837331,False
p14,Exercise_Duration,stress,0.2794392666440738,0.0265580445528035,63,Yes,0.17325954015725362,False
p14,Exercise_Distance,fatigue,0.2370880501108698,0.0613566719712679,63,Yes,0.27712031520737807,False
p14,Exercise_Distance,mood,,,63,Yes,,False
p14,Exercise_Distance,readiness,0.1602885337672697,0.2095127770934953,63,Yes,0.5141586524472916,False
p14,Exercise_Distance,sleep_quality,-0.067682908819612,0.5981493349658688,63,Yes,0.8315210498251542,False
p14,Exercise_Distance,stress,0.2195523027595802,0.0838252344403606,63,Yes,0.32470578554094043,False
p14,Exercise_Calories,fatigue,0.1817122438758579,0.1540672941957878,63,Yes,0.44309096662383196,False
p14,Exercise_Calories,mood,,,63,Yes,,False
p14,Exercise_Calories,readiness,0.2352442848633016,0.0634617797307972,63,Yes,0.2798903964542235,False
p14,Exercise_Calories,sleep_quality,-0.0057494556291408,0.964329373412719,63,Yes,0.9811185681620155,False
p14,Exercise_Calories,stress,0.2451564805153737,0.0527981621876362,63,Yes,0.26119725738327965,False
p14,Exercise_Avg_HR,fatigue,0.1131801943395352,0.4151504872692906,54,Yes,0.7188253807347902,False
p14,Exercise_Avg_HR,mood,,,54,Yes,,False
p14,Exercise_Avg_HR,readiness,-0.0317820766020044,0.8195355369170787,54,Yes,0.9358137270930645,False
p14,Exercise_Avg_HR,sleep_quality,0.0117350249916917,0.9328818862754396,54,Yes,0.9726508121837331,False
p14,Exercise_Avg_HR,stress,0.058946285131515,0.6720049748701084,54,Yes,0.8751039714534141,False
p14,Sleep_Hours,fatigue,-0.1037496417775398,0.4733717498863191,50,Yes,0.7578811406570348,False
p14,Sleep_Hours,mood,,,50,Yes,,False
p14,Sleep_Hours,readiness,0.2325828306054865,0.1040798035434467,50,Yes,0.36438595619728886,False
p14,Sleep_Hours,sleep_quality,0.1592860237960293,0.269199911784113,50,Yes,0.5772979759590497,False
p14,Sleep_Hours,stress,-0.167199207840349,0.2458186553664071,50,Yes,0.5564677960337596,False
p14,Sleep_Duration_Score,fatigue,-0.0097701730293424,0.9492111258135012,45,Yes,0.9772762894570279,False
p14,Sleep_Duration_Score,mood,,,45,Yes,,False
p14,Sleep_Duration_Score,readiness,0.2920831008302428,0.0515461207975865,45,Yes,0.2563596965199116,False
p14,Sleep_Duration_Score,sleep_quality,0.3025052627017654,0.0434084610951718,45,Yes,0.22801635462913278,False
p14,Sleep_Duration_Score,stress,0.0239852986391667,0.8757232810908414,45,Yes,0.9554273836872074,False
p14,Deep_Sleep_Minutes,fatigue,-0.0040455880559193,0.97775532528153,50,Yes,0.9861256641056584,False
p14,Deep_Sleep_Minutes,mood,,,50,Yes,,False
p14,Deep_Sleep_Minutes,readiness,0.2899173939905242,0.0411251144358377,50,Yes,0.22098840228453015,False
p14,Deep_Sleep_Minutes,sleep_quality,0.076231665801374,0.598768621135409,50,Yes,0.8315210498251542,False
p14,Deep_Sleep_Minutes,stress,-0.1422772214332821,0.3243138326317341,50,Yes,0.6387833365220186,False
p14,Sleep_Restlessness,fatigue,-0.1721104887044726,0.2582554653343351,45,Yes,0.5681620237355371,False
p14,Sleep_Restlessness,mood,,,45,Yes,,False
p14,Sleep_Restlessness,readiness,-0.0894231689580067,0.5591121703219004,45,Yes,0.8149786103991473,False
p14,Sleep_Restlessness,sleep_quality,-0.308364978075552,0.0393139033599297,45,Yes,0.21750591503866432,False
p14,Sleep_Restlessness,stress,0.1159962253604281,0.4479742613298156,45,Yes,0.7417203108098389,False
p14,Sleep_Composition,fatigue,0.2353932583293761,0.119566867950152,45,Yes,0.38417533172986984,False
p14,Sleep_Composition,mood,,,45,Yes,,False
p14,Sleep_Composition,readiness,0.1254317890866298,0.4116496814532695,45,Yes,0.7140861821128145,False
p14,Sleep_Composition,sleep_quality,0.4528796246750062,0.0017851769063696,45,Yes,0.0417285101863894,True
p14,Sleep_Composition,stress,-0.2264019007131053,0.1347819942100887,45,Yes,0.41049239278968386,False
p14,Sleep_Revitalization,fatigue,0.1565083341652941,0.3045665189548949,45,Yes,0.6243415432635244,False
p14,Sleep_Revitalization,mood,,,45,Yes,,False
p14,Sleep_Revitalization,readiness,0.3710725007806404,0.0120904621464526,45,Yes,0.1153528786421753,False
p14,Sleep_Revitalization,sleep_quality,0.0953378002367978,0.5333041983198188,45,Yes,0.7965486029217741,False
p14,Sleep_Revitalization,stress,0.1137996100694306,0.4566755862410821,45,Yes,0.7484000253288488,False
p14,Sleep_Score,fatigue,0.0964047424384082,0.5287113614021612,45,Yes,0.7939581039642853,False
p14,Sleep_Score,mood,,,45,Yes,,False
p14,Sleep_Score,readiness,0.3699762864953981,0.0123667086041371,45,Yes,0.11539878384091631,False
p14,Sleep_Score,sleep_quality,0.3675890754723293,0.0129869923016916,45,Yes,0.11539878384091631,False
p14,Sleep_Score,stress,0.0014734253348862,0.9923357221767546,45,Yes,0.99235690951033,False
p15,Steps,fatigue,0.0569293182111149,0.7007315766854824,48,Yes,0.8950714670462079,False
p15,Steps,mood,0.3475451731982815,0.015504595914295,48,Yes,0.13060177639518764,False
p15,Steps,readiness,0.0749045245517396,0.6128664150131143,48,Yes,0.843279507916857,False
p15,Steps,sleep_quality,0.2341710374376602,0.1091595877454779,48,Yes,0.36582155749828615,False
p15,Steps,stress,0.1575374192718029,0.2849003151162184,48,Yes,0.5999589969226671,False
p15,Exercise_Count,fatigue,-0.0566349793074174,0.7022071168569173,48,Yes,0.8950714670462079,False
p15,Exercise_Count,mood,0.1129865365732063,0.4445021787867365,48,Yes,0.7395187494049797,False
p15,Exercise_Count,readiness,-0.0392468642614468,0.7911290374216129,48,Yes,0.9332189150888249,False
p15,Exercise_Count,sleep_quality,-0.1419533667532282,0.3358271594534149,48,Yes,0.6450014048898403,False
p15,Exercise_Count,stress,0.0656395694587802,0.6575810190676179,48,Yes,0.8647514104475706,False
p15,Exercise_Duration,fatigue,0.1486012923797008,0.3134486506995507,48,Yes,0.6316260525949997,False
p15,Exercise_Duration,mood,0.3361161908912553,0.0195066267725267,48,Yes,0.14644857846038487,False
p15,Exercise_Duration,readiness,0.2514868915437714,0.0846613876125398,48,Yes,0.32470578554094043,False
p15,Exercise_Duration,sleep_quality,0.1064710665531695,0.4713648938554483,48,Yes,0.7564113999974881,False
p15,Exercise_Duration,stress,0.1286774605924723,0.3834072861844778,48,Yes,0.6845967247384636,False
p15,Exercise_Distance,fatigue,0.043825625412432,0.7674047511006338,48,Yes,0.9282321374891237,False
p15,Exercise_Distance,mood,-0.0093159596762287,0.9498916469837546,48,Yes,0.9772762894570279,False
p15,Exercise_Distance,readiness,0.190342868680462,0.1950247085774925,48,Yes,0.5023363705783898,False
p15,Exercise_Distance,sleep_quality,-0.0565456722401542,0.7026550340234402,48,Yes,0.8950714670462079,False
p15,Exercise_Distance,stress,-0.03917760197343,0.7914894114068858,48,Yes,0.9332189150888249,False
p15,Exercise_Calories,fatigue,0.2240229991782378,0.1258453212701613,48,Yes,0.39321116738331685,False
p15,Exercise_Calories,mood,0.3262192699310441,0.0236459026979174,48,Yes,0.1625655810481821,False
p15,Exercise_Calories,readiness,0.2627797782436166,0.0711591109107061,48,Yes,0.3010577769299105,False
p15,Exercise_Calories,sleep_quality,0.0828323447079335,0.5756736147026859,48,Yes,0.8285643083281086,False
p15,Exercise_Calories,stress,0.1635072630891566,0.2668076175912067,48,Yes,0.5748044296031758,False
p15,Exercise_Avg_HR,fatigue,0.2096359441646298,0.1620278660180897,46,Yes,0.4522270290355637,False
p15,Exercise_Avg_HR,mood,-0.0422043046832159,0.7806362311282158,46,Yes,0.9292293572688372,False
p15,Exercise_Avg_HR,readiness,0.2814067529727135,0.0581517850796985,46,Yes,0.26916791608672325,False
p15,Exercise_Avg_HR,sleep_quality,-0.1792317820405969,0.2333258711474562,46,Yes,0.5335938435272521,False
p15,Exercise_Avg_HR,stress,0.0570470061370124,0.7064927972978103,46,Yes,0.8975146270019737,False
p15,Sleep_Hours,fatigue,0.1566923985118851,0.2875246136270741,48,Yes,0.6019431275247039,False
p15,Sleep_Hours,mood,0.3401327937417271,0.0180107901821645,48,Yes,0.13975972782417967,False
p15,Sleep_Hours,readiness,0.0422460844293072,0.7755663607327974,48,Yes,0.9292293572688372,False
p15,Sleep_Hours,sleep_quality,0.1819561404914174,0.2158039783547337,48,Yes,0.5152714355192772,False
p15,Sleep_Hours,stress,0.0122780685631419,0.9339901119490688,48,Yes,0.9726508121837331,False
p15,Sleep_Duration_Score,fatigue,-0.0086934126137255,0.953236337951668,48,Yes,0.9772762894570279,False
p15,Sleep_Duration_Score,mood,0.1087899177929297,0.4617065801358974,48,Yes,0.7517494045387234,False
p15,Sleep_Duration_Score,readiness,0.0132535796036724,0.9287585289619288,48,Yes,0.9726508121837331,False
p15,Sleep_Duration_Score,sleep_quality,0.1748243344437656,0.2346482039048048,48,Yes,0.5351123674414451,False
p15,Sleep_Duration_Score,stress,-0.088441449627818,0.5499987976190832,48,Yes,0.8123994877943803,False
p15,Deep_Sleep_Minutes,fatigue,0.2144030292138771,0.1433714776853012,48,Yes,0.42965490908896353,False
p15,Deep_Sleep_Minutes,mood,0.2507738105507677,0.0855769582936129,48,Yes,0.32470578554094043,False
p15,Deep_Sleep_Minutes,readiness,0.0999455216118837,0.4991132402055325,48,Yes,0.7803958646911925,False
p15,Deep_Sleep_Minutes,sleep_quality,0.36519859892931,0.0107012799945063,48,Yes,0.10790704688484978,False
p15,Deep_Sleep_Minutes,stress,0.1854458090002004,0.2069781402879604,48,Yes,0.5119697385429709,False
p15,Sleep_Restlessness,fatigue,0.1752799705938993,0.2334116385055039,48,Yes,0.5335938435272521,False
p15,Sleep_Restlessness,mood,-0.0601984952757263,0.6844174290147053,48,Yes,0.883881624487223,False
p15,Sleep_Restlessness,readiness,-0.2771156966905556,0.0565418561956627,48,Yes,0.26566148514042526,False
p15,Sleep_Restlessness,sleep_quality,-0.309056664718958,0.0325656041725275,48,Yes,0.19362729303631562,False
p15,Sleep_Restlessness,stress,0.0162349042424935,0.9127893045814626,48,Yes,0.9720478357444959,False
p15,Sleep_Composition,fatigue,0.1201491058495935,0.4159727332362353,48,Yes,0.718917755223438,False
p15,Sleep_Composition,mood,-0.0129307041563035,0.930489763818666,48,Yes,0.9726508121837331,False
p15,Sleep_Composition,readiness,0.0378791050017819,0.7982534334964062,48,Yes,0.9341263583468583,False
p15,Sleep_Composition,sleep_quality,0.4010446429395595,0.0047291963998636,48,Yes,0.07018727990273756,False
p15,Sleep_Composition,stress,0.093344764300186,0.5280114245481974,48,Yes,0.7939581039642853,False
p15,Sleep_Revitalization,fatigue,0.1595058315051444,0.2788481400981047,48,Yes,0.5925522977084725,False
p15,Sleep_Revitalization,mood,0.0178093987988454,0.9043689722203836,48,Yes,0.9672440328944539,False
p15,Sleep_Revitalization,readiness,0.2534006179050463,0.0822420815311092,48,Yes,0.32470578554094043,False
p15,Sleep_Revitalization,sleep_quality,0.1921596999399034,0.1907169756317941,48,Yes,0.4967141287346169,False
p15,Sleep_Revitalization,stress,-0.1366926064616552,0.3542229728347935,48,Yes,0.6611915782401112,False
p15,Sleep_Score,fatigue,0.0923891430658229,0.532262378509114,48,Yes,0.7962645182496345,False
p15,Sleep_Score,mood,0.0705057422288248,0.6339352259765353,48,Yes,0.852159645250414,False
p15,Sleep_Score,readiness,0.1172383084103882,0.427438565208757,48,Yes,0.7246282339455543,False
p15,Sleep_Score,sleep_quality,0.3040271367756399,0.0356539018886331,48,Yes,0.20578023620908611,False
p15,Sleep_Score,stress,-0.0792658364822821,0.5922780741606517,48,Yes,0.8315210498251542,False
p16,Steps,fatigue,-0.1046900176972379,0.5147842313542764,41,Yes,0.7877631036272479,False
p16,Steps,mood,-0.040317424400391,0.8023742574580071,41,Yes,0.935106536407568,False
p16,Steps,readiness,-0.2442236729448842,0.1238431439663865,41,Yes,0.38856825372003817,False
p16,Steps,sleep_quality,-0.2646403075139004,0.0945083534419315,41,Yes,0.3385644079241607,False
p16,Steps,stress,-0.0661923014521714,0.6809393184366871,41,Yes,0.8806061725287724,False
p16,Exercise_Count,fatigue,-0.0664925823999464,0.6795691428181826,41,Yes,0.880051452264544,False
p16,Exercise_Count,mood,0.053295447813842,0.7406904118680762,41,Yes,0.9180575207315762,False
p16,Exercise_Count,readiness,-0.1405403624584718,0.3807968055849689,41,Yes,0.6845967247384636,False
p16,Exercise_Count,sleep_quality,-0.1989720627480862,0.2123397399772431,41,Yes,0.5152714355192772,False
p16,Exercise_Count,stress,-0.0457552175595111,0.7763607885285024,41,Yes,0.9292293572688372,False
p16,Exercise_Duration,fatigue,-0.1069257003501869,0.5057966780779279,41,Yes,0.7803958646911925,False
p16,Exercise_Duration,mood,0.0161426294882808,0.9202068666552468,41,Yes,0.9725282285208253,False
p16,Exercise_Duration,readiness,-0.2053513816080057,0.1977443523077382,41,Yes,0.5065506011170827,False
p16,Exercise_Duration,sleep_quality,-0.225461221777465,0.1563850470437054,41,Yes,0.44309096662383196,False
p16,Exercise_Duration,stress,-0.0200857505725244,0.9008032885264448,41,Yes,0.9672440328944539,False
p16,Exercise_Distance,fatigue,,,0,No,,False
p16,Exercise_Distance,mood,,,0,No,,False
p16,Exercise_Distance,readiness,,,0,No,,False
p16,Exercise_Distance,sleep_quality,,,0,No,,False
p16,Exercise_Distance,stress,,,0,No,,False
p16,Exercise_Calories,fatigue,-0.1173824919275808,0.4648382314137518,41,Yes,0.7532473940586792,False
p16,Exercise_Calories,mood,0.0130786910245895,0.9353162667651992,41,Yes,0.9727705332874986,False
p16,Exercise_Calories,readiness,-0.21592775760939,0.1751269050719416,41,Yes,0.4725614721843154,False
p16,Exercise_Calories,sleep_quality,-0.2267680112130523,0.153934640638489,41,Yes,0.44309096662383196,False
p16,Exercise_Calories,stress,-0.0136400955991656,0.9325459437816174,41,Yes,0.9726508121837331,False
p16,Exercise_Avg_HR,fatigue,,,4,No,,False
p16,Exercise_Avg_HR,mood,,,4,No,,False
p16,Exercise_Avg_HR,readiness,,,4,No,,False
p16,Exercise_Avg_HR,sleep_quality,,,4,No,,False
p16,Exercise_Avg_HR,stress,,,4,No,,False
p16,Sleep_Hours,fatigue,0.431236265072504,0.0054668947197491,40,Yes,0.07629173974575236,False
p16,Sleep_Hours,mood,0.3311627790828038,0.0368568545405231,40,Yes,0.20877858819541847,False
p16,Sleep_Hours,readiness,-0.0374949575948541,0.8183249490633088,40,Yes,0.9358137270930645,False
p16,Sleep_Hours,sleep_quality,0.27474162007061,0.0862151590431974,40,Yes,0.32470578554094043,False
p16,Sleep_Hours,stress,0.3347264859982316,0.0347557919862468,40,Yes,0.20193466697148585,False
p16,Sleep_Duration_Score,fatigue,0.6238450998596137,1.7011490695630765e-05,40,Yes,0.0022252197366692296,True
p16,Sleep_Duration_Score,mood,0.3781074976316272,0.0161461578427224,40,Yes,0.1347915855620129,False
p16,Sleep_Duration_Score,readiness,0.3346989567487924,0.0347716378421489,40,Yes,0.20193466697148585,False
p16,Sleep_Duration_Score,sleep_quality,0.397605678318447,0.011064680632306,40,Yes,0.11005825948091605,False
p16,Sleep_Duration_Score,stress,0.3639002815376561,0.0209825114193465,40,Yes,0.15447754470148803,False
p16,Deep_Sleep_Minutes,fatigue,0.4822018053513605,0.001627979983644,40,Yes,0.03994443727720487,True
p16,Deep_Sleep_Minutes,mood,0.3886510730360919,0.0131973670050602,40,Yes,0.11539878384091631,False
p16,Deep_Sleep_Minutes,readiness,0.0347332613544579,0.8315058148976535,40,Yes,0.9419187433204084,False
p16,Deep_Sleep_Minutes,sleep_quality,0.3043292956372648,0.0562263778932993,40,Yes,0.2655134511628022,False
p16,Deep_Sleep_Minutes,stress,0.3851193922125122,0.0141295163006508,40,Yes,0.12120273156980273,False
p16,Sleep_Restlessness,fatigue,-0.0788910434162898,0.6284679034357282,40,Yes,0.8495723906898232,False
p16,Sleep_Restlessness,mood,-0.1093078929055877,0.5019541485091282,40,Yes,0.7803958646911925,False
p16,Sleep_Restlessness,readiness,-0.4509490616670466,0.0034964869295466,40,Yes,0.06538430558252141,False
p16,Sleep_Restlessness,sleep_quality,-0.3531845696410289,0.0253848264814363,40,Yes,0.17075404863412189,False
p16,Sleep_Restlessness,stress,-0.1229405111547304,0.4497918890151643,40,Yes,0.7417203108098389,False
p16,Sleep_Composition,fatigue,0.2753707440781057,0.0854691950938749,40,Yes,0.32470578554094043,False
p16,Sleep_Composition,mood,0.3249932998299896,0.0407390143275997,40,Yes,0.22017906587459954,False
p16,Sleep_Composition,readiness,0.0372952326795946,0.819276578569714,40,Yes,0.9358137270930645,False
p16,Sleep_Composition,sleep_quality,0.360004414854479,0.0225026966605813,40,Yes,0.15805384500023242,False
p16,Sleep_Composition,stress,0.2095898421808429,0.1942869452525966,40,Yes,0.5023363705783898,False
p16,Sleep_Revitalization,fatigue,0.0194019369920597,0.9054111486355668,40,Yes,0.9672440328944539,False
p16,Sleep_Revitalization,mood,0.0754902565441871,0.6433900215256492,40,Yes,0.853002957164514,False
p16,Sleep_Revitalization,readiness,0.2369593480332034,0.1409669636139627,40,Yes,0.42517455154533906,False
p16,Sleep_Revitalization,sleep_quality,0.2845098501198185,0.075188126294154,40,Yes,0.3110659207302389,False
p16,Sleep_Revitalization,stress,0.0120044991690509,0.9413937900690948,40,Yes,0.9769180840339664,False
p16,Sleep_Score,fatigue,0.5297108326553196,0.0004397036364015,40,Yes,0.01468296071555009,True
p16,Sleep_Score,mood,0.3957816910396782,0.0114734828936755,40,Yes,0.11174694276652701,False
p16,Sleep_Score,readiness,0.3214797354160233,0.0430945443608295,40,Yes,0.22801635462913278,False
p16,Sleep_Score,sleep_quality,0.4901086476725556,0.0013262518509274,40,Yes,0.033514742719381596,True
p16,Sleep_Score,stress,0.3258440336719729,0.0401847160451709,40,Yes,0.21844598547810923,False
