Participant,Behavioral_Variable,Wellness_Variable,Window,Relationship,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR
p09,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,0.02217985833029609,0.8257486272443967,101,True,0.9616631881390335,False,False
p09,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.06973602811063336,0.48833517395029974,101,True,0.7904143039900685,False,False
p09,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,-0.11272839473227382,0.26169807900746567,101,True,0.6448067580146011,False,False
p10,Steps,fatigue,Previous 7 days,7-day history → current well-being,0.009738120591259567,0.9253783312197068,95,True,0.9910519371129481,False,False
p10,Steps,mood,Previous 7 days,7-day history → current well-being,-0.048098807721547045,0.6434568116168586,95,True,0.8794199996387378,False,False
p10,Steps,readiness,Previous 7 days,7-day history → current well-being,-0.08674636659253535,0.4032205535614355,95,True,0.7384213907984712,False,False
p10,Steps,sleep_quality,Previous 7 days,7-day history → current well-being,0.15381525646479982,0.13669008072938543,95,True,0.47141205031734124,False,False
p10,Steps,stress,Previous 7 days,7-day history → current well-being,0.1475846216751243,0.15350419176780794,95,True,0.5033949255760443,False,False
p10,Exercise_Count,fatigue,Previous 7 days,7-day history → current well-being,-0.15167375852384318,0.14230378652853898,95,True,0.48069172038068353,False,False
p10,Exercise_Count,mood,Previous 7 days,7-day history → current well-being,-0.33416863910126493,0.0009341613187739666,95,True,0.04302449806283052,True,True
p10,Exercise_Count,readiness,Previous 7 days,7-day history → current well-being,-0.08945316021074902,0.38864934537636786,95,True,0.7347829168755551,False,False
p10,Exercise_Count,sleep_quality,Previous 7 days,7-day history → current well-being,0.009508184906279575,0.9271354065970111,95,True,0.9910519371129481,False,False
p10,Exercise_Count,stress,Previous 7 days,7-day history → current well-being,-0.03404345908568203,0.7432769561998002,95,True,0.9360470396032395,False,False
p10,Exercise_Duration,fatigue,Previous 7 days,7-day history → current well-being,-0.12854871768234535,0.21441758931640142,95,True,0.5949499044218831,False,False
p10,Exercise_Duration,mood,Previous 7 days,7-day history → current well-being,-0.27084553255398325,0.007936872300276168,95,True,0.09919153071431255,True,False
p10,Exercise_Duration,readiness,Previous 7 days,7-day history → current well-being,-0.15875955128931493,0.12437282272848788,95,True,0.4641536911848926,False,False
p10,Exercise_Duration,sleep_quality,Previous 7 days,7-day history → current well-being,0.053118377420649,0.6091821910442757,95,True,0.8617283094603901,False,False
p10,Exercise_Duration,stress,Previous 7 days,7-day history → current well-being,-0.09003460342682301,0.3855609894243625,95,True,0.7347829168755551,False,False
p10,Exercise_Distance,fatigue,Previous 7 days,7-day history → current well-being,-0.28472385971658387,0.00516534429513645,95,True,0.08149148575138145,True,False
p10,Exercise_Distance,mood,Previous 7 days,7-day history → current well-being,-0.18360017153729585,0.0749131636893964,95,True,0.37272066663197223,False,False
p10,Exercise_Distance,readiness,Previous 7 days,7-day history → current well-being,-0.2884459168989875,0.004586589854340243,95,True,0.07717545997798367,True,False
p10,Exercise_Distance,sleep_quality,Previous 7 days,7-day history → current well-being,-0.04752247713134549,0.6474421405676214,95,True,0.8812891670799159,False,False
p10,Exercise_Distance,stress,Previous 7 days,7-day history → current well-being,-0.09437118406887159,0.36299546427255797,95,True,0.7268045220237974,False,False
p10,Exercise_Calories,fatigue,Previous 7 days,7-day history → current well-being,-0.1758537873512381,0.08826317117134592,95,True,0.40082865967612447,False,False
p10,Exercise_Calories,mood,Previous 7 days,7-day history → current well-being,-0.27311411065816354,0.00740940043584293,95,True,0.09789524649401497,True,False
p10,Exercise_Calories,readiness,Previous 7 days,7-day history → current well-being,-0.20928057808848494,0.041809672694872804,95,True,0.2762600648278438,True,False
p10,Exercise_Calories,sleep_quality,Previous 7 days,7-day history → current well-being,0.030994827769158004,0.76557144689402,95,True,0.9379797958420278,False,False
p10,Exercise_Calories,stress,Previous 7 days,7-day history → current well-being,-0.07970992029942897,0.4425738655319805,95,True,0.7528562577441534,False,False
p10,Exercise_Avg_HR,fatigue,Previous 7 days,7-day history → current well-being,-0.2191940194524842,0.03282781402387775,95,True,0.24238784699333352,True,False
p10,Exercise_Avg_HR,mood,Previous 7 days,7-day history → current well-being,-0.17131443293685555,0.09692293319162615,95,True,0.41791008041014766,False,False
p10,Exercise_Avg_HR,readiness,Previous 7 days,7-day history → current well-being,-0.21141938398477467,0.03971587037331974,95,True,0.26825638696534415,True,False
p10,Exercise_Avg_HR,sleep_quality,Previous 7 days,7-day history → current well-being,0.039533388647314746,0.7036696261276195,95,True,0.9170404159856719,False,False
p10,Exercise_Avg_HR,stress,Previous 7 days,7-day history → current well-being,-0.18931575994103272,0.06614376067655622,95,True,0.35346665758371315,False,False
p10,Sleep_Hours,fatigue,Previous 7 days,7-day history → current well-being,0.05259393634427225,0.6127256476876062,95,True,0.8632321494812749,False,False
p10,Sleep_Hours,mood,Previous 7 days,7-day history → current well-being,0.15782174199287308,0.1266411567887576,95,True,0.4646235742651079,False,False
p10,Sleep_Hours,readiness,Previous 7 days,7-day history → current well-being,-0.01594448072042121,0.8781144014222312,95,True,0.9746173176314558,False,False
p10,Sleep_Hours,sleep_quality,Previous 7 days,7-day history → current well-being,0.004055939411268956,0.9688830363943719,95,True,0.9937742115046837,False,False
p10,Sleep_Hours,stress,Previous 7 days,7-day history → current well-being,0.1246413768586874,0.22879416920835696,95,True,0.6097153321911359,False,False
p10,Sleep_Duration_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.10772177056099305,0.2987723183983094,95,True,0.6740568101325118,False,False
p10,Sleep_Duration_Score,mood,Previous 7 days,7-day history → current well-being,-0.09440192164470096,0.36283848113773126,95,True,0.7268045220237974,False,False
p10,Sleep_Duration_Score,readiness,Previous 7 days,7-day history → current well-being,-0.10369928935361293,0.31728410682026403,95,True,0.6838605368490737,False,False
p10,Sleep_Duration_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.1038802703295486,0.316435655582096,95,True,0.6838605368490737,False,False
p10,Sleep_Duration_Score,stress,Previous 7 days,7-day history → current well-being,-0.18102713884012503,0.07915464580630982,95,True,0.384356693578716,False,False
p10,Deep_Sleep_Minutes,fatigue,Previous 7 days,7-day history → current well-being,0.031777587698384235,0.7598280831977581,95,True,0.9379797958420278,False,False
p10,Deep_Sleep_Minutes,mood,Previous 7 days,7-day history → current well-being,0.055177760392886036,0.5953553430307991,95,True,0.8534972561229454,False,False
p10,Deep_Sleep_Minutes,readiness,Previous 7 days,7-day history → current well-being,-0.002714540304791636,0.9791713146165462,95,True,0.9937742115046837,False,False
p10,Deep_Sleep_Minutes,sleep_quality,Previous 7 days,7-day history → current well-being,0.06239014192915245,0.5480802914082128,95,True,0.8294798239747866,False,False
p10,Deep_Sleep_Minutes,stress,Previous 7 days,7-day history → current well-being,0.06042281276036869,0.5607928925101844,95,True,0.8385062577069424,False,False
p10,Sleep_Restlessness,fatigue,Previous 7 days,7-day history → current well-being,0.04364763179336522,0.6744906609221186,95,True,0.8928382274329486,False,False
p10,Sleep_Restlessness,mood,Previous 7 days,7-day history → current well-being,0.073927702947804,0.4764682919373789,95,True,0.7828089185850565,False,False
p10,Sleep_Restlessness,readiness,Previous 7 days,7-day history → current well-being,0.08866593845631554,0.39285423278495024,95,True,0.7347829168755551,False,False
p10,Sleep_Restlessness,sleep_quality,Previous 7 days,7-day history → current well-being,0.02980672509967533,0.7743131245681603,95,True,0.9379797958420278,False,False
p10,Sleep_Restlessness,stress,Previous 7 days,7-day history → current well-being,0.09843595786131737,0.3425996499753905,95,True,0.7070181449874434,False,False
p10,Sleep_Composition,fatigue,Previous 7 days,7-day history → current well-being,-0.06510831534284924,0.530749663223462,95,True,0.8207341203718918,False,False
p10,Sleep_Composition,mood,Previous 7 days,7-day history → current well-being,-0.08565065617203832,0.40920932392102916,95,True,0.7384213907984712,False,False
p10,Sleep_Composition,readiness,Previous 7 days,7-day history → current well-being,-0.0463128968826583,0.6558386917525466,95,True,0.8843752719226596,False,False
p10,Sleep_Composition,sleep_quality,Previous 7 days,7-day history → current well-being,0.10704941248714736,0.30181614842058924,95,True,0.6740568101325118,False,False
p10,Sleep_Composition,stress,Previous 7 days,7-day history → current well-being,0.05245527266896424,0.6136640428985697,95,True,0.8632321494812749,False,False
p10,Sleep_Revitalization,fatigue,Previous 7 days,7-day history → current well-being,-0.21895384401381796,0.03302444930524007,95,True,0.24238784699333352,True,False
p10,Sleep_Revitalization,mood,Previous 7 days,7-day history → current well-being,-0.11949740718663147,0.24873134060832375,95,True,0.628134396936751,False,False
p10,Sleep_Revitalization,readiness,Previous 7 days,7-day history → current well-being,-0.14209663320986346,0.16955561191682783,95,True,0.5325614803359957,False,False
p10,Sleep_Revitalization,sleep_quality,Previous 7 days,7-day history → current well-being,-0.10465042852351326,0.31284149641576375,95,True,0.6809696365946581,False,False
p10,Sleep_Revitalization,stress,Previous 7 days,7-day history → current well-being,0.0026670954240899268,0.9795352802509331,95,True,0.9937742115046837,False,False
p10,Sleep_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.20185755079229065,0.04980189167893364,95,True,0.3087954873142188,True,False
p10,Sleep_Score,mood,Previous 7 days,7-day history → current well-being,-0.14738824207463685,0.15405822218518175,95,True,0.5033949255760443,False,False
p10,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,-0.15378966093300436,0.1367561690524564,95,True,0.47141205031734124,False,False
p10,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.09019813048000547,0.38469507465138686,95,True,0.7347829168755551,False,False
p10,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,-0.09931956643686622,0.33826324781602946,95,True,0.7070181449874434,False,False
p11,Steps,fatigue,Previous 7 days,7-day history → current well-being,0.18883271870799007,0.052552675492159494,106,True,0.312224719100477,False,False
p11,Steps,mood,Previous 7 days,7-day history → current well-being,0.04225777800009037,0.6671199421799027,106,True,0.8911214557410596,False,False
p11,Steps,readiness,Previous 7 days,7-day history → current well-being,0.269011305635673,0.005296947406377139,106,True,0.08149148575138145,True,False
p11,Steps,sleep_quality,Previous 7 days,7-day history → current well-being,0.06707436752117181,0.49450907793284893,106,True,0.7953091858474163,False,False
p11,Steps,stress,Previous 7 days,7-day history → current well-being,0.06498086953740581,0.5081081025188017,106,True,0.8056345110580686,False,False
p11,Exercise_Count,fatigue,Previous 7 days,7-day history → current well-being,0.05301244546211342,0.5894006316433902,106,True,0.8534972561229454,False,False
p11,Exercise_Count,mood,Previous 7 days,7-day history → current well-being,-0.10045903367001652,0.3055423843300759,106,True,0.6740568101325118,False,False
p11,Exercise_Count,readiness,Previous 7 days,7-day history → current well-being,0.26672443468790213,0.005713395620421176,106,True,0.08363086342935344,True,False
p11,Exercise_Count,sleep_quality,Previous 7 days,7-day history → current well-being,0.02900000052320208,0.7679211641899572,106,True,0.9379797958420278,False,False
p11,Exercise_Count,stress,Previous 7 days,7-day history → current well-being,-0.2938798891541623,0.002231022282905651,106,True,0.051212102403061545,True,False
p11,Exercise_Duration,fatigue,Previous 7 days,7-day history → current well-being,0.05489522795519454,0.5762290451307553,106,True,0.8483838711108788,False,False
p11,Exercise_Duration,mood,Previous 7 days,7-day history → current well-being,0.0015356951974200136,0.9875347674609241,106,True,0.9952174604138944,False,False
p11,Exercise_Duration,readiness,Previous 7 days,7-day history → current well-being,0.19419164341792325,0.04608102275322682,106,True,0.29834508320999414,True,False
p11,Exercise_Duration,sleep_quality,Previous 7 days,7-day history → current well-being,0.033020372393705186,0.7368510704630453,106,True,0.9336693999816424,False,False
p11,Exercise_Duration,stress,Previous 7 days,7-day history → current well-being,-0.1096549359109619,0.26315776534437024,106,True,0.6451197645578008,False,False
p11,Exercise_Distance,fatigue,Previous 7 days,7-day history → current well-being,0.03284093495728926,0.7382292116916199,106,True,0.9336693999816424,False,False
p11,Exercise_Distance,mood,Previous 7 days,7-day history → current well-being,-0.044566163015582104,0.6501010370250017,106,True,0.8831268156953378,False,False
p11,Exercise_Distance,readiness,Previous 7 days,7-day history → current well-being,0.10468066289653162,0.28556032909158124,106,True,0.666965702023653,False,False
p11,Exercise_Distance,sleep_quality,Previous 7 days,7-day history → current well-being,-0.022963966521418293,0.8152520531685973,106,True,0.9528751013087892,False,False
p11,Exercise_Distance,stress,Previous 7 days,7-day history → current well-being,-0.21202992217819117,0.029111673643081402,106,True,0.2251051515628835,True,False
p11,Exercise_Calories,fatigue,Previous 7 days,7-day history → current well-being,0.08297821194515996,0.39775187433964065,106,True,0.7384213907984712,False,False
p11,Exercise_Calories,mood,Previous 7 days,7-day history → current well-being,0.010367452446683696,0.9159975755255679,106,True,0.9882193366747707,False,False
p11,Exercise_Calories,readiness,Previous 7 days,7-day history → current well-being,0.2198198064641109,0.02356687170539715,106,True,0.2067142062194144,True,False
p11,Exercise_Calories,sleep_quality,Previous 7 days,7-day history → current well-being,0.04105978154267502,0.6760200264217007,106,True,0.8936913961857561,False,False
p11,Exercise_Calories,stress,Previous 7 days,7-day history → current well-being,-0.13530178198320408,0.16670529150433414,106,True,0.5322514210941862,False,False
p11,Exercise_Avg_HR,fatigue,Previous 7 days,7-day history → current well-being,0.11546221687696313,0.25265003840054184,100,True,0.6300655278630797,False,False
p11,Exercise_Avg_HR,mood,Previous 7 days,7-day history → current well-being,0.09157859069968273,0.36484147788719334,100,True,0.7268045220237974,False,False
p11,Exercise_Avg_HR,readiness,Previous 7 days,7-day history → current well-being,0.06399863191786805,0.5270020173727561,100,True,0.8207341203718918,False,False
p11,Exercise_Avg_HR,sleep_quality,Previous 7 days,7-day history → current well-being,0.1696675992760621,0.09148733707389137,100,True,0.4081126378163945,False,False
p11,Exercise_Avg_HR,stress,Previous 7 days,7-day history → current well-being,0.03627122210930587,0.7201412985459444,100,True,0.9259553220470421,False,False
p11,Sleep_Hours,fatigue,Previous 7 days,7-day history → current well-being,-0.10125236835626643,0.3017192586244833,106,True,0.6740568101325118,False,False
p11,Sleep_Hours,mood,Previous 7 days,7-day history → current well-being,-0.07671599624302089,0.4344336382969478,106,True,0.7494265078704027,False,False
p11,Sleep_Hours,readiness,Previous 7 days,7-day history → current well-being,-0.2602308518751462,0.007058839024296106,106,True,0.09505903219385423,True,False
p11,Sleep_Hours,sleep_quality,Previous 7 days,7-day history → current well-being,0.003412932526808507,0.9723016128679,106,True,0.9937742115046837,False,False
p11,Sleep_Hours,stress,Previous 7 days,7-day history → current well-being,0.08472410919200674,0.38786293718740994,106,True,0.7347829168755551,False,False
p11,Sleep_Duration_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.18555475795672413,0.05686797688914876,106,True,0.32372818398372116,False,False
p11,Sleep_Duration_Score,mood,Previous 7 days,7-day history → current well-being,0.012629214220071308,0.8977619040706676,106,True,0.9838603187912556,False,False
p11,Sleep_Duration_Score,readiness,Previous 7 days,7-day history → current well-being,-0.2172252775341289,0.02530377179734571,106,True,0.21658313148575564,True,False
p11,Sleep_Duration_Score,sleep_quality,Previous 7 days,7-day history → current well-being,-0.0014389594980547225,0.9883199136585505,106,True,0.9952174604138944,False,False
p11,Sleep_Duration_Score,stress,Previous 7 days,7-day history → current well-being,0.1699705573456743,0.08152533524385276,106,True,0.39023975638052744,False,False
p11,Deep_Sleep_Minutes,fatigue,Previous 7 days,7-day history → current well-being,-0.09802922863896124,0.3174478996210138,106,True,0.6838605368490737,False,False
p11,Deep_Sleep_Minutes,mood,Previous 7 days,7-day history → current well-being,-0.04762026816390176,0.6278589439432406,106,True,0.8720271341922531,False,False
p11,Deep_Sleep_Minutes,readiness,Previous 7 days,7-day history → current well-being,-0.17752921751659265,0.06866864777463626,106,True,0.35935406348384774,False,False
p11,Deep_Sleep_Minutes,sleep_quality,Previous 7 days,7-day history → current well-being,-0.07907616031473197,0.42038786215681,106,True,0.7435932412931316,False,False
p11,Deep_Sleep_Minutes,stress,Previous 7 days,7-day history → current well-being,0.3247850562360153,0.0006818028596514577,106,True,0.03443104441239861,True,True
p11,Sleep_Restlessness,fatigue,Previous 7 days,7-day history → current well-being,-0.10588534036460555,0.28002170317671765,106,True,0.6636894679622124,False,False
p11,Sleep_Restlessness,mood,Previous 7 days,7-day history → current well-being,0.12339068718790679,0.20761752251063487,106,True,0.5857365858540258,False,False
p11,Sleep_Restlessness,readiness,Previous 7 days,7-day history → current well-being,-0.17302468633329948,0.07611617483666683,106,True,0.37501139797577315,False,False
p11,Sleep_Restlessness,sleep_quality,Previous 7 days,7-day history → current well-being,-0.012078927748638642,0.902194114245665,106,True,0.9872329960868056,False,False
p11,Sleep_Restlessness,stress,Previous 7 days,7-day history → current well-being,0.21248975217753968,0.02875610326813527,106,True,0.2251051515628835,True,False
p11,Sleep_Composition,fatigue,Previous 7 days,7-day history → current well-being,-0.08668057636895554,0.3769585575593349,106,True,0.7307641902781732,False,False
p11,Sleep_Composition,mood,Previous 7 days,7-day history → current well-being,0.08406372492532098,0.39158592918074525,106,True,0.7347829168755551,False,False
p11,Sleep_Composition,readiness,Previous 7 days,7-day history → current well-being,-0.04140670091094088,0.6734380530353542,106,True,0.8928382274329486,False,False
p11,Sleep_Composition,sleep_quality,Previous 7 days,7-day history → current well-being,-0.016807615645244967,0.864219614945515,106,True,0.9704238296534385,False,False
p11,Sleep_Composition,stress,Previous 7 days,7-day history → current well-being,0.18946833398186952,0.05174796467168508,106,True,0.3096919257124989,False,False
p11,Sleep_Revitalization,fatigue,Previous 7 days,7-day history → current well-being,0.20976092251456277,0.030921282669197834,106,True,0.23659466284765007,True,False
p11,Sleep_Revitalization,mood,Previous 7 days,7-day history → current well-being,0.03301334594662726,0.7369050203385409,106,True,0.9336693999816424,False,False
p11,Sleep_Revitalization,readiness,Previous 7 days,7-day history → current well-being,0.24182728065774403,0.012509766360015676,106,True,0.12823880387142747,True,False
p11,Sleep_Revitalization,sleep_quality,Previous 7 days,7-day history → current well-being,0.1483685009123675,0.12905241250960967,106,True,0.4646235742651079,False,False
p11,Sleep_Revitalization,stress,Previous 7 days,7-day history → current well-being,-0.15573357974537003,0.11091216462442598,106,True,0.4375831494948056,False,False
p11,Sleep_Score,fatigue,Previous 7 days,7-day history → current well-being,-0.0814585928573766,0.40647984741853316,106,True,0.7384213907984712,False,False
p11,Sleep_Score,mood,Previous 7 days,7-day history → current well-being,0.0560280801903148,0.5683703738798573,106,True,0.8442624906130899,False,False
p11,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,-0.07438913698607026,0.4485390434977137,106,True,0.7550407232211513,False,False
p11,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,0.05854839881495,0.5510702592941404,106,True,0.8294798239747866,False,False
p11,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,0.1322838872021907,0.17645654445006148,106,True,0.5377483366707002,False,False
p12,Steps,fatigue,Previous 7 days,7-day history → current well-being,0.0037736281773521913,0.9731585091765784,82,True,0.9937742115046837,False,False
p12,Steps,mood,Previous 7 days,7-day history → current well-being,-0.10278110233488424,0.35816322633394965,82,True,0.7265822585421778,False,False
p12,Steps,readiness,Previous 7 days,7-day history → current well-being,0.17120267253917537,0.12407689440811975,82,True,0.4641536911848926,False,False
p12,Steps,sleep_quality,Previous 7 days,7-day history → current well-being,-0.022543658844022298,0.8406727136977057,82,True,0.9681635585344159,False,False
p12,Steps,stress,Previous 7 days,7-day history → current well-being,0.02955013340456182,0.7921364061392374,82,True,0.9456947638305317,False,False
p12,Exercise_Count,fatigue,Previous 7 days,7-day history → current well-being,0.09188895113675018,0.4116150920985538,82,True,0.7384213907984712,False,False
p12,Exercise_Count,mood,Previous 7 days,7-day history → current well-being,0.009028879083488699,0.9358344842846654,82,True,0.9910519371129481,False,False
p12,Exercise_Count,readiness,Previous 7 days,7-day history → current well-being,0.3133705047471699,0.00414763855815067,82,True,0.07222611971952028,True,False
p12,Exercise_Count,sleep_quality,Previous 7 days,7-day history → current well-being,0.019047683791858137,0.8651268983058046,82,True,0.9704238296534385,False,False
p12,Exercise_Count,stress,Previous 7 days,7-day history → current well-being,-0.13163144331537255,0.23847314801484273,82,True,0.6202938008424393,False,False
p12,Exercise_Duration,fatigue,Previous 7 days,7-day history → current well-being,0.015795904664733493,0.8879877679404482,82,True,0.9801839559182813,False,False
p12,Exercise_Duration,mood,Previous 7 days,7-day history → current well-being,-0.06144196658527476,0.583446337252187,82,True,0.8528395247924446,False,False
p12,Exercise_Duration,readiness,Previous 7 days,7-day history → current well-being,0.208440371130653,0.0602132445765029,82,True,0.33415042319927435,False,False
p12,Exercise_Duration,sleep_quality,Previous 7 days,7-day history → current well-being,0.009463464075219549,0.9327530401175893,82,True,0.9910519371129481,False,False
p12,Exercise_Duration,stress,Previous 7 days,7-day history → current well-being,-0.13104534039390786,0.24058851113012933,82,True,0.6214690440957304,False,False
p12,Exercise_Distance,fatigue,Previous 7 days,7-day history → current well-being,-0.1675644319644326,0.1323942655101645,82,True,0.4659171016211365,False,False
p12,Exercise_Distance,mood,Previous 7 days,7-day history → current well-being,0.028765865766718076,0.7975338137218204,82,True,0.9479863049660642,False,False
p12,Exercise_Distance,readiness,Previous 7 days,7-day history → current well-being,-0.04340443856348101,0.698613710467792,82,True,0.9139894398607122,False,False
p12,Exercise_Distance,sleep_quality,Previous 7 days,7-day history → current well-being,0.20045215947101694,0.07096838276375202,82,True,0.3638480537633986,False,False
p12,Exercise_Distance,stress,Previous 7 days,7-day history → current well-being,-0.39280062019239737,0.00026200770750781625,82,True,0.017865177139519392,True,True
p12,Exercise_Calories,fatigue,Previous 7 days,7-day history → current well-being,-0.001358908456318959,0.9903326443598701,82,True,0.9952596724412626,False,False
p12,Exercise_Calories,mood,Previous 7 days,7-day history → current well-being,-0.048080077128729096,0.6679611671690394,82,True,0.8911214557410596,False,False
p12,Exercise_Calories,readiness,Previous 7 days,7-day history → current well-being,0.21963355405103402,0.04741061284680509,82,True,0.30116175456146627,True,False
p12,Exercise_Calories,sleep_quality,Previous 7 days,7-day history → current well-being,0.02975336440332117,0.790739332217758,82,True,0.9451440538934149,False,False
p12,Exercise_Calories,stress,Previous 7 days,7-day history → current well-being,-0.15230373866257219,0.1719452809047176,82,True,0.5332974231226792,False,False
p12,Exercise_Avg_HR,fatigue,Previous 7 days,7-day history → current well-being,0.019923932088019715,0.8661970747744191,74,True,0.9704238296534385,False,False
p12,Exercise_Avg_HR,mood,Previous 7 days,7-day history → current well-being,0.052049449424963444,0.6596312864573337,74,True,0.8861602710041245,False,False
p12,Exercise_Avg_HR,readiness,Previous 7 days,7-day history → current well-being,0.05202283727560036,0.6597945780149521,74,True,0.8861602710041245,False,False
p12,Exercise_Avg_HR,sleep_quality,Previous 7 days,7-day history → current well-being,0.18128856073108238,0.1221547363452249,74,True,0.46208345958306046,False,False
p12,Exercise_Avg_HR,stress,Previous 7 days,7-day history → current well-being,-0.08386827214723203,0.4774359345033612,74,True,0.7828089185850565,False,False
p12,Sleep_Hours,fatigue,Previous 7 days,7-day history → current well-being,0.14231731177778345,0.49737671987514,25,True,0.7960152633224651,False,False
p12,Sleep_Hours,mood,Previous 7 days,7-day history → current well-being,0.33305100631391116,0.103772660897983,25,True,0.4197948982512376,False,False
p12,Sleep_Hours,readiness,Previous 7 days,7-day history → current well-being,0.06381176936860955,0.7618646237529648,25,True,0.9379797958420278,False,False
p12,Sleep_Hours,sleep_quality,Previous 7 days,7-day history → current well-being,0.28354679986887504,0.16958604527692153,25,True,0.5325614803359957,False,False
p12,Sleep_Hours,stress,Previous 7 days,7-day history → current well-being,0.06076502418652188,0.7729357261242438,25,True,0.9379797958420278,False,False
p12,Sleep_Duration_Score,fatigue,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Duration_Score,mood,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Duration_Score,readiness,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Duration_Score,sleep_quality,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Duration_Score,stress,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Deep_Sleep_Minutes,fatigue,Previous 7 days,7-day history → current well-being,0.17603644719998945,0.39994335534488384,25,True,0.7384213907984712,False,False
p12,Deep_Sleep_Minutes,mood,Previous 7 days,7-day history → current well-being,0.11121806186367177,0.5966200029941299,25,True,0.8534972561229454,False,False
p12,Deep_Sleep_Minutes,readiness,Previous 7 days,7-day history → current well-being,0.015113327620866708,0.9428392575534486,25,True,0.9925140323527736,False,False
p12,Deep_Sleep_Minutes,sleep_quality,Previous 7 days,7-day history → current well-being,0.2445978157775053,0.2386445595542248,25,True,0.6202938008424393,False,False
p12,Deep_Sleep_Minutes,stress,Previous 7 days,7-day history → current well-being,0.37688802973806595,0.06329397425521112,25,True,0.34393318538707973,False,False
p12,Sleep_Restlessness,fatigue,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Restlessness,mood,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Restlessness,readiness,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Restlessness,sleep_quality,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Restlessness,stress,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Composition,fatigue,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Composition,mood,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Composition,readiness,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Composition,sleep_quality,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Composition,stress,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Revitalization,fatigue,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Revitalization,mood,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Revitalization,readiness,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Revitalization,sleep_quality,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Revitalization,stress,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Score,fatigue,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Score,mood,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Score,readiness,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Score,sleep_quality,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p12,Sleep_Score,stress,Previous 7 days,7-day history → current well-being,,,7,False,,False,False
p13,Steps,fatigue,Previous 7 days,7-day history → current well-being,-0.40718452815806955,0.0005687316275913175,68,True,0.030232575993012142,True,True
p13,Steps,mood,Previous 7 days,7-day history → current well-being,-0.023841783505019493,0.8469693334466524,68,True,0.9692448887571409,False,False
p13,Steps,readiness,Previous 7 days,7-day history → current well-being,-0.4289769561015947,0.0002622200579667643,68,True,0.017865177139519392,True,True
p13,Steps,sleep_quality,Previous 7 days,7-day history → current well-being,-0.3620236051397236,0.002416596276965339,68,True,0.05306004868989114,True,False
p13,Steps,stress,Previous 7 days,7-day history → current well-being,-0.2836526718815072,0.01907502951009855,68,True,0.1800540168710237,True,False
p13,Exercise_Count,fatigue,Previous 7 days,7-day history → current well-being,-0.3795133457214646,0.0010980710017225422,71,True,0.04302449806283052,True,True
p13,Exercise_Count,mood,Previous 7 days,7-day history → current well-being,0.02660512258087596,0.8256853896663325,71,True,0.9616631881390335,False,False
p13,Exercise_Count,readiness,Previous 7 days,7-day history → current well-being,-0.3485851861659744,0.0028905641501690673,71,True,0.059581016156546075,True,False
p13,Exercise_Count,sleep_quality,Previous 7 days,7-day history → current well-being,-0.38042225127407037,0.0010657258886851576,71,True,0.04302449806283052,True,True
