Participant,Behavioral_Variable,Wellness_Variable,r,p,N,Included,p_FDR,Significant_raw,Significant_FDR
p13,Exercise_Calories,stress,-0.004561388883466751,0.9795744105814503,34,Yes,0.9872489304603543,False,False
p13,Exercise_Avg_HR,fatigue,,,5,No,,False,False
p13,Exercise_Avg_HR,mood,,,5,No,,False,False
p13,Exercise_Avg_HR,readiness,,,5,No,,False,False
p13,Exercise_Avg_HR,sleep_quality,,,5,No,,False,False
p13,Exercise_Avg_HR,stress,,,5,No,,False,False
p13,Sleep_Hours,fatigue,,,9,No,,False,False
p13,Sleep_Hours,mood,,,9,No,,False,False
p13,Sleep_Hours,readiness,,,9,No,,False,False
p13,Sleep_Hours,sleep_quality,,,9,No,,False,False
p13,Sleep_Hours,stress,,,9,No,,False,False
p13,Sleep_Duration_Score,fatigue,,,9,No,,False,False
p13,Sleep_Duration_Score,mood,,,9,No,,False,False
p13,Sleep_Duration_Score,readiness,,,9,No,,False,False
p13,Sleep_Duration_Score,sleep_quality,,,9,No,,False,False
p13,Sleep_Duration_Score,stress,,,9,No,,False,False
p13,Deep_Sleep_Minutes,fatigue,,,9,No,,False,False
p13,Deep_Sleep_Minutes,mood,,,9,No,,False,False
p13,Deep_Sleep_Minutes,readiness,,,9,No,,False,False
p13,Deep_Sleep_Minutes,sleep_quality,,,9,No,,False,False
p13,Deep_Sleep_Minutes,stress,,,9,No,,False,False
p13,Sleep_Restlessness,fatigue,,,9,No,,False,False
p13,Sleep_Restlessness,mood,,,9,No,,False,False
p13,Sleep_Restlessness,readiness,,,9,No,,False,False
p13,Sleep_Restlessness,sleep_quality,,,9,No,,False,False
p13,Sleep_Restlessness,stress,,,9,No,,False,False
p13,Sleep_Composition,fatigue,,,9,No,,False,False
p13,Sleep_Composition,mood,,,9,No,,False,False
p13,Sleep_Composition,readiness,,,9,No,,False,False
p13,Sleep_Composition,sleep_quality,,,9,No,,False,False
p13,Sleep_Composition,stress,,,9,No,,False,False
p13,Sleep_Revitalization,fatigue,,,9,No,,False,False
p13,Sleep_Revitalization,mood,,,9,No,,False,False
p13,Sleep_Revitalization,readiness,,,9,No,,False,False
p13,Sleep_Revitalization,sleep_quality,,,9,No,,False,False
p13,Sleep_Revitalization,stress,,,9,No,,False,False
p13,Sleep_Score,fatigue,,,9,No,,False,False
p13,Sleep_Score,mood,,,9,No,,False,False
p13,Sleep_Score,readiness,,,9,No,,False,False
p13,Sleep_Score,sleep_quality,,,9,No,,False,False
p13,Sleep_Score,stress,,,9,No,,False,False
p14,Steps,fatigue,0.2521263374824972,0.049969400254169676,61,Yes,0.24984700127084836,True,False
p14,Steps,mood,,,61,No,,False,False
p14,Steps,readiness,0.3301009822939341,0.009373997787884109,61,Yes,0.10288534157433778,True,False
p14,Steps,sleep_quality,-0.06621399544382062,0.6121505032434122,61,Yes,0.8436990090644273,False,False
p14,Steps,stress,0.26420146227675273,0.03963758494324968,61,Yes,0.2152752645277014,True,False
p14,Exercise_Count,fatigue,0.07124602270225748,0.5821307224973296,62,Yes,0.8271138780495642,False,False
p14,Exercise_Count,mood,,,62,No,,False,False
p14,Exercise_Count,readiness,0.3184606479064727,0.011649697317346759,62,Yes,0.11036555353275877,True,False
p14,Exercise_Count,sleep_quality,0.02685287336642637,0.8358739404056817,62,Yes,0.9335252300162542,False,False
p14,Exercise_Count,stress,0.17170817002162103,0.18205587958884523,62,Yes,0.47909441997064534,False,False
p14,Exercise_Duration,fatigue,0.13381674736660149,0.2997809347832634,62,Yes,0.6202364167929587,False,False
p14,Exercise_Duration,mood,,,62,No,,False,False
p14,Exercise_Duration,readiness,0.19319386563728072,0.13246164915374894,62,Yes,0.40275501431883126,False,False
p14,Exercise_Duration,sleep_quality,-0.010267209556880836,0.936872840357762,62,Yes,0.973136155762784,False,False
p14,Exercise_Duration,stress,0.28517346735311605,0.024663382585753017,62,Yes,0.16689507012915575,True,False
p14,Exercise_Distance,fatigue,0.2253061302678525,0.07829367206274006,62,Yes,0.31438834867189025,False,False
p14,Exercise_Distance,mood,,,62,No,,False,False
p14,Exercise_Distance,readiness,0.15723530686413853,0.2222811695671629,62,Yes,0.52507362889881,False,False
p14,Exercise_Distance,sleep_quality,-0.07102538792747488,0.5833028809755317,62,Yes,0.8271138780495642,False,False
p14,Exercise_Distance,stress,0.2110253876828555,0.09968176131983005,62,Yes,0.3532030912907364,False,False
p14,Exercise_Calories,fatigue,0.1906600186332486,0.13771337725768568,62,Yes,0.41040410441032155,False,False
p14,Exercise_Calories,mood,,,62,No,,False,False
p14,Exercise_Calories,readiness,0.23698669231857614,0.06365695237855365,62,Yes,0.2794695470277965,False,False
p14,Exercise_Calories,sleep_quality,-0.00466574879875174,0.9712898025678909,62,Yes,0.9872489304603543,False,False
p14,Exercise_Calories,stress,0.2509957350911829,0.04909726723551559,62,Yes,0.24685776822326275,True,False
p14,Exercise_Avg_HR,fatigue,0.08939303106703406,0.5244185423747273,53,Yes,0.79978532278518,False,False
p14,Exercise_Avg_HR,mood,,,53,No,,False,False
p14,Exercise_Avg_HR,readiness,-0.04049348079312788,0.7734343384005251,53,Yes,0.9169666891946469,False,False
p14,Exercise_Avg_HR,sleep_quality,0.0053410796553409814,0.9697222027399283,53,Yes,0.9872489304603543,False,False
p14,Exercise_Avg_HR,stress,0.0398772814550845,0.776792649382171,53,Yes,0.9169666891946469,False,False
p14,Sleep_Hours,fatigue,-0.10374964177753977,0.47337174988631914,50,Yes,0.766249235427495,False,False
p14,Sleep_Hours,mood,,,50,No,,False,False
p14,Sleep_Hours,readiness,0.23258283060548662,0.10407980354344651,50,Yes,0.3629339195787423,False,False
p14,Sleep_Hours,sleep_quality,0.15928602379602935,0.26919991178411307,50,Yes,0.5810070038506038,False,False
p14,Sleep_Hours,stress,-0.16719920784034914,0.24581865536640715,50,Yes,0.5585572631702918,False,False
p14,Sleep_Duration_Score,fatigue,-0.009770173029342466,0.9492111258135012,45,Yes,0.9819425439450012,False,False
p14,Sleep_Duration_Score,mood,,,45,No,,False,False
p14,Sleep_Duration_Score,readiness,0.29208310083024275,0.05154612079758655,45,Yes,0.25619496796706326,False,False
p14,Sleep_Duration_Score,sleep_quality,0.3025052627017654,0.043408461095171866,45,Yes,0.22324351420374103,True,False
p14,Sleep_Duration_Score,stress,0.023985298639166777,0.8757232810908414,45,Yes,0.948515326592071,False,False
p14,Deep_Sleep_Minutes,fatigue,-0.004045588055919348,0.9777553252815301,50,Yes,0.9872489304603543,False,False
p14,Deep_Sleep_Minutes,mood,,,50,No,,False,False
p14,Deep_Sleep_Minutes,readiness,0.28991739399052424,0.04112511443583779,50,Yes,0.2177211940720824,True,False
p14,Deep_Sleep_Minutes,sleep_quality,0.07623166580137408,0.598768621135409,50,Yes,0.8326037553379021,False,False
p14,Deep_Sleep_Minutes,stress,-0.14227722143328222,0.32431383263173413,50,Yes,0.6417601596043454,False,False
p14,Sleep_Restlessness,fatigue,-0.17211048870447263,0.25825546533433513,45,Yes,0.5724874847312847,False,False
p14,Sleep_Restlessness,mood,,,45,No,,False,False
p14,Sleep_Restlessness,readiness,-0.08942316895800667,0.5591121703219004,45,Yes,0.8149362980264565,False,False
p14,Sleep_Restlessness,sleep_quality,-0.30836497807555197,0.03931390335992976,45,Yes,0.2152752645277014,True,False
p14,Sleep_Restlessness,stress,0.11599622536042818,0.4479742613298156,45,Yes,0.7457453556882927,False,False
p14,Sleep_Composition,fatigue,0.23539325832937608,0.11956686795015203,45,Yes,0.37931558518977937,False,False
p14,Sleep_Composition,mood,,,45,No,,False,False
p14,Sleep_Composition,readiness,0.12543178908662966,0.4116496814532702,45,Yes,0.7138433782426651,False,False
p14,Sleep_Composition,sleep_quality,0.4528796246750063,0.0017851769063696042,45,Yes,0.04119639014699086,True,True
p14,Sleep_Composition,stress,-0.22640190071310523,0.13478199421008874,45,Yes,0.4043459826302662,False,False
p14,Sleep_Revitalization,fatigue,0.15650833416529403,0.3045665189548954,45,Yes,0.6255556250199922,False,False
p14,Sleep_Revitalization,mood,,,45,No,,False,False
p14,Sleep_Revitalization,readiness,0.37107250078064047,0.012090462146452671,45,Yes,0.11217954568873612,True,False
p14,Sleep_Revitalization,sleep_quality,0.09533780023679789,0.5333041983198188,45,Yes,0.8093992891869088,False,False
p14,Sleep_Revitalization,stress,0.11379961006943064,0.4566755862410821,45,Yes,0.7483556414269482,False,False
p14,Sleep_Score,fatigue,0.09640474243840817,0.5287113614021612,45,Yes,0.8037841642938262,False,False
p14,Sleep_Score,mood,,,45,No,,False,False
p14,Sleep_Score,readiness,0.36997628649539804,0.012366708604137138,45,Yes,0.11357181371146352,True,False
p14,Sleep_Score,sleep_quality,0.3675890754723293,0.012986992301691652,45,Yes,0.1159063639274287,True,False
p14,Sleep_Score,stress,0.0014734253348862268,0.9923357221767546,45,Yes,0.9945670585292841,False,False
p15,Steps,fatigue,0.06199851881295629,0.6788786649472421,47,Yes,0.8851117634390222,False,False
p15,Steps,mood,0.36542813650315026,0.011543024385972087,47,Yes,0.11036555353275877,True,False
p15,Steps,readiness,0.0874138249520511,0.559044023182192,47,Yes,0.8149362980264565,False,False
p15,Steps,sleep_quality,0.2434713492033479,0.09912098776732273,47,Yes,0.35292358525868295,False,False
p15,Steps,stress,0.1669397289801764,0.2620515391711476,47,Yes,0.5763031736802231,False,False
p15,Exercise_Count,fatigue,-0.06095108666000115,0.6840179761022859,47,Yes,0.8870550122363938,False,False
p15,Exercise_Count,mood,0.10369993476655719,0.48789488692724275,47,Yes,0.7744828537754771,False,False
p15,Exercise_Count,readiness,-0.049573275867104805,0.7407130266754168,47,Yes,0.9076296729271508,False,False
p15,Exercise_Count,sleep_quality,-0.14932126696832584,0.3164596139269923,47,Yes,0.6353787545729733,False,False
p15,Exercise_Count,stress,0.05918409566114671,0.6927198930690669,47,Yes,0.8919140254108158,False,False
p15,Exercise_Duration,fatigue,0.14608139788526997,0.3271922268359258,47,Yes,0.6417601596043454,False,False
p15,Exercise_Duration,mood,0.3324889753326745,0.02240431462860195,47,Yes,0.15699555809707919,True,False
p15,Exercise_Duration,readiness,0.2470170455990685,0.09414747265919951,47,Yes,0.34297386329733204,False,False
p15,Exercise_Duration,sleep_quality,0.10236903736982687,0.4935263540324294,47,Yes,0.7806216496119269,False,False
p15,Exercise_Duration,stress,0.12441629193908178,0.40471412584909144,47,Yes,0.7061915686291115,False,False
p15,Exercise_Distance,fatigue,0.05075425837867213,0.7347584601162734,47,Yes,0.9076296729271508,False,False
p15,Exercise_Distance,mood,0.007990842457562819,0.9574864246609484,47,Yes,0.9842856743500745,False,False
p15,Exercise_Distance,readiness,0.20927023685480728,0.1580269629422794,47,Yes,0.43858896260085817,False,False
p15,Exercise_Distance,sleep_quality,-0.046796046338491715,0.7547746622830154,47,Yes,0.9096883708842638,False,False
p15,Exercise_Distance,stress,-0.028469790753938167,0.8493390975469357,47,Yes,0.9335252300162542,False,False
p15,Exercise_Calories,fatigue,0.22185947119517785,0.13392966061329914,47,Yes,0.4031327576988938,False,False
p15,Exercise_Calories,mood,0.3228588829387928,0.026866181332516174,47,Yes,0.17027264183585605,True,False
p15,Exercise_Calories,readiness,0.2587918234304468,0.07900777225207765,47,Yes,0.31438834867189025,False,False
p15,Exercise_Calories,sleep_quality,0.0788529671363424,0.5982953356643259,47,Yes,0.8326037553379021,False,False
p15,Exercise_Calories,stress,0.15971168491652296,0.28356455817063364,47,Yes,0.6018905057372604,False,False
p15,Exercise_Avg_HR,fatigue,0.21248231716709146,0.1611169094192909,45,Yes,0.4434410350989658,False,False
p15,Exercise_Avg_HR,mood,-0.036300615540477546,0.8128605043803924,45,Yes,0.9286917721652733,False,False
p15,Exercise_Avg_HR,readiness,0.2911333210446202,0.052345150394648515,45,Yes,0.25619496796706326,False,False
p15,Exercise_Avg_HR,sleep_quality,-0.1764362471757594,0.24629831173170805,45,Yes,0.5585572631702918,False,False
p15,Exercise_Avg_HR,stress,0.06145024355183754,0.6884200129117238,45,Yes,0.8914791534108654,False,False
p15,Sleep_Hours,fatigue,0.16651473419948648,0.2632854468024564,47,Yes,0.5763031736802231,False,False
p15,Sleep_Hours,mood,0.3687153155366313,0.010763833064411055,47,Yes,0.10763833064411055,True,False
p15,Sleep_Hours,readiness,0.062420404769691636,0.6768126998220199,47,Yes,0.8851117634390222,False,False
p15,Sleep_Hours,sleep_quality,0.1971325032555759,0.184126401549346,47,Yes,0.48313049969216154,False,False
p15,Sleep_Hours,stress,0.02606244665123987,0.8619493339424994,47,Yes,0.9380343416544734,False,False
p15,Sleep_Duration_Score,fatigue,0.0006679257803369511,0.9964448282385743,47,Yes,0.9975532207060254,False,False
p15,Sleep_Duration_Score,mood,0.136839613214948,0.3590440048588607,47,Yes,0.6690260960102995,False,False
p15,Sleep_Duration_Score,readiness,0.03652076494770562,0.8074530862446315,47,Yes,0.9264233603453292,False,False
p15,Sleep_Duration_Score,sleep_quality,0.192957228282363,0.19377977583459002,47,Yes,0.49739313909827915,False,False
p15,Sleep_Duration_Score,stress,-0.07395666706632942,0.6212737111875165,47,Yes,0.846232220608428,False,False
p15,Deep_Sleep_Minutes,fatigue,0.21684581065960548,0.14317390499636876,47,Yes,0.41730114356008713,False,False
p15,Deep_Sleep_Minutes,mood,0.25900001912140136,0.07875843353542832,47,Yes,0.31438834867189025,False,False
p15,Deep_Sleep_Minutes,readiness,0.10569839900920927,0.4795020600987041,47,Yes,0.7709267178224009,False,False
p15,Deep_Sleep_Minutes,sleep_quality,0.36997989364090966,0.010476346154822958,47,Yes,0.1059405790937153,True,False
p15,Deep_Sleep_Minutes,stress,0.18976013400274763,0.20141041228767717,47,Yes,0.5056106690510906,False,False
p15,Sleep_Restlessness,fatigue,0.17365970065063435,0.2430537258292395,47,Yes,0.5566115858684875,False,False
p15,Sleep_Restlessness,mood,-0.06627097307618926,0.6580666938242044,47,Yes,0.8732061831317786,False,False
p15,Sleep_Restlessness,readiness,-0.284733986170395,0.052399456683757145,47,Yes,0.25619496796706326,False,False
p15,Sleep_Restlessness,sleep_quality,-0.31365443986048563,0.031800709731159636,47,Yes,0.19208482387948772,True,False
p15,Sleep_Restlessness,stress,0.012902510740358749,0.9314053764623514,47,Yes,0.973136155762784,False,False
p15,Sleep_Composition,fatigue,0.12826245822229554,0.39022919110282134,47,Yes,0.693541963594804,False,False
p15,Sleep_Composition,mood,0.005466780739191723,0.9709080779700133,47,Yes,0.9872489304603543,False,False
p15,Sleep_Composition,readiness,0.055450945734384464,0.7112327469831797,47,Yes,0.9028342345343607,False,False
p15,Sleep_Composition,sleep_quality,0.4167588940950788,0.003567336574211907,47,Yes,0.06295299836844542,True,False
p15,Sleep_Composition,stress,0.10638848613271817,0.4766217291763896,47,Yes,0.7687447244780478,False,False
p15,Sleep_Revitalization,fatigue,0.16473616794974708,0.2684912256374818,47,Yes,0.5808704400810905,False,False
p15,Sleep_Revitalization,mood,0.029982785025948068,0.8414324896554032,47,Yes,0.9335252300162542,False,False
p15,Sleep_Revitalization,readiness,0.2673780659896921,0.06922779382682538,47,Yes,0.2951832519943213,False,False
p15,Sleep_Revitalization,sleep_quality,0.2005875949383088,0.1764022130098765,47,Yes,0.46832445931825617,False,False
p15,Sleep_Revitalization,stress,-0.13014692599907113,0.3832447791069946,47,Yes,0.6909644124551979,False,False
p15,Sleep_Score,fatigue,0.10369298702302963,0.48792419787855057,47,Yes,0.7744828537754771,False,False
p15,Sleep_Score,mood,0.09840323027380235,0.5105042952684085,47,Yes,0.7935299926451945,False,False
p15,Sleep_Score,readiness,0.1437330058726666,0.33511267685845086,47,Yes,0.6504135667528512,False,False
p15,Sleep_Score,sleep_quality,0.3251983616580994,0.02571928771905105,47,Yes,0.17027264183585605,True,False
p15,Sleep_Score,stress,-0.0641918170622964,0.6681639107233411,47,Yes,0.8791630404254489,False,False
p16,Steps,fatigue,-0.10469001769723804,0.5147842313542764,41,Yes,0.7974282413405315,False,False
p16,Steps,mood,-0.04031742440039106,0.8023742574580071,41,Yes,0.9264233603453292,False,False
p16,Steps,readiness,-0.24422367294488426,0.12384314396638588,41,Yes,0.38700982489495583,False,False
p16,Steps,sleep_quality,-0.26464030751390033,0.0945083534419315,41,Yes,0.34297386329733204,False,False
p16,Steps,stress,-0.06619230145217145,0.6809393184366871,41,Yes,0.8856147205101422,False,False
p16,Exercise_Count,fatigue,-0.06649258239994646,0.6795691428181826,41,Yes,0.8851117634390222,False,False
p16,Exercise_Count,mood,0.05329544781384212,0.7406904118680762,41,Yes,0.9076296729271508,False,False
p16,Exercise_Count,readiness,-0.14054036245847185,0.3807968055849689,41,Yes,0.6909619456178872,False,False
p16,Exercise_Count,sleep_quality,-0.1989720627480862,0.2123397399772431,41,Yes,0.5165020702149157,False,False
p16,Exercise_Count,stress,-0.04575521755951109,0.7763607885285024,41,Yes,0.9169666891946469,False,False
p16,Exercise_Duration,fatigue,-0.10692570035018692,0.5057966780779279,41,Yes,0.7895137995277778,False,False
p16,Exercise_Duration,mood,0.016142629488280824,0.9202068666552449,41,Yes,0.968638807005521,False,False
p16,Exercise_Duration,readiness,-0.20535138160800578,0.1977443523077382,41,Yes,0.501323710075956,False,False
p16,Exercise_Duration,sleep_quality,-0.22546122177746505,0.15638504704370548,41,Yes,0.43710106316563646,False,False
p16,Exercise_Duration,stress,-0.0200857505725244,0.9008032885264448,41,Yes,0.9583013707728136,False,False
p16,Exercise_Distance,fatigue,,,0,No,,False,False
p16,Exercise_Distance,mood,,,0,No,,False,False
p16,Exercise_Distance,readiness,,,0,No,,False,False
p16,Exercise_Distance,sleep_quality,,,0,No,,False,False
p16,Exercise_Distance,stress,,,0,No,,False,False
p16,Exercise_Calories,fatigue,-0.1173824919275809,0.46483823141375186,41,Yes,0.7565179173099036,False,False
p16,Exercise_Calories,mood,0.013078691024589577,0.9353162667651992,41,Yes,0.973136155762784,False,False
p16,Exercise_Calories,readiness,-0.21592775760939006,0.17512690507194165,41,Yes,0.4676979660674999,False,False
p16,Exercise_Calories,sleep_quality,-0.22676801121305226,0.153934640638489,41,Yes,0.437038411907382,False,False
p16,Exercise_Calories,stress,-0.013640095599165628,0.9325459437816174,41,Yes,0.973136155762784,False,False
p16,Exercise_Avg_HR,fatigue,,,4,No,,False,False
p16,Exercise_Avg_HR,mood,,,4,No,,False,False
p16,Exercise_Avg_HR,readiness,,,4,No,,False,False
p16,Exercise_Avg_HR,sleep_quality,,,4,No,,False,False
p16,Exercise_Avg_HR,stress,,,4,No,,False,False
p16,Sleep_Hours,fatigue,0.43123626507250384,0.005466894719749196,40,Yes,0.07935814915764962,True,False
p16,Sleep_Hours,mood,0.33116277908280384,0.03685685454052311,40,Yes,0.20969032149021719,True,False
p16,Sleep_Hours,readiness,-0.03749495759485408,0.818324949063311,40,Yes,0.9286917721652733,False,False
p16,Sleep_Hours,sleep_quality,0.27474162007061,0.08621515904319743,40,Yes,0.33061854391037576,False,False
p16,Sleep_Hours,stress,0.33472648599823157,0.03475579198624698,40,Yes,0.20321087050606415,True,False
p16,Sleep_Duration_Score,fatigue,0.6238450998596135,1.701149069563093e-05,40,Yes,0.0019373755909098125,True,True
p16,Sleep_Duration_Score,mood,0.37810749763162727,0.016146157842722428,40,Yes,0.13091479331937103,True,False
p16,Sleep_Duration_Score,readiness,0.33469895674879246,0.034771637842148755,40,Yes,0.20321087050606415,True,False
p16,Sleep_Duration_Score,sleep_quality,0.3976056783184471,0.011064680632306048,40,Yes,0.10824144096821134,True,False
p16,Sleep_Duration_Score,stress,0.3639002815376561,0.020982511419346508,40,Yes,0.1522924215920311,True,False
p16,Deep_Sleep_Minutes,fatigue,0.4822018053513605,0.001627979983644078,40,Yes,0.039461011776806526,True,True
p16,Deep_Sleep_Minutes,mood,0.388651073036092,0.013197367005060242,40,Yes,0.1159063639274287,True,False
p16,Deep_Sleep_Minutes,readiness,0.03473326135445795,0.8315058148976535,40,Yes,0.9335252300162542,False,False
p16,Deep_Sleep_Minutes,sleep_quality,0.30432929563726474,0.05622637789329951,40,Yes,0.25986948779256486,False,False
p16,Deep_Sleep_Minutes,stress,0.38511939221251207,0.01412951630065096,40,Yes,0.12227466029409485,True,False
p16,Sleep_Restlessness,fatigue,-0.07889104341628986,0.6284679034357282,40,Yes,0.8510822258519329,False,False
p16,Sleep_Restlessness,mood,-0.10930789290558776,0.5019541485091282,40,Yes,0.785667362883853,False,False
p16,Sleep_Restlessness,readiness,-0.4509490616670465,0.0034964869295466094,40,Yes,0.06293676473183897,True,False
p16,Sleep_Restlessness,sleep_quality,-0.353184569641029,0.025384826481436383,40,Yes,0.17027264183585605,True,False
p16,Sleep_Restlessness,stress,-0.12294051115473051,0.44979188901516376,40,Yes,0.7468869005786852,False,False
p16,Sleep_Composition,fatigue,0.27537074407810563,0.08546919509387493,40,Yes,0.33061854391037576,False,False
p16,Sleep_Composition,mood,0.3249932998299896,0.04073901432759973,40,Yes,0.2169533307386968,True,False
p16,Sleep_Composition,readiness,0.03729523267959465,0.819276578569714,40,Yes,0.9286917721652733,False,False
p16,Sleep_Composition,sleep_quality,0.3600044148544789,0.02250269666058135,40,Yes,0.15699555809707919,True,False
p16,Sleep_Composition,stress,0.2095898421808429,0.19428694525259668,40,Yes,0.49739313909827915,False,False
p16,Sleep_Revitalization,fatigue,0.019401936992059683,0.9054111486355668,40,Yes,0.9583330534412763,False,False
p16,Sleep_Revitalization,mood,0.07549025654418717,0.6433900215256492,40,Yes,0.8611802085822964,False,False
p16,Sleep_Revitalization,readiness,0.2369593480332035,0.14096696361396271,40,Yes,0.41460871651165504,False,False
p16,Sleep_Revitalization,sleep_quality,0.2845098501198185,0.07518812629415401,40,Yes,0.3075877893851755,False,False
p16,Sleep_Revitalization,stress,0.012004499169050938,0.9413937900690947,40,Yes,0.9749763073212719,False,False
p16,Sleep_Score,fatigue,0.5297108326553195,0.00043970363640156345,40,Yes,0.01522051049082335,True,True
p16,Sleep_Score,mood,0.3957816910396782,0.011473482893675502,40,Yes,0.11036555353275877,True,False
p16,Sleep_Score,readiness,0.3214797354160235,0.04309454436082949,40,Yes,0.22324351420374103,True,False
p16,Sleep_Score,sleep_quality,0.49010864767255546,0.0013262518509274542,40,Yes,0.03315629627318636,True,True
p16,Sleep_Score,stress,0.3258440336719729,0.04018471604517093,40,Yes,0.2152752645277014,True,False
