Participant,Behavioral_Variable,Wellbeing_Variable,r,p,N,Included
p06,Sleep_Restlessness,readiness,-0.048881034719507416,0.7107210837702195,60,Yes
p06,Sleep_Restlessness,sleep_quality,0.0482737496108577,0.7141601876091301,60,Yes
p06,Sleep_Restlessness,stress,-0.04379024590827843,0.7397217517436658,60,Yes
p06,Sleep_Composition,fatigue,-0.003986030098025433,0.9758866046437482,60,Yes
p06,Sleep_Composition,mood,0.2854725025221034,0.027037518962869905,60,Yes
p06,Sleep_Composition,readiness,-0.17440354350080417,0.18261519134803278,60,Yes
p06,Sleep_Composition,sleep_quality,0.15892337792830483,0.22518892878992292,60,Yes
p06,Sleep_Composition,stress,-0.38206123241495266,0.0025922710581083004,60,Yes
p06,Sleep_Revitalization,fatigue,-0.16393712503941038,0.2107058348003702,60,Yes
p06,Sleep_Revitalization,mood,-0.09584779907646751,0.46631018142625813,60,Yes
p06,Sleep_Revitalization,readiness,-0.28608890945221777,0.02669427033137077,60,Yes
p06,Sleep_Revitalization,sleep_quality,-0.16226302640153883,0.2154668741938539,60,Yes
p06,Sleep_Revitalization,stress,-0.2520003686792366,0.052088938033632924,60,Yes
p06,Sleep_Score,fatigue,-0.19496000715201814,0.13550229228469232,60,Yes
p06,Sleep_Score,mood,0.06684438028509986,0.6118386920645437,60,Yes
p06,Sleep_Score,readiness,-0.23647477582747392,0.06889789451961129,60,Yes
p06,Sleep_Score,sleep_quality,-0.15251456817010028,0.24469068803600524,60,Yes
p06,Sleep_Score,stress,-0.2163478334690985,0.09685443716020903,60,Yes
p07,Steps,fatigue,-0.16373655765317366,0.21528707830000868,59,Yes
p07,Steps,mood,0.12637717961685843,0.3401934008932548,59,Yes
p07,Steps,readiness,0.09397495606898448,0.47897014985008246,59,Yes
p07,Steps,sleep_quality,-0.14133619284668952,0.2856256503932664,59,Yes
p07,Steps,stress,0.16174684530822986,0.22099120781216508,59,Yes
p07,Exercise_Count,fatigue,-0.053744944691082416,0.6860050878225511,59,Yes
p07,Exercise_Count,mood,0.05752559323464037,0.6651840405389196,59,Yes
p07,Exercise_Count,readiness,0.16308208167226157,0.21715182400922795,59,Yes
p07,Exercise_Count,sleep_quality,-0.15915525902643274,0.22857776150104936,59,Yes
p07,Exercise_Count,stress,-0.005872367818104312,0.964791399087749,59,Yes
p07,Exercise_Duration,fatigue,0.0167943800904957,0.8995349567814114,59,Yes
p07,Exercise_Duration,mood,-0.052961355864572485,0.6903503430697016,59,Yes
p07,Exercise_Duration,readiness,0.17189722588654313,0.19297395380442098,59,Yes
p07,Exercise_Duration,sleep_quality,-0.12517840802168162,0.3448306250247912,59,Yes
p07,Exercise_Duration,stress,-0.053577442824105426,0.6869330972134102,59,Yes
p07,Exercise_Distance,fatigue,-0.20949982329634143,0.1112732596144241,59,Yes
p07,Exercise_Distance,mood,-0.015079407590717823,0.9097488969701644,59,Yes
p07,Exercise_Distance,readiness,0.05701186235647389,0.6679990120270752,59,Yes
p07,Exercise_Distance,sleep_quality,-0.15975440163703575,0.2268080085893602,59,Yes
p07,Exercise_Distance,stress,0.140536336212567,0.2883885886105668,59,Yes
p07,Exercise_Calories,fatigue,-0.07306581559066186,0.5823488579999961,59,Yes
p07,Exercise_Calories,mood,-0.12900406703750156,0.33016856138790207,59,Yes
p07,Exercise_Calories,readiness,0.09992970004848575,0.45142627485600906,59,Yes
p07,Exercise_Calories,sleep_quality,-0.20072375021313066,0.12741861042524844,59,Yes
p07,Exercise_Calories,stress,0.005964807115580859,0.9642375250045223,59,Yes
p07,Exercise_Avg_HR,fatigue,-0.39059517829589674,0.02461444605491463,33,Yes
p07,Exercise_Avg_HR,mood,0.33473399565153844,0.0568976801845151,33,Yes
p07,Exercise_Avg_HR,readiness,-0.2772704995440431,0.11824320290502545,33,Yes
p07,Exercise_Avg_HR,sleep_quality,0.2797135154232097,0.11490380925817542,33,Yes
p07,Exercise_Avg_HR,stress,0.6073835163686799,0.0001779879999519907,33,Yes
p07,Sleep_Hours,fatigue,0.06798154397481959,0.6320384449537042,52,Yes
p07,Sleep_Hours,mood,0.10768457958170691,0.44733735158946286,52,Yes
p07,Sleep_Hours,readiness,-0.08543156953737607,0.5470525536154597,52,Yes
p07,Sleep_Hours,sleep_quality,0.11524424986618546,0.41590153586592804,52,Yes
p07,Sleep_Hours,stress,0.06372475414309847,0.6535674493542974,52,Yes
p07,Sleep_Duration_Score,fatigue,0.15435639742188045,0.2745756103730905,52,Yes
p07,Sleep_Duration_Score,mood,-0.1458293987048381,0.3022806600528014,52,Yes
p07,Sleep_Duration_Score,readiness,0.20656377662546163,0.14176744414596792,52,Yes
p07,Sleep_Duration_Score,sleep_quality,-0.19685494446085364,0.16188398960129247,52,Yes
p07,Sleep_Duration_Score,stress,-0.3179796357070647,0.021606053974264447,52,Yes
p07,Deep_Sleep_Minutes,fatigue,0.0014927205045123567,0.9916203767543468,52,Yes
p07,Deep_Sleep_Minutes,mood,-0.025645273046737634,0.856787671921713,52,Yes
p07,Deep_Sleep_Minutes,readiness,0.09191226387627179,0.5169520004236547,52,Yes
p07,Deep_Sleep_Minutes,sleep_quality,0.06937102549261841,0.6250749188581375,52,Yes
p07,Deep_Sleep_Minutes,stress,-0.11062116421146308,0.4349732348516073,52,Yes
p07,Sleep_Restlessness,fatigue,-0.10888792917745918,0.44224752753107965,52,Yes
p07,Sleep_Restlessness,mood,0.11771217899851617,0.4059198285523459,52,Yes
p07,Sleep_Restlessness,readiness,-0.2990574001207138,0.03126642121348672,52,Yes
p07,Sleep_Restlessness,sleep_quality,0.021413394550551704,0.8802299407781551,52,Yes
p07,Sleep_Restlessness,stress,0.2921397019502155,0.03559501689184341,52,Yes
p07,Sleep_Composition,fatigue,-0.30589757906873216,0.027426108881482135,52,Yes
p07,Sleep_Composition,mood,0.22725450494841787,0.10519010815243654,52,Yes
p07,Sleep_Composition,readiness,0.23340335179167093,0.09585894721785343,52,Yes
p07,Sleep_Composition,sleep_quality,0.02401082990585568,0.8658282083807292,52,Yes
p07,Sleep_Composition,stress,0.16326841578717527,0.2474744966036927,52,Yes
p07,Sleep_Revitalization,fatigue,0.36866784274942954,0.007159630340380061,52,Yes
p07,Sleep_Revitalization,mood,-0.15756467893740136,0.2646016922168259,52,Yes
p07,Sleep_Revitalization,readiness,0.15613534597482026,0.26901488481787816,52,Yes
p07,Sleep_Revitalization,sleep_quality,0.06052863156782763,0.6699191082691344,52,Yes
p07,Sleep_Revitalization,stress,-0.3972908486335661,0.0035416530842163735,52,Yes
p07,Sleep_Score,fatigue,0.09653968861743326,0.49598060946675115,52,Yes
p07,Sleep_Score,mood,-0.046445841124964346,0.7436977382615204,52,Yes
p07,Sleep_Score,readiness,0.31330834049263007,0.023718903059943824,52,Yes
p07,Sleep_Score,sleep_quality,-0.09444406198612675,0.50542305790228,52,Yes
p07,Sleep_Score,stress,-0.2863832945329861,0.03956443007072141,52,Yes
p08,Steps,fatigue,0.18094717440885072,0.23423402192359752,45,Yes
p08,Steps,mood,-0.2821590266895458,0.06039850129059673,45,Yes
p08,Steps,readiness,0.41322983758353676,0.004782520531906033,45,Yes
p08,Steps,sleep_quality,-0.30723163746215065,0.04008014987739355,45,Yes
p08,Steps,stress,0.05218752319304721,0.7335061864558653,45,Yes
p08,Exercise_Count,fatigue,0.08755012246930693,0.567405180123286,45,Yes
p08,Exercise_Count,mood,-0.24783525521883049,0.10070051609259652,45,Yes
p08,Exercise_Count,readiness,0.34320510727530495,0.02099352902797061,45,Yes
p08,Exercise_Count,sleep_quality,-0.20092713271356283,0.18567748863023317,45,Yes
p08,Exercise_Count,stress,-0.06307720394558683,0.680604765296494,45,Yes
p08,Exercise_Duration,fatigue,0.04830257983552634,0.7526937312100082,45,Yes
p08,Exercise_Duration,mood,-0.24494040972355868,0.10487120314086777,45,Yes
p08,Exercise_Duration,readiness,0.2349981469740028,0.12020694771051059,45,Yes
p08,Exercise_Duration,sleep_quality,-0.4105226841448728,0.005094156540273316,45,Yes
p08,Exercise_Duration,stress,0.018823012147325444,0.9023239447568793,45,Yes
p08,Exercise_Distance,fatigue,-0.06983090759622132,0.6485229232251716,45,Yes
p08,Exercise_Distance,mood,-0.1295283819417118,0.3964198702009624,45,Yes
p08,Exercise_Distance,readiness,0.10870111330318942,0.4772205053643433,45,Yes
p08,Exercise_Distance,sleep_quality,-0.35333226113825633,0.01727098709800064,45,Yes
p08,Exercise_Distance,stress,0.08161595802600016,0.5940471513077903,45,Yes
p08,Exercise_Calories,fatigue,0.026134682972292867,0.864685865618082,45,Yes
p08,Exercise_Calories,mood,-0.2178069695936901,0.15063304555413115,45,Yes
p08,Exercise_Calories,readiness,0.21767493759513074,0.15088678713161224,45,Yes
p08,Exercise_Calories,sleep_quality,-0.39066747945309155,0.007971170944023222,45,Yes
p08,Exercise_Calories,stress,0.013490944930026273,0.929910651465934,45,Yes
p08,Exercise_Avg_HR,fatigue,-0.4471407506128879,0.01704974055695451,28,Yes
p08,Exercise_Avg_HR,mood,-0.13249429974627155,0.5015186161321825,28,Yes
p08,Exercise_Avg_HR,readiness,-0.39615299102997664,0.036895017420679826,28,Yes
p08,Exercise_Avg_HR,sleep_quality,-0.2756018746799513,0.15574664557427656,28,Yes
p08,Exercise_Avg_HR,stress,-0.1860558280059553,0.3431593966762238,28,Yes
p08,Sleep_Hours,fatigue,0.022328168511602638,0.8971543230309436,36,Yes
p08,Sleep_Hours,mood,0.34876543504035923,0.03709619033218367,36,Yes
p08,Sleep_Hours,readiness,-0.2509294754254674,0.13989617863962214,36,Yes
p08,Sleep_Hours,sleep_quality,0.4236444783489305,0.01003306185370853,36,Yes
p08,Sleep_Hours,stress,0.07456822478360621,0.665579973031866,36,Yes
p08,Sleep_Duration_Score,fatigue,0.04491440156259192,0.794781280313927,36,Yes
p08,Sleep_Duration_Score,mood,0.07723688149214394,0.6543435713191001,36,Yes
p08,Sleep_Duration_Score,readiness,0.26463527968910494,0.11882389155019725,36,Yes
p08,Sleep_Duration_Score,sleep_quality,0.14508359166035095,0.39852402617444327,36,Yes
p08,Sleep_Duration_Score,stress,0.3739804730286846,0.024644778129015343,36,Yes
p08,Deep_Sleep_Minutes,fatigue,0.34980510255392494,0.036497373429837526,36,Yes
p08,Deep_Sleep_Minutes,mood,0.16415414057567762,0.3387308255220073,36,Yes
p08,Deep_Sleep_Minutes,readiness,0.4604290537125667,0.004717560744614601,36,Yes
p08,Deep_Sleep_Minutes,sleep_quality,-0.05244393783331509,0.7613048862918335,36,Yes
p08,Deep_Sleep_Minutes,stress,0.2383778158049559,0.16149303312486024,36,Yes
p08,Sleep_Restlessness,fatigue,-0.1622671923497344,0.34438850615735084,36,Yes
p08,Sleep_Restlessness,mood,0.34809373337700406,0.037487299564912535,36,Yes
p08,Sleep_Restlessness,readiness,-0.4205378189854785,0.010654511823100721,36,Yes
p08,Sleep_Restlessness,sleep_quality,0.30290260430798543,0.07253787902152148,36,Yes
p08,Sleep_Restlessness,stress,-0.14672102744311866,0.3931644229521694,36,Yes
p08,Sleep_Composition,fatigue,0.0038512444948436697,0.9822150202520394,36,Yes
p08,Sleep_Composition,mood,0.3134752696744389,0.06264432493755678,36,Yes
p08,Sleep_Composition,readiness,-0.0877156931472154,0.6109606467039314,36,Yes
p08,Sleep_Composition,sleep_quality,0.3099218731928567,0.06584286515021123,36,Yes
p08,Sleep_Composition,stress,0.40806512548443336,0.013488981446114823,36,Yes
p08,Sleep_Revitalization,fatigue,0.17926062328532036,0.2955107798250277,36,Yes
p08,Sleep_Revitalization,mood,0.016979885985429932,0.9217014081887995,36,Yes
p08,Sleep_Revitalization,readiness,0.3999999449743994,0.01564134029297326,36,Yes
p08,Sleep_Revitalization,sleep_quality,-0.12196934350865556,0.47854694925591096,36,Yes
p08,Sleep_Revitalization,stress,0.2004410693098931,0.24113887590794134,36,Yes
p08,Sleep_Score,fatigue,0.10997124252473964,0.5231599160333171,36,Yes
p08,Sleep_Score,mood,0.1434522575789533,0.4039052064346082,36,Yes
p08,Sleep_Score,readiness,0.29353130194724075,0.08229218972025557,36,Yes
p08,Sleep_Score,sleep_quality,0.10696325596818054,0.5346552556041775,36,Yes
p08,Sleep_Score,stress,0.40397098040132334,0.01454807261099525,36,Yes
p09,Steps,fatigue,-0.31932223315644703,0.05404589351653861,37,Yes
p09,Steps,mood,0.0844666678587151,0.6191566615781864,37,Yes
p09,Steps,readiness,0.04650678876333025,0.784601005943037,37,Yes
p09,Steps,sleep_quality,-0.007163849749734635,0.9664342545503087,37,Yes
p09,Steps,stress,0.024496065376614258,0.8855707478414414,37,Yes
p09,Exercise_Count,fatigue,-0.33937097555420687,0.024216691142304424,44,Yes
p09,Exercise_Count,mood,0.06155245167201609,0.691429819939515,44,Yes
p09,Exercise_Count,readiness,-0.16255833812970336,0.291754627336734,44,Yes
p09,Exercise_Count,sleep_quality,-0.2074975970291499,0.17652817142761623,44,Yes
p09,Exercise_Count,stress,0.11445080241165473,0.45944490824216844,44,Yes
p09,Exercise_Duration,fatigue,-0.19114814335533944,0.21389352209931606,44,Yes
p09,Exercise_Duration,mood,0.08023548678449018,0.604642320147887,44,Yes
p09,Exercise_Duration,readiness,-0.15595906553658898,0.31204689034702376,44,Yes
p09,Exercise_Duration,sleep_quality,-0.08431377027036906,0.5863422560157039,44,Yes
p09,Exercise_Duration,stress,0.14216156895894452,0.35729422264851834,44,Yes
p09,Exercise_Distance,fatigue,,,44,Yes
p09,Exercise_Distance,mood,,,44,Yes
p09,Exercise_Distance,readiness,,,44,Yes
p09,Exercise_Distance,sleep_quality,,,44,Yes
p09,Exercise_Distance,stress,,,44,Yes
p09,Exercise_Calories,fatigue,-0.1845678807435044,0.23038143454859805,44,Yes
p09,Exercise_Calories,mood,0.07107431480295394,0.6466206575785027,44,Yes
p09,Exercise_Calories,readiness,-0.16657885827068195,0.27982078717312936,44,Yes
p09,Exercise_Calories,sleep_quality,-0.08534365418538123,0.5817604285788956,44,Yes
p09,Exercise_Calories,stress,0.13333902347016724,0.3882084767210908,44,Yes
p09,Exercise_Avg_HR,fatigue,,,0,No
p09,Exercise_Avg_HR,mood,,,0,No
p09,Exercise_Avg_HR,readiness,,,0,No
p09,Exercise_Avg_HR,sleep_quality,,,0,No
p09,Exercise_Avg_HR,stress,,,0,No
p09,Sleep_Hours,fatigue,0.12361560048883902,0.6607218399079642,15,Yes
p09,Sleep_Hours,mood,-0.28949048251606946,0.2953081544552365,15,Yes
p09,Sleep_Hours,readiness,-0.4581424072043583,0.08590362143509014,15,Yes
p09,Sleep_Hours,sleep_quality,-0.17201944558076404,0.5398577988919718,15,Yes
p09,Sleep_Hours,stress,0.1039876752503012,0.7122728707425767,15,Yes
p09,Sleep_Duration_Score,fatigue,0.12307968578762699,0.6621119283362888,15,Yes
p09,Sleep_Duration_Score,mood,-0.13371976189833168,0.6347097432328318,15,Yes
p09,Sleep_Duration_Score,readiness,-0.46623843122647834,0.07981046349880618,15,Yes
p09,Sleep_Duration_Score,sleep_quality,-0.41305811904913436,0.1259494415029085,15,Yes
p09,Sleep_Duration_Score,stress,0.08018579626695238,0.7763543581271253,15,Yes
p09,Deep_Sleep_Minutes,fatigue,-0.10896268722386228,0.6990865573023197,15,Yes
p09,Deep_Sleep_Minutes,mood,-0.17748906780726068,0.5268429901122862,15,Yes
p09,Deep_Sleep_Minutes,readiness,-0.2226288255868456,0.4251487119974342,15,Yes
p09,Deep_Sleep_Minutes,sleep_quality,0.016983296650105253,0.9520972471151662,15,Yes
p09,Deep_Sleep_Minutes,stress,-0.13925971901471157,0.6206119557701126,15,Yes
p09,Sleep_Restlessness,fatigue,0.2984553191447509,0.27991903000589663,15,Yes
p09,Sleep_Restlessness,mood,0.13791178233645512,0.6240310822302828,15,Yes
p09,Sleep_Restlessness,readiness,-0.2603466965458341,0.3486842109280042,15,Yes
p09,Sleep_Restlessness,sleep_quality,-0.04448248171687226,0.8749213992918177,15,Yes
p09,Sleep_Restlessness,stress,0.47605370194014685,0.07284480053939194,15,Yes
p09,Sleep_Composition,fatigue,-0.1512334153876008,0.5905621249889702,15,Yes
p09,Sleep_Composition,mood,-0.04842742776412931,0.8639200548505643,15,Yes
p09,Sleep_Composition,readiness,-0.34244519418253083,0.21150869959325366,15,Yes
p09,Sleep_Composition,sleep_quality,-0.42072614550380627,0.1183770048260457,15,Yes
p09,Sleep_Composition,stress,-0.3567386206158714,0.19181386301601697,15,Yes
p09,Sleep_Revitalization,fatigue,-0.04393043715768853,0.8764626374048262,15,Yes
p09,Sleep_Revitalization,mood,-0.5240646225618855,0.044933657282295175,15,Yes
p09,Sleep_Revitalization,readiness,-0.5472391711416188,0.0347425212767169,15,Yes
p09,Sleep_Revitalization,sleep_quality,-0.2384418598664401,0.3921031967555913,15,Yes
p09,Sleep_Revitalization,stress,-0.11884766815616277,0.6731248720841169,15,Yes
p09,Sleep_Score,fatigue,0.06266036460992008,0.8244340929759831,15,Yes
p09,Sleep_Score,mood,-0.24407141197787016,0.38067968426627624,15,Yes
p09,Sleep_Score,readiness,-0.5437394730792566,0.03615819765269639,15,Yes
p09,Sleep_Score,sleep_quality,-0.4337773766387179,0.10622031372877067,15,Yes
p09,Sleep_Score,stress,-0.016926784069383555,0.9522564776948435,15,Yes
p10,Steps,fatigue,0.10805743166751286,0.5012775198771311,41,Yes
p10,Steps,mood,0.004709193435274119,0.9766881966104723,41,Yes
p10,Steps,readiness,-0.05199520262372906,0.7468056634903646,41,Yes
p10,Steps,sleep_quality,0.3047129083397897,0.052730572860168044,41,Yes
p10,Steps,stress,0.23443672033285978,0.14011743863847265,41,Yes
p10,Exercise_Count,fatigue,-0.07313833232218256,0.6495117807774584,41,Yes
p10,Exercise_Count,mood,-0.25283058571913913,0.1107403496292391,41,Yes
p10,Exercise_Count,readiness,-0.0035421337216302584,0.9824644221282566,41,Yes
p10,Exercise_Count,sleep_quality,0.02821121260595021,0.8610102756840048,41,Yes
p10,Exercise_Count,stress,0.02288078468159359,0.8870830489928347,41,Yes
p10,Exercise_Duration,fatigue,-0.027127979002549128,0.8662978502868643,41,Yes
p10,Exercise_Duration,mood,-0.19548647458386487,0.22062282566036148,41,Yes
p10,Exercise_Duration,readiness,-0.04659958472807052,0.7723422414513846,41,Yes
p10,Exercise_Duration,sleep_quality,0.24780686324282705,0.11825381690678771,41,Yes
p10,Exercise_Duration,stress,-0.042232653460642464,0.7931865374750393,41,Yes
p10,Exercise_Distance,fatigue,-0.16709905035686462,0.2963783084814231,41,Yes
p10,Exercise_Distance,mood,-0.10404133641062233,0.5174068011977911,41,Yes
p10,Exercise_Distance,readiness,0.13627954792437685,0.39554590655275246,41,Yes
p10,Exercise_Distance,sleep_quality,-0.01811527258340113,0.9104933384078464,41,Yes
p10,Exercise_Distance,stress,0.08396504147406286,0.6017154765012731,41,Yes
p10,Exercise_Calories,fatigue,-0.04393018775133423,0.7850660964241652,41,Yes
p10,Exercise_Calories,mood,-0.13609966027525106,0.3961758056226429,41,Yes
p10,Exercise_Calories,readiness,-0.059911258244977006,0.7098256819917445,41,Yes
p10,Exercise_Calories,sleep_quality,0.1915150358315103,0.23032868145859484,41,Yes
p10,Exercise_Calories,stress,0.07260932264714927,0.6518851800102499,41,Yes
p10,Exercise_Avg_HR,fatigue,,,6,No
p10,Exercise_Avg_HR,mood,,,6,No
p10,Exercise_Avg_HR,readiness,,,6,No
p10,Exercise_Avg_HR,sleep_quality,,,6,No
p10,Exercise_Avg_HR,stress,,,6,No
p10,Sleep_Hours,fatigue,0.018797621816792266,0.9513982078449069,13,Yes
p10,Sleep_Hours,mood,0.37407062362255317,0.2079703604710182,13,Yes
p10,Sleep_Hours,readiness,-0.36528712056981427,0.21969937876251217,13,Yes
p10,Sleep_Hours,sleep_quality,-0.06718778253723422,0.8273633085665496,13,Yes
p10,Sleep_Hours,stress,0.09138944616035648,0.7665206738342671,13,Yes
p10,Sleep_Duration_Score,fatigue,-0.23217356794905714,0.44529187764536815,13,Yes
p10,Sleep_Duration_Score,mood,-0.21657143627779002,0.4772799201789936,13,Yes
p10,Sleep_Duration_Score,readiness,-0.619916977533656,0.023817611753608334,13,Yes
p10,Sleep_Duration_Score,sleep_quality,-0.2789112407910049,0.3561106882453218,13,Yes
p10,Sleep_Duration_Score,stress,-0.1321672876584871,0.6668925609366159,13,Yes
p10,Deep_Sleep_Minutes,fatigue,-0.08384337961880328,0.7853758591878841,13,Yes
p10,Deep_Sleep_Minutes,mood,-0.2628255596236252,0.3856416765917637,13,Yes
p10,Deep_Sleep_Minutes,readiness,-0.1450189714157345,0.6364268084566862,13,Yes
p10,Deep_Sleep_Minutes,sleep_quality,-0.4192307371024256,0.1538812089382553,13,Yes
p10,Deep_Sleep_Minutes,stress,-0.17368644067355332,0.5703895680547281,13,Yes
p10,Sleep_Restlessness,fatigue,0.1724409295108198,0.5731995168465759,13,Yes
p10,Sleep_Restlessness,mood,0.48695533298671767,0.09147695440159682,13,Yes
p10,Sleep_Restlessness,readiness,0.3337252313347675,0.26512689212795615,13,Yes
p10,Sleep_Restlessness,sleep_quality,0.4608290696241978,0.1130016050219125,13,Yes
p10,Sleep_Restlessness,stress,0.3177624267768472,0.29005339398593966,13,Yes
p10,Sleep_Composition,fatigue,-0.27828744570861275,0.3572325026287073,13,Yes
p10,Sleep_Composition,mood,-0.15297058540778302,0.6178336902613212,13,Yes
p10,Sleep_Composition,readiness,-0.49170924503346053,0.08788838355580053,13,Yes
p10,Sleep_Composition,sleep_quality,-0.2835369823126832,0.3478513908200936,13,Yes
p10,Sleep_Composition,stress,-0.1450451489643655,0.6363652677955648,13,Yes
p10,Sleep_Revitalization,fatigue,0.0669824699860477,0.8278837596395258,13,Yes
p10,Sleep_Revitalization,mood,0.1405827639275647,0.6468866203253891,13,Yes
p10,Sleep_Revitalization,readiness,-0.22034295226519818,0.46945053570034767,13,Yes
p10,Sleep_Revitalization,sleep_quality,0.17089702975133514,0.5766904230722202,13,Yes
p10,Sleep_Revitalization,stress,-0.1503160548474989,0.6240181310001173,13,Yes
p10,Sleep_Score,fatigue,-0.2358075351216233,0.4379953537334873,13,Yes
p10,Sleep_Score,mood,-0.16750891368890644,0.5843811624172126,13,Yes
p10,Sleep_Score,readiness,-0.6797265222456951,0.010591164741714834,13,Yes
p10,Sleep_Score,sleep_quality,-0.24243988567827432,0.42483183879987896,13,Yes
p10,Sleep_Score,stress,-0.18671002036304155,0.5413509987614151,13,Yes
p11,Steps,fatigue,0.15457072807849323,0.29954960568472616,47,Yes
p11,Steps,mood,0.2731662823340542,0.06319551186778104,47,Yes
p11,Steps,readiness,0.3366029049009038,0.020697595841303776,47,Yes
p11,Steps,sleep_quality,-0.14101708559541923,0.34442014185899356,47,Yes
p11,Steps,stress,0.21972934539889552,0.1378011389451892,47,Yes
p11,Exercise_Count,fatigue,0.2963796670600256,0.04308717696748414,47,Yes
p11,Exercise_Count,mood,0.28228015290249436,0.05455526795521164,47,Yes
p11,Exercise_Count,readiness,0.37100620626550224,0.010247900935776783,47,Yes
p11,Exercise_Count,sleep_quality,-0.016656431815248368,0.9115184239777063,47,Yes
p11,Exercise_Count,stress,0.07822114780415451,0.6012394507697748,47,Yes
p11,Exercise_Duration,fatigue,0.10347123946264619,0.4888601824272838,47,Yes
p11,Exercise_Duration,mood,0.1841736747335883,0.21524733617797778,47,Yes
p11,Exercise_Duration,readiness,0.20537635560085815,0.1660863102105505,47,Yes
p11,Exercise_Duration,sleep_quality,-0.01873242124358146,0.9005427376331084,47,Yes
p11,Exercise_Duration,stress,0.07272327486409813,0.6271199331886713,47,Yes
p11,Exercise_Distance,fatigue,0.009529963143523642,0.9493076547702591,47,Yes
p11,Exercise_Distance,mood,0.09653905479003637,0.5185856532259583,47,Yes
p11,Exercise_Distance,readiness,-0.033790057891401146,0.8216063368051114,47,Yes
p11,Exercise_Distance,sleep_quality,-0.07083576160834826,0.6361105294903061,47,Yes
p11,Exercise_Distance,stress,0.04175702826552066,0.7804868188288012,47,Yes
p11,Exercise_Calories,fatigue,0.13446334833616722,0.36752814445018234,47,Yes
p11,Exercise_Calories,mood,0.2088415322736551,0.15889998210135928,47,Yes
p11,Exercise_Calories,readiness,0.2397580783301279,0.10454421837708211,47,Yes
p11,Exercise_Calories,sleep_quality,-0.007777734566909389,0.9586192235635557,47,Yes
p11,Exercise_Calories,stress,0.04769303846022996,0.7502241826605762,47,Yes
p11,Exercise_Avg_HR,fatigue,,,0,No
p11,Exercise_Avg_HR,mood,,,0,No
p11,Exercise_Avg_HR,readiness,,,0,No
p11,Exercise_Avg_HR,sleep_quality,,,0,No
p11,Exercise_Avg_HR,stress,,,0,No
p11,Sleep_Hours,fatigue,0.09195430826601564,0.5387289179760509,47,Yes
p11,Sleep_Hours,mood,-0.06856072364098056,0.6470161238675168,47,Yes
p11,Sleep_Hours,readiness,-0.27349704744045916,0.06286390322853529,47,Yes
p11,Sleep_Hours,sleep_quality,0.06424029030968494,0.667927834685967,47,Yes
p11,Sleep_Hours,stress,0.012618632470841815,0.9329111002610451,47,Yes
p11,Sleep_Duration_Score,fatigue,-0.2635484436115589,0.07346394557809843,47,Yes
p11,Sleep_Duration_Score,mood,-0.19792575963841,0.18233196553184303,47,Yes
p11,Sleep_Duration_Score,readiness,-0.17986829612003563,0.2263531185985698,47,Yes
p11,Sleep_Duration_Score,sleep_quality,-0.078093475679544,0.6018351365385574,47,Yes
p11,Sleep_Duration_Score,stress,0.10468262002345605,0.48375842367142635,47,Yes
p11,Deep_Sleep_Minutes,fatigue,0.1988320530544419,0.18029720250060924,47,Yes
p11,Deep_Sleep_Minutes,mood,0.1558714031836304,0.2954515450065628,47,Yes
p11,Deep_Sleep_Minutes,readiness,0.10789000043571154,0.4703863784846406,47,Yes
p11,Deep_Sleep_Minutes,sleep_quality,-0.10732279695960514,0.472736679293695,47,Yes
p11,Deep_Sleep_Minutes,stress,0.23996896393618217,0.10423024841914814,47,Yes
p11,Sleep_Restlessness,fatigue,-0.13442059953557084,0.3676818695944742,47,Yes
p11,Sleep_Restlessness,mood,-0.1008483151378712,0.5000019524128443,47,Yes
p11,Sleep_Restlessness,readiness,-0.11251194715711901,0.45146898683067066,47,Yes
p11,Sleep_Restlessness,sleep_quality,0.07146446668414093,0.6331100427846382,47,Yes
p11,Sleep_Restlessness,stress,-0.11715069769250892,0.4329087329485671,47,Yes
p11,Sleep_Composition,fatigue,-0.03705317731180224,0.8047005243056314,47,Yes
p11,Sleep_Composition,mood,0.1368426134247809,0.3590333687805851,47,Yes
p11,Sleep_Composition,readiness,0.10138346383163986,0.4977182060230226,47,Yes
p11,Sleep_Composition,sleep_quality,-0.046275008415498586,0.7574217021200328,47,Yes
p11,Sleep_Composition,stress,0.07969695256506693,0.5943724784529145,47,Yes
p11,Sleep_Revitalization,fatigue,0.1815097420502162,0.2220733170966801,47,Yes
p11,Sleep_Revitalization,mood,0.25988275435468017,0.07770811854524322,47,Yes
p11,Sleep_Revitalization,readiness,0.13558931198524238,0.3634931065929224,47,Yes
p11,Sleep_Revitalization,sleep_quality,0.15734178968415882,0.2908626679409211,47,Yes
p11,Sleep_Revitalization,stress,-0.0959960736445404,0.5209514733201498,47,Yes
p11,Sleep_Score,fatigue,-0.08000395366947263,0.5929483560143511,47,Yes
p11,Sleep_Score,mood,0.11942772040261042,0.42395661779706556,47,Yes
p11,Sleep_Score,readiness,0.03406743478976759,0.8201660497815373,47,Yes
p11,Sleep_Score,sleep_quality,0.014927602008553535,0.920671241456372,47,Yes
p11,Sleep_Score,stress,0.05952901834974572,0.6910181261749456,47,Yes
p12,Steps,fatigue,-0.027280437646014694,0.8862125108416596,30,Yes
p12,Steps,mood,-0.20281514204728612,0.2824273868185211,30,Yes
