Participant,Wellbeing,Behavioral_Variable,Importance,Relative_Importance,Feature_Representations,Rank
p10_daily_merged,fatigue,Sleep_Hours,0.041032611970064,0.04103261197006418,7,9.0
p10_daily_merged,fatigue,Sleep_Restlessness,0.0454298959503647,0.045429895950364896,7,7.0
p10_daily_merged,fatigue,Sleep_Revitalization,0.0326796326488435,0.03267963264884364,7,10.0
p10_daily_merged,fatigue,Sleep_Score,0.1698701845952679,0.16987018459526865,7,2.0
p10_daily_merged,fatigue,Steps,0.0997378594338677,0.09973785943386813,7,3.0
p10_daily_merged,mood,Deep_Sleep_Minutes,0.1112599924025649,0.11125999240256536,7,3.0
p10_daily_merged,mood,Exercise_Avg_HR,0.0736427163126772,0.07364271631267749,7,7.0
p10_daily_merged,mood,Exercise_Calories,0.07543848427447229,0.07543848427447261,7,6.0
p10_daily_merged,mood,Exercise_Count,0.019648189342648698,0.01964818934264878,7,11.0
p10_daily_merged,mood,Exercise_Distance,0.014705081097658073,0.014705081097658133,7,13.0
p10_daily_merged,mood,Exercise_Duration,0.0555788109751958,0.055578810975196034,7,9.0
p10_daily_merged,mood,Sleep_Composition,0.0187519126444704,0.018751912644470476,7,12.0
p10_daily_merged,mood,Sleep_Duration_Score,0.0535538795384299,0.05355387953843012,7,10.0
p10_daily_merged,mood,Sleep_Hours,0.1478750162160982,0.1478750162160988,7,2.0
p10_daily_merged,mood,Sleep_Restlessness,0.0761816153834806,0.07618161538348091,7,5.0
p10_daily_merged,mood,Sleep_Revitalization,0.0644436184493067,0.06444361844930696,7,8.0
p10_daily_merged,mood,Sleep_Score,0.1075048653587785,0.10750486535877894,7,4.0
p10_daily_merged,mood,Steps,0.1814158180042146,0.18141581800421536,7,1.0
p10_daily_merged,readiness,Deep_Sleep_Minutes,0.0823482794704296,0.08234827947042996,7,7.0
p10_daily_merged,readiness,Exercise_Avg_HR,0.0838159788551202,0.08381597885512057,7,6.0
p10_daily_merged,readiness,Exercise_Calories,0.0846547826510692,0.08465478265106957,7,5.0
p10_daily_merged,readiness,Exercise_Count,0.013392454000749399,0.013392454000749458,7,12.0
p10_daily_merged,readiness,Exercise_Distance,0.011483620735022232,0.011483620735022283,7,13.0
p10_daily_merged,readiness,Exercise_Duration,0.0560240885079805,0.05602408850798074,7,9.0
p10_daily_merged,readiness,Sleep_Composition,0.0356756956332521,0.035675695633252257,7,11.0
p10_daily_merged,readiness,Sleep_Duration_Score,0.0688163501678412,0.0688163501678415,7,8.0
p10_daily_merged,readiness,Sleep_Hours,0.1836491173742005,0.18364911737420128,7,1.0
p10_daily_merged,readiness,Sleep_Restlessness,0.11037916445356341,0.11037916445356388,7,3.0
p10_daily_merged,readiness,Sleep_Revitalization,0.0464217012399885,0.0464217012399887,7,10.0
p10_daily_merged,readiness,Sleep_Score,0.1205642596516896,0.12056425965169013,7,2.0
p10_daily_merged,readiness,Steps,0.10277450725908921,0.10277450725908964,7,4.0
p10_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.0761616684659759,0.07616166846597622,7,5.0
p10_daily_merged,sleep_quality,Exercise_Avg_HR,0.0835183249308506,0.08351832493085094,7,4.0
p10_daily_merged,sleep_quality,Exercise_Calories,0.0605412500373306,0.06054125003733085,7,8.0
p10_daily_merged,sleep_quality,Exercise_Count,0.0223216423638883,0.022321642363888394,7,13.0
p10_daily_merged,sleep_quality,Exercise_Distance,0.030663287373875903,0.03066328737387603,7,12.0
p10_daily_merged,sleep_quality,Exercise_Duration,0.0585412836144453,0.05854128361444555,7,9.0
p10_daily_merged,sleep_quality,Sleep_Composition,0.044742187606895904,0.044742187606896085,7,10.0
p10_daily_merged,sleep_quality,Sleep_Duration_Score,0.2080133367613749,0.2080133367613758,7,1.0
p10_daily_merged,sleep_quality,Sleep_Hours,0.0741099181666644,0.0741099181666647,7,7.0
p10_daily_merged,sleep_quality,Sleep_Restlessness,0.0906127533332282,0.09061275333322859,7,3.0
p10_daily_merged,sleep_quality,Sleep_Revitalization,0.0415222763940809,0.04152227639408108,7,11.0
p10_daily_merged,sleep_quality,Sleep_Score,0.1339988614407618,0.13399886144076237,7,2.0
p10_daily_merged,sleep_quality,Steps,0.0752532095106231,0.07525320951062342,7,6.0
p10_daily_merged,stress,Deep_Sleep_Minutes,0.09002672864032871,0.09002672864032903,7,5.0
p10_daily_merged,stress,Exercise_Avg_HR,0.055575265784050996,0.055575265784051205,7,9.0
p10_daily_merged,stress,Exercise_Calories,0.0772107724504087,0.07721077245040898,7,7.0
p10_daily_merged,stress,Exercise_Count,0.027346305821191068,0.02734630582119117,7,11.0
p10_daily_merged,stress,Exercise_Distance,0.008143607417694999,0.00814360741769503,7,13.0
p10_daily_merged,stress,Exercise_Duration,0.06620513429765167,0.0662051342976519,7,8.0
p10_daily_merged,stress,Sleep_Composition,0.0257729417445413,0.025772941744541394,7,12.0
p10_daily_merged,stress,Sleep_Duration_Score,0.12625086378906591,0.12625086378906636,7,2.0
p10_daily_merged,stress,Sleep_Hours,0.0830212246094772,0.0830212246094775,7,6.0
p10_daily_merged,stress,Sleep_Restlessness,0.1177291867071946,0.11772918670719504,7,3.0
p10_daily_merged,stress,Sleep_Revitalization,0.055337145252938105,0.0553371452529383,7,10.0
p10_daily_merged,stress,Sleep_Score,0.1153849543751265,0.11538495437512693,7,4.0
p10_daily_merged,stress,Steps,0.15199586911032661,0.15199586911032714,7,1.0
p11_daily_merged,fatigue,Deep_Sleep_Minutes,0.0650838834431132,0.0650838834431135,7,6.0
p11_daily_merged,fatigue,Exercise_Avg_HR,0.0252853695919842,0.025285369591984318,7,11.0
p11_daily_merged,fatigue,Exercise_Calories,0.07296541263077269,0.07296541263077304,7,5.0
p11_daily_merged,fatigue,Exercise_Count,0.0142260825269814,0.014226082526981465,7,13.0
p11_daily_merged,fatigue,Exercise_Distance,0.020161060171421802,0.020161060171421892,7,12.0
p11_daily_merged,fatigue,Exercise_Duration,0.0391977134166669,0.03919771341666708,7,9.0
p11_daily_merged,fatigue,Sleep_Composition,0.04092946701702887,0.040929467017029056,7,8.0
p11_daily_merged,fatigue,Sleep_Duration_Score,0.036960064867378004,0.03696006486737817,7,10.0
p11_daily_merged,fatigue,Sleep_Hours,0.07444583803375629,0.07444583803375664,7,3.0
p11_daily_merged,fatigue,Sleep_Restlessness,0.0739056929651773,0.07390569296517764,7,4.0
p11_daily_merged,fatigue,Sleep_Revitalization,0.0555683439690613,0.05556834396906155,7,7.0
p11_daily_merged,fatigue,Sleep_Score,0.1029129202487669,0.10291292024876736,7,2.0
p11_daily_merged,fatigue,Steps,0.3783581511178866,0.37835815111788834,7,1.0
p11_daily_merged,mood,Deep_Sleep_Minutes,0.0152948420160096,0.015294842016009641,7,10.0
p11_daily_merged,mood,Exercise_Avg_HR,0.0093867299559599,0.009386729955959926,7,11.0
p11_daily_merged,mood,Exercise_Calories,0.04271519016105836,0.04271519016105848,7,5.0
p11_daily_merged,mood,Exercise_Count,0.034223898298168604,0.034223898298168694,7,7.0
p11_daily_merged,mood,Exercise_Distance,0.20761033790025307,0.20761033790025366,7,2.0
p11_daily_merged,mood,Exercise_Duration,0.018879465618262502,0.018879465618262554,7,9.0
p11_daily_merged,mood,Sleep_Composition,0.1513436440285833,0.15134364402858372,7,3.0
p11_daily_merged,mood,Sleep_Duration_Score,0.0052359416920178,0.005235941692017815,7,13.0
p11_daily_merged,mood,Sleep_Hours,0.0445148880273243,0.04451488802732442,7,4.0
p11_daily_merged,mood,Sleep_Restlessness,0.033074698215674596,0.03307469821567469,7,8.0
p11_daily_merged,mood,Sleep_Revitalization,0.0368586706792362,0.0368586706792363,7,6.0
p11_daily_merged,mood,Sleep_Score,0.008034231299808601,0.008034231299808622,7,12.0
p11_daily_merged,mood,Steps,0.3928274621076404,0.3928274621076415,7,1.0
p11_daily_merged,readiness,Deep_Sleep_Minutes,0.0732556046656629,0.07325560466566322,7,6.0
p11_daily_merged,readiness,Exercise_Avg_HR,0.0793616626268312,0.07936166262683154,7,5.0
p11_daily_merged,readiness,Exercise_Calories,0.1310755514723808,0.13107555147238137,7,2.0
p11_daily_merged,readiness,Exercise_Count,0.007589077428631762,0.007589077428631795,7,13.0
p11_daily_merged,readiness,Exercise_Distance,0.0100907582280979,0.010090758228097945,7,12.0
p11_daily_merged,readiness,Exercise_Duration,0.062542191104397,0.06254219110439728,7,10.0
p11_daily_merged,readiness,Sleep_Composition,0.0427099020083836,0.04270990200838379,7,11.0
p11_daily_merged,readiness,Sleep_Duration_Score,0.0698798662892416,0.06987986628924191,7,9.0
p11_daily_merged,readiness,Sleep_Hours,0.0721199249747778,0.07211992497477812,7,8.0
p11_daily_merged,readiness,Sleep_Restlessness,0.0997476252206,0.09974762522060045,7,4.0
p11_daily_merged,readiness,Sleep_Revitalization,0.0721295819598872,0.07212958195988753,7,7.0
p11_daily_merged,readiness,Sleep_Score,0.10671759385714931,0.10671759385714978,7,3.0
p11_daily_merged,readiness,Steps,0.17278066016395452,0.17278066016395527,7,1.0
p11_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.0949786487055676,0.09497864870556795,7,6.0
p11_daily_merged,sleep_quality,Exercise_Avg_HR,0.0113945000216651,0.01139450002166514,7,13.0
p11_daily_merged,sleep_quality,Exercise_Calories,0.0485020292310026,0.04850202923100278,7,10.0
p11_daily_merged,sleep_quality,Exercise_Count,0.020793512545171974,0.02079351254517205,7,11.0
p11_daily_merged,sleep_quality,Exercise_Distance,0.0205182044196236,0.020518204419623674,7,12.0
p11_daily_merged,sleep_quality,Exercise_Duration,0.1005628710218698,0.10056287102187017,7,5.0
p11_daily_merged,sleep_quality,Sleep_Composition,0.1029498471523836,0.10294984715238398,7,4.0
p11_daily_merged,sleep_quality,Sleep_Duration_Score,0.060118992598628,0.06011899259862822,7,9.0
p11_daily_merged,sleep_quality,Sleep_Hours,0.1099897450715607,0.1099897450715611,7,3.0
p11_daily_merged,sleep_quality,Sleep_Restlessness,0.0689191766853943,0.06891917668539456,7,8.0
p11_daily_merged,sleep_quality,Sleep_Revitalization,0.0690368108211166,0.06903681082111686,7,7.0
p11_daily_merged,sleep_quality,Sleep_Score,0.1626828185340559,0.1626828185340565,7,1.0
p11_daily_merged,sleep_quality,Steps,0.1295528431919565,0.12955284319195698,7,2.0
p11_daily_merged,stress,Deep_Sleep_Minutes,0.1396536231721609,0.13965362317216135,7,2.0
p11_daily_merged,stress,Exercise_Avg_HR,0.0638357050509668,0.063835705050967,7,6.0
p11_daily_merged,stress,Exercise_Calories,0.010690719489024,0.010690719489024034,7,12.0
p11_daily_merged,stress,Exercise_Count,0.030764637373774502,0.0307646373737746,7,10.0
p11_daily_merged,stress,Exercise_Distance,0.07269978120332214,0.07269978120332238,7,4.0
p11_daily_merged,stress,Exercise_Duration,0.0175541794761527,0.017554179476152756,7,11.0
p11_daily_merged,stress,Sleep_Composition,0.0380474279227482,0.038047427922748324,7,9.0
p11_daily_merged,stress,Sleep_Duration_Score,0.0066208125955006,0.006620812595500621,7,13.0
p11_daily_merged,stress,Sleep_Hours,0.0695022666129528,0.06950226661295303,7,5.0
p11_daily_merged,stress,Sleep_Restlessness,0.32048650198109757,0.3204865019810986,7,1.0
p11_daily_merged,stress,Sleep_Revitalization,0.0429064127823356,0.042906412782335736,7,8.0
p11_daily_merged,stress,Sleep_Score,0.0559684112892858,0.05596841128928598,7,7.0
p11_daily_merged,stress,Steps,0.1312695210506751,0.13126952105067552,7,3.0
p12_daily_merged,fatigue,Deep_Sleep_Minutes,0.0,0.0,7,6.0
p12_daily_merged,fatigue,Exercise_Avg_HR,0.3189410820324909,0.31894108203249133,7,2.0
p12_daily_merged,fatigue,Exercise_Calories,0.08406121809850871,0.08406121809850883,7,4.0
p12_daily_merged,fatigue,Exercise_Count,0.0209306750202268,0.02093067502022683,7,5.0
p12_daily_merged,fatigue,Exercise_Distance,0.0,0.0,7,7.0
p12_daily_merged,fatigue,Exercise_Duration,0.1184844238936707,0.11848442389367086,7,3.0
p12_daily_merged,fatigue,Sleep_Composition,0.0,0.0,7,8.0
p12_daily_merged,fatigue,Sleep_Duration_Score,0.0,0.0,7,9.0
p12_daily_merged,fatigue,Sleep_Hours,0.0,0.0,7,10.0
p12_daily_merged,fatigue,Sleep_Restlessness,0.0,0.0,7,11.0
p12_daily_merged,fatigue,Sleep_Revitalization,0.0,0.0,7,12.0
p12_daily_merged,fatigue,Sleep_Score,0.0,0.0,7,13.0
p12_daily_merged,fatigue,Steps,0.4575826009551015,0.45758260095510217,7,1.0
p12_daily_merged,mood,Deep_Sleep_Minutes,0.0,0.0,7,6.0
p12_daily_merged,mood,Exercise_Avg_HR,0.3663782055527801,0.36637820555278056,7,2.0
p12_daily_merged,mood,Exercise_Calories,0.0989467598066085,0.09894675980660862,7,3.0
p12_daily_merged,mood,Exercise_Count,0.027266486303171102,0.027266486303171134,7,5.0
p12_daily_merged,mood,Exercise_Distance,0.0,0.0,7,7.0
p12_daily_merged,mood,Exercise_Duration,0.0855793685536828,0.08557936855368291,7,4.0
p12_daily_merged,mood,Sleep_Composition,0.0,0.0,7,8.0
p12_daily_merged,mood,Sleep_Duration_Score,0.0,0.0,7,9.0
p12_daily_merged,mood,Sleep_Hours,0.0,0.0,7,10.0
p12_daily_merged,mood,Sleep_Restlessness,0.0,0.0,7,11.0
p12_daily_merged,mood,Sleep_Revitalization,0.0,0.0,7,12.0
p12_daily_merged,mood,Sleep_Score,0.0,0.0,7,13.0
p12_daily_merged,mood,Steps,0.4218291797837563,0.42182917978375684,7,1.0
p12_daily_merged,readiness,Deep_Sleep_Minutes,0.0,0.0,7,7.0
p12_daily_merged,readiness,Exercise_Avg_HR,0.1059778923028789,0.10597789230287906,7,4.0
p12_daily_merged,readiness,Exercise_Calories,0.12155876023420072,0.12155876023420088,7,3.0
p12_daily_merged,readiness,Exercise_Count,0.07520228771791469,0.0752022877179148,7,5.0
p12_daily_merged,readiness,Exercise_Distance,0.0016131979656829,0.0016131979656829024,7,6.0
p12_daily_merged,readiness,Exercise_Duration,0.1332950269785143,0.1332950269785145,7,2.0
p12_daily_merged,readiness,Sleep_Composition,0.0,0.0,7,8.0
p12_daily_merged,readiness,Sleep_Duration_Score,0.0,0.0,7,9.0
p12_daily_merged,readiness,Sleep_Hours,0.0,0.0,7,10.0
p12_daily_merged,readiness,Sleep_Restlessness,0.0,0.0,7,11.0
p12_daily_merged,readiness,Sleep_Revitalization,0.0,0.0,7,12.0
p12_daily_merged,readiness,Sleep_Score,0.0,0.0,7,13.0
p12_daily_merged,readiness,Steps,0.5623528348008069,0.5623528348008078,7,1.0
p12_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.0,0.0,7,6.0
p12_daily_merged,sleep_quality,Exercise_Avg_HR,0.1088362150506102,0.10883621505061035,7,5.0
p12_daily_merged,sleep_quality,Exercise_Calories,0.1733608338295246,0.17336083382952483,7,2.0
p12_daily_merged,sleep_quality,Exercise_Count,0.128611734019788,0.12861173401978818,7,3.0
p12_daily_merged,sleep_quality,Exercise_Distance,0.0,0.0,7,7.0
p12_daily_merged,sleep_quality,Exercise_Duration,0.1259128568757443,0.12591285687574447,7,4.0
p12_daily_merged,sleep_quality,Sleep_Composition,0.0,0.0,7,8.0
p12_daily_merged,sleep_quality,Sleep_Duration_Score,0.0,0.0,7,9.0
p12_daily_merged,sleep_quality,Sleep_Hours,0.0,0.0,7,10.0
p12_daily_merged,sleep_quality,Sleep_Restlessness,0.0,0.0,7,11.0
p12_daily_merged,sleep_quality,Sleep_Revitalization,0.0,0.0,7,12.0
p12_daily_merged,sleep_quality,Sleep_Score,0.0,0.0,7,13.0
p12_daily_merged,sleep_quality,Steps,0.46327836022433155,0.46327836022433216,7,1.0
p12_daily_merged,stress,Deep_Sleep_Minutes,0.0,0.0,7,6.0
p12_daily_merged,stress,Exercise_Avg_HR,0.166442530905844,0.16644253090584427,7,4.0
p12_daily_merged,stress,Exercise_Calories,0.2703673077317339,0.27036730773173434,7,2.0
p12_daily_merged,stress,Exercise_Count,0.0287835674751676,0.028783567475167644,7,5.0
p12_daily_merged,stress,Exercise_Distance,0.0,0.0,7,7.0
p12_daily_merged,stress,Exercise_Duration,0.3032042022168454,0.30320420221684585,7,1.0
p12_daily_merged,stress,Sleep_Composition,0.0,0.0,7,8.0
p12_daily_merged,stress,Sleep_Duration_Score,0.0,0.0,7,9.0
p12_daily_merged,stress,Sleep_Hours,0.0,0.0,7,10.0
p12_daily_merged,stress,Sleep_Restlessness,0.0,0.0,7,11.0
p12_daily_merged,stress,Sleep_Revitalization,0.0,0.0,7,12.0
p12_daily_merged,stress,Sleep_Score,0.0,0.0,7,13.0
p12_daily_merged,stress,Steps,0.2312023916704076,0.23120239167040796,7,3.0
p13_daily_merged,fatigue,Deep_Sleep_Minutes,0.0418167525387857,0.04181675253878582,7,8.0
p13_daily_merged,fatigue,Exercise_Avg_HR,0.0104709289803571,0.01047092898035713,7,11.0
p13_daily_merged,fatigue,Exercise_Calories,0.0803848029270714,0.08038480292707163,7,4.0
p13_daily_merged,fatigue,Exercise_Count,0.018847973337124,0.01884797333712405,7,9.0
p13_daily_merged,fatigue,Exercise_Distance,0.0,0.0,7,13.0
p13_daily_merged,fatigue,Exercise_Duration,0.1040793712118646,0.10407937121186489,7,3.0
p13_daily_merged,fatigue,Sleep_Composition,0.0084845226697092,0.008484522669709223,7,12.0
p13_daily_merged,fatigue,Sleep_Duration_Score,0.0156316924836148,0.015631692483614845,7,10.0
p13_daily_merged,fatigue,Sleep_Hours,0.3588860533108237,0.35888605331082474,7,1.0
p13_daily_merged,fatigue,Sleep_Restlessness,0.054220737420645995,0.05422073742064615,7,5.0
p13_daily_merged,fatigue,Sleep_Revitalization,0.0481838983230673,0.04818389832306744,7,6.0
p13_daily_merged,fatigue,Sleep_Score,0.0431750015729421,0.04317500157294222,7,7.0
p13_daily_merged,fatigue,Steps,0.21581826522399128,0.2158182652239919,7,2.0
p13_daily_merged,mood,Deep_Sleep_Minutes,0.0265287575336412,0.026528757533641274,7,8.0
p13_daily_merged,mood,Exercise_Avg_HR,0.0705288944044592,0.07052889440445939,7,5.0
p13_daily_merged,mood,Exercise_Calories,0.12564900175913712,0.12564900175913749,7,3.0
p13_daily_merged,mood,Exercise_Count,0.0208852464235269,0.02088524642352696,7,9.0
p13_daily_merged,mood,Exercise_Distance,0.0,0.0,7,13.0
p13_daily_merged,mood,Exercise_Duration,0.0558790788728872,0.05587907887288735,7,6.0
p13_daily_merged,mood,Sleep_Composition,0.0103920227654915,0.010392022765491529,7,11.0
p13_daily_merged,mood,Sleep_Duration_Score,0.0833833185043089,0.08338331850430912,7,4.0
p13_daily_merged,mood,Sleep_Hours,0.1989614483920093,0.19896144839200985,7,2.0
p13_daily_merged,mood,Sleep_Restlessness,0.0504885236911548,0.05048852369115494,7,7.0
p13_daily_merged,mood,Sleep_Revitalization,0.009876692555904466,0.009876692555904494,7,12.0
p13_daily_merged,mood,Sleep_Score,0.018423604909169788,0.01842360490916984,7,10.0
p13_daily_merged,mood,Steps,0.3290034101883068,0.3290034101883077,7,1.0
p13_daily_merged,readiness,Deep_Sleep_Minutes,0.1930461826016769,0.19304618260167752,7,2.0
p13_daily_merged,readiness,Exercise_Avg_HR,0.0881639327516851,0.08816393275168538,7,5.0
p13_daily_merged,readiness,Exercise_Calories,0.0759704020691456,0.07597040206914585,7,6.0
p13_daily_merged,readiness,Exercise_Count,0.0145677615036335,0.014567761503633547,7,11.0
p13_daily_merged,readiness,Exercise_Distance,0.0,0.0,7,13.0
p13_daily_merged,readiness,Exercise_Duration,0.047965759685005396,0.047965759685005556,7,8.0
p13_daily_merged,readiness,Sleep_Composition,0.0025546107878717,0.002554610787871708,7,12.0
p13_daily_merged,readiness,Sleep_Duration_Score,0.0531836960952248,0.05318369609522497,7,7.0
p13_daily_merged,readiness,Sleep_Hours,0.13941933938427842,0.13941933938427886,7,3.0
p13_daily_merged,readiness,Sleep_Restlessness,0.10807624636643201,0.10807624636643234,7,4.0
p13_daily_merged,readiness,Sleep_Revitalization,0.0215326024098029,0.021532602409802967,7,10.0
p13_daily_merged,readiness,Sleep_Score,0.030207072368918002,0.0302070723689181,7,9.0
p13_daily_merged,readiness,Steps,0.22531239397632252,0.22531239397632324,7,1.0
p13_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.10839418332081,0.10839418332081027,7,4.0
p13_daily_merged,sleep_quality,Exercise_Avg_HR,0.0064628034749485,0.006462803474948517,7,12.0
p13_daily_merged,sleep_quality,Exercise_Calories,0.0433454875117462,0.0433454875117463,7,8.0
p13_daily_merged,sleep_quality,Exercise_Count,0.0190041126885175,0.019004112688517545,7,10.0
p13_daily_merged,sleep_quality,Exercise_Distance,0.0,0.0,7,13.0
p13_daily_merged,sleep_quality,Exercise_Duration,0.0543137286321807,0.054313728632180834,7,7.0
p13_daily_merged,sleep_quality,Sleep_Composition,0.0645184382808804,0.06451843828088055,7,5.0
p13_daily_merged,sleep_quality,Sleep_Duration_Score,0.0173128018773043,0.017312801877304343,7,11.0
p13_daily_merged,sleep_quality,Sleep_Hours,0.147859909282298,0.14785990928229836,7,2.0
p13_daily_merged,sleep_quality,Sleep_Restlessness,0.0625020219436839,0.06250202194368405,7,6.0
p13_daily_merged,sleep_quality,Sleep_Revitalization,0.1410753539365477,0.14107535393654805,7,3.0
p13_daily_merged,sleep_quality,Sleep_Score,0.0416081621960606,0.0416081621960607,7,9.0
p13_daily_merged,sleep_quality,Steps,0.2936029968550198,0.2936029968550205,7,1.0
p13_daily_merged,stress,Deep_Sleep_Minutes,0.0829276411119381,0.0829276411119383,7,2.0
p13_daily_merged,stress,Exercise_Avg_HR,0.006268374071372301,0.006268374071372316,7,12.0
p13_daily_merged,stress,Exercise_Calories,0.0633971836395306,0.06339718363953077,7,3.0
p13_daily_merged,stress,Exercise_Count,0.02180702361031715,0.021807023610317205,7,10.0
p13_daily_merged,stress,Exercise_Distance,0.0,0.0,7,13.0
p13_daily_merged,stress,Exercise_Duration,0.0608247724956926,0.06082477249569276,7,4.0
p13_daily_merged,stress,Sleep_Composition,0.054371395064094205,0.05437139506409434,7,5.0
p13_daily_merged,stress,Sleep_Duration_Score,0.0427717910276311,0.04277179102763121,7,6.0
p13_daily_merged,stress,Sleep_Hours,0.0266187494539154,0.026618749453915465,7,8.0
p13_daily_merged,stress,Sleep_Restlessness,0.013993286938758301,0.013993286938758337,7,11.0
p13_daily_merged,stress,Sleep_Revitalization,0.028696886781925397,0.028696886781925474,7,7.0
p13_daily_merged,stress,Sleep_Score,0.023224206010111,0.02322420601011106,7,9.0
p13_daily_merged,stress,Steps,0.5750986897947112,0.5750986897947128,7,1.0
p14_daily_merged,fatigue,Deep_Sleep_Minutes,0.0609773919822666,0.060977391982266885,7,9.0
p14_daily_merged,fatigue,Exercise_Avg_HR,0.0933351804944592,0.09333518049445964,7,4.0
p14_daily_merged,fatigue,Exercise_Calories,0.0724564146779122,0.07245641467791253,7,8.0
p14_daily_merged,fatigue,Exercise_Count,0.032629931562971094,0.032629931562971254,7,13.0
p14_daily_merged,fatigue,Exercise_Distance,0.0490764579961042,0.049076457996104425,7,10.0
p14_daily_merged,fatigue,Exercise_Duration,0.0732587760605747,0.07325877606057504,7,7.0
p14_daily_merged,fatigue,Sleep_Composition,0.0450971023146688,0.04509710231466901,7,11.0
p14_daily_merged,fatigue,Sleep_Duration_Score,0.0735096971422329,0.07350969714223324,7,6.0
p14_daily_merged,fatigue,Sleep_Hours,0.0941196657494815,0.09411966574948193,7,3.0
p14_daily_merged,fatigue,Sleep_Restlessness,0.15302269330544288,0.1530226933054436,7,1.0
p14_daily_merged,fatigue,Sleep_Revitalization,0.044125667954050485,0.04412566795405069,7,12.0
p14_daily_merged,fatigue,Sleep_Score,0.1328393450330524,0.13283934503305303,7,2.0
p14_daily_merged,fatigue,Steps,0.0755516757267783,0.07555167572677865,7,5.0
p14_daily_merged,mood,Deep_Sleep_Minutes,0.0658819591474476,0.06588195914744788,7,8.0
p14_daily_merged,mood,Exercise_Avg_HR,0.0214600108054731,0.02146001080547319,7,11.0
p14_daily_merged,mood,Exercise_Calories,0.1483390191199273,0.14833901911992792,7,2.0
p14_daily_merged,mood,Exercise_Count,0.0104207998299676,0.010420799829967645,7,13.0
p14_daily_merged,mood,Exercise_Distance,0.025247379150863,0.025247379150863107,7,10.0
p14_daily_merged,mood,Exercise_Duration,0.0816114435969774,0.08161144359697775,7,7.0
p14_daily_merged,mood,Sleep_Composition,0.11297069529211459,0.11297069529211506,7,3.0
p14_daily_merged,mood,Sleep_Duration_Score,0.0997623958964899,0.09976239589649032,7,5.0
p14_daily_merged,mood,Sleep_Hours,0.0278554713821779,0.027855471382178018,7,9.0
p14_daily_merged,mood,Sleep_Restlessness,0.2021903547417502,0.20219035474175107,7,1.0
p14_daily_merged,mood,Sleep_Revitalization,0.08224919957278269,0.08224919957278305,7,6.0
p14_daily_merged,mood,Sleep_Score,0.10955719786822879,0.10955719786822926,7,4.0
p14_daily_merged,mood,Steps,0.0124540735957957,0.012454073595795753,7,12.0
p14_daily_merged,readiness,Deep_Sleep_Minutes,0.14017352591223,0.1401735259122306,7,2.0
p14_daily_merged,readiness,Exercise_Avg_HR,0.1758369732472971,0.17583697324729783,7,1.0
p14_daily_merged,readiness,Exercise_Calories,0.1232266051390998,0.1232266051391003,7,4.0
p14_daily_merged,readiness,Exercise_Count,0.0326572797070004,0.03265727970700053,7,11.0
p14_daily_merged,readiness,Exercise_Distance,0.08382142056629449,0.08382142056629484,7,5.0
p14_daily_merged,readiness,Exercise_Duration,0.0755822968160167,0.07558229681601701,7,6.0
p14_daily_merged,readiness,Sleep_Composition,0.010950967622826283,0.010950967622826328,7,13.0
p14_daily_merged,readiness,Sleep_Duration_Score,0.035830428869655186,0.03583042886965534,7,10.0
p14_daily_merged,readiness,Sleep_Hours,0.060397735315864905,0.060397735315865154,7,8.0
p14_daily_merged,readiness,Sleep_Restlessness,0.0626977600404086,0.06269776004040886,7,7.0
p14_daily_merged,readiness,Sleep_Revitalization,0.0186922769926502,0.018692276992650275,7,12.0
p14_daily_merged,readiness,Sleep_Score,0.041722595225417,0.04172259522541717,7,9.0
p14_daily_merged,readiness,Steps,0.1384101345452352,0.13841013454523576,7,3.0
p14_daily_merged,sleep_quality,Deep_Sleep_Minutes,0.0629103008845881,0.06291030088458838,7,8.0
p14_daily_merged,sleep_quality,Exercise_Avg_HR,0.06757303983253905,0.06757303983253934,7,7.0
p14_daily_merged,sleep_quality,Exercise_Calories,0.10892450280519199,0.10892450280519247,7,4.0
p14_daily_merged,sleep_quality,Exercise_Count,0.0377195549329561,0.03771955493295626,7,12.0
p14_daily_merged,sleep_quality,Exercise_Distance,0.0242757605267705,0.024275760526770607,7,13.0
p14_daily_merged,sleep_quality,Exercise_Duration,0.127968920176747,0.12796892017674755,7,2.0
p14_daily_merged,sleep_quality,Sleep_Composition,0.0524473082668631,0.05244730826686333,7,9.0
p14_daily_merged,sleep_quality,Sleep_Duration_Score,0.0512101706100462,0.05121017061004642,7,10.0
p14_daily_merged,sleep_quality,Sleep_Hours,0.06830181129846319,0.0683018112984635,7,6.0
p14_daily_merged,sleep_quality,Sleep_Restlessness,0.0775111503378521,0.07751115033785243,7,5.0
p14_daily_merged,sleep_quality,Sleep_Revitalization,0.0493249496767143,0.04932494967671452,7,11.0
p14_daily_merged,sleep_quality,Sleep_Score,0.125721638534706,0.12572163853470655,7,3.0
p14_daily_merged,sleep_quality,Steps,0.146110892116558,0.14611089211655864,7,1.0
p14_daily_merged,stress,Deep_Sleep_Minutes,0.0547463998811758,0.05474639988117604,7,9.0
p14_daily_merged,stress,Exercise_Avg_HR,0.0965254272452575,0.09652542724525792,7,4.0
