Participant,Behavioral_Variable,Wellbeing_Variable,r,p,N,Time_Lag,p_FDR,Significant_raw,Significant_FDR,Analysis
p11,Deep_Sleep_Minutes,stress,-0.2143051883093369,0.135054763052972,50,t_to_t+1,0.7847776771997022,False,False,lagged
p11,Sleep_Restlessness,fatigue,-0.102204401133941,0.4800214906475425,50,t_to_t+1,0.9542543266297336,False,False,lagged
p11,Sleep_Restlessness,mood,-0.224803287476919,0.1165178940743041,50,t_to_t+1,0.7702639636506637,False,False,lagged
p11,Sleep_Restlessness,readiness,-0.0130611322977,0.9282681578172284,50,t_to_t+1,0.985568661386193,False,False,lagged
p11,Sleep_Restlessness,sleep_quality,-0.1342958423052848,0.3524653716785278,50,t_to_t+1,0.9185461201319209,False,False,lagged
p11,Sleep_Restlessness,stress,-0.0567268436245215,0.695583443605925,50,t_to_t+1,0.9740705284594343,False,False,lagged
p11,Sleep_Composition,fatigue,-0.0032186021744937,0.9823016939031984,50,t_to_t+1,0.9989313140462192,False,False,lagged
p11,Sleep_Composition,mood,-0.0201684161644449,0.8894349542198293,50,t_to_t+1,0.9835127913656734,False,False,lagged
p11,Sleep_Composition,readiness,0.128992798926624,0.3719725059310299,50,t_to_t+1,0.9283376245709605,False,False,lagged
p11,Sleep_Composition,sleep_quality,0.0754576949600787,0.6024959494034448,50,t_to_t+1,0.9580452904411608,False,False,lagged
p11,Sleep_Composition,stress,-0.1125398988627681,0.4364944461922218,50,t_to_t+1,0.9425275172830845,False,False,lagged
p11,Sleep_Revitalization,fatigue,0.0344929782158802,0.8120331847212793,50,t_to_t+1,0.9835127913656734,False,False,lagged
p11,Sleep_Revitalization,mood,0.1207841290044244,0.4034159770082085,50,t_to_t+1,0.9396469143985654,False,False,lagged
p11,Sleep_Revitalization,readiness,-0.1195327287270872,0.4083411902413907,50,t_to_t+1,0.9396469143985654,False,False,lagged
p11,Sleep_Revitalization,sleep_quality,0.0199480140461027,0.8906358214844692,50,t_to_t+1,0.9835127913656734,False,False,lagged
p11,Sleep_Revitalization,stress,-0.1519223463689251,0.292244395825776,50,t_to_t+1,0.8903406261033548,False,False,lagged
p11,Sleep_Score,fatigue,-0.0161343752717593,0.9114507435497008,50,t_to_t+1,0.985568661386193,False,False,lagged
p11,Sleep_Score,mood,-0.0575231412526353,0.6915215873495871,50,t_to_t+1,0.9740705284594343,False,False,lagged
p11,Sleep_Score,readiness,-0.0368732773170237,0.7993216114974339,50,t_to_t+1,0.9835127913656734,False,False,lagged
p11,Sleep_Score,sleep_quality,0.0767175575953816,0.5964338258150601,50,t_to_t+1,0.9580452904411608,False,False,lagged
p11,Sleep_Score,stress,-0.1171128207620451,0.4179631182725367,50,t_to_t+1,0.9406161065704951,False,False,lagged
p12,Steps,fatigue,-0.1516764691711868,0.5004299366998207,22,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Steps,mood,-0.1161478049121749,0.606742218397073,22,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Steps,readiness,-0.1755801376340611,0.4344656952928012,22,t_to_t+1,0.9425275172830845,False,False,lagged
p12,Steps,sleep_quality,-0.1163094514773517,0.6062382156751682,22,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Steps,stress,-0.2216330176143439,0.3215535860867247,22,t_to_t+1,0.917607070132456,False,False,lagged
p12,Exercise_Count,fatigue,0.0788874921708453,0.7204995097591559,23,t_to_t+1,0.9757946116423214,False,False,lagged
p12,Exercise_Count,mood,-0.1249363885627857,0.5700395566229769,23,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Exercise_Count,readiness,0.1251078240154956,0.5695062408630375,23,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Exercise_Count,sleep_quality,0.1132777930888471,0.6068136646164525,23,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Exercise_Count,stress,-0.1095463000266543,0.6187873477632111,23,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Exercise_Duration,fatigue,0.049873024050571,0.821213512624659,23,t_to_t+1,0.9835127913656734,False,False,lagged
p12,Exercise_Duration,mood,-0.0878758821557966,0.6901078835516876,23,t_to_t+1,0.9740705284594343,False,False,lagged
p12,Exercise_Duration,readiness,0.0562811330452915,0.7986732799431361,23,t_to_t+1,0.9835127913656734,False,False,lagged
p12,Exercise_Duration,sleep_quality,0.1519417624662917,0.4888834959510932,23,t_to_t+1,0.9555450148135003,False,False,lagged
p12,Exercise_Duration,stress,-0.0210997564856571,0.9238715611753886,23,t_to_t+1,0.985568661386193,False,False,lagged
p12,Exercise_Distance,fatigue,,,23,t_to_t+1,,False,False,lagged
p12,Exercise_Distance,mood,,,23,t_to_t+1,,False,False,lagged
p12,Exercise_Distance,readiness,,,23,t_to_t+1,,False,False,lagged
p12,Exercise_Distance,sleep_quality,,,23,t_to_t+1,,False,False,lagged
p12,Exercise_Distance,stress,,,23,t_to_t+1,,False,False,lagged
p12,Exercise_Calories,fatigue,0.0057444887971015,0.97924668438802,23,t_to_t+1,0.9989313140462192,False,False,lagged
p12,Exercise_Calories,mood,-0.1401958650824553,0.5234580106560486,23,t_to_t+1,0.9580452904411608,False,False,lagged
p12,Exercise_Calories,readiness,0.0296022523965394,0.8933398654920035,23,t_to_t+1,0.9835127913656734,False,False,lagged
p12,Exercise_Calories,sleep_quality,0.0939424236185449,0.6698510072264572,23,t_to_t+1,0.9740705284594343,False,False,lagged
p12,Exercise_Calories,stress,-0.075201463585461,0.7330850790768279,23,t_to_t+1,0.9776147646145136,False,False,lagged
p12,Exercise_Avg_HR,fatigue,-0.0082682044083565,0.9786131802138944,13,t_to_t+1,0.9989313140462192,False,False,lagged
p12,Exercise_Avg_HR,mood,-0.2344097991536109,0.4407948285969601,13,t_to_t+1,0.9425275172830845,False,False,lagged
p12,Exercise_Avg_HR,readiness,-0.01507361505651,0.9610193611388322,13,t_to_t+1,0.9968734616817866,False,False,lagged
p12,Exercise_Avg_HR,sleep_quality,-0.4153943339413929,0.1580764896569212,13,t_to_t+1,0.7895436187205949,False,False,lagged
p12,Exercise_Avg_HR,stress,-0.0755566164543296,0.8062063772030884,13,t_to_t+1,0.9835127913656734,False,False,lagged
p12,Sleep_Hours,fatigue,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Hours,mood,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Hours,readiness,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Hours,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Hours,stress,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Duration_Score,fatigue,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Duration_Score,mood,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Duration_Score,readiness,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Duration_Score,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Duration_Score,stress,,,0,t_to_t+1,,False,False,lagged
p12,Deep_Sleep_Minutes,fatigue,,,0,t_to_t+1,,False,False,lagged
p12,Deep_Sleep_Minutes,mood,,,0,t_to_t+1,,False,False,lagged
p12,Deep_Sleep_Minutes,readiness,,,0,t_to_t+1,,False,False,lagged
p12,Deep_Sleep_Minutes,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p12,Deep_Sleep_Minutes,stress,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Restlessness,fatigue,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Restlessness,mood,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Restlessness,readiness,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Restlessness,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Restlessness,stress,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Composition,fatigue,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Composition,mood,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Composition,readiness,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Composition,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Composition,stress,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Revitalization,fatigue,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Revitalization,mood,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Revitalization,readiness,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Revitalization,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Revitalization,stress,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Score,fatigue,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Score,mood,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Score,readiness,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Score,sleep_quality,,,0,t_to_t+1,,False,False,lagged
p12,Sleep_Score,stress,,,0,t_to_t+1,,False,False,lagged
p13,Steps,fatigue,,,8,t_to_t+1,,False,False,lagged
p13,Steps,mood,,,8,t_to_t+1,,False,False,lagged
p13,Steps,readiness,,,8,t_to_t+1,,False,False,lagged
p13,Steps,sleep_quality,,,8,t_to_t+1,,False,False,lagged
p13,Steps,stress,,,8,t_to_t+1,,False,False,lagged
p13,Exercise_Count,fatigue,0.0716041437657755,0.8342839303830626,11,t_to_t+1,0.9835127913656734,False,False,lagged
p13,Exercise_Count,mood,0.2734830171373094,0.4157999933387173,11,t_to_t+1,0.9406161065704951,False,False,lagged
p13,Exercise_Count,readiness,0.0498444786279226,0.8842873595770875,11,t_to_t+1,0.9835127913656734,False,False,lagged
p13,Exercise_Count,sleep_quality,0.0804361815109733,0.8141344673018893,11,t_to_t+1,0.9835127913656734,False,False,lagged
p13,Exercise_Count,stress,-0.0804361815109733,0.8141344673018893,11,t_to_t+1,0.9835127913656734,False,False,lagged
p13,Exercise_Duration,fatigue,0.2232153711299402,0.5094082986430604,11,t_to_t+1,0.9580452904411608,False,False,lagged
p13,Exercise_Duration,mood,0.4462575539022793,0.1688718907192886,11,t_to_t+1,0.7922650645572069,False,False,lagged
p13,Exercise_Duration,readiness,0.3127365056595615,0.349082003097283,11,t_to_t+1,0.917607070132456,False,False,lagged
p13,Exercise_Duration,sleep_quality,0.2507479478698668,0.4570553345917798,11,t_to_t+1,0.9425275172830845,False,False,lagged
p13,Exercise_Duration,stress,0.2571088881992186,0.4453272759293662,11,t_to_t+1,0.9425275172830845,False,False,lagged
p13,Exercise_Distance,fatigue,,,11,t_to_t+1,,False,False,lagged
p13,Exercise_Distance,mood,,,11,t_to_t+1,,False,False,lagged
p13,Exercise_Distance,readiness,,,11,t_to_t+1,,False,False,lagged
p13,Exercise_Distance,sleep_quality,,,11,t_to_t+1,,False,False,lagged
p13,Exercise_Distance,stress,,,11,t_to_t+1,,False,False,lagged
p13,Exercise_Calories,fatigue,0.2372566162321321,0.4823923774813392,11,t_to_t+1,0.9542543266297336,False,False,lagged
p13,Exercise_Calories,mood,0.4554959271658008,0.1591629343471947,11,t_to_t+1,0.7895436187205949,False,False,lagged
p13,Exercise_Calories,readiness,0.3397031062335541,0.3067396803810536,11,t_to_t+1,0.8981643811876255,False,False,lagged
p13,Exercise_Calories,sleep_quality,0.2665211151794913,0.4282361772850865,11,t_to_t+1,0.9419005433891928,False,False,lagged
p13,Exercise_Calories,stress,0.2968237153760957,0.3754185868475336,11,t_to_t+1,0.9283376245709605,False,False,lagged
p13,Exercise_Avg_HR,fatigue,,,2,t_to_t+1,,False,False,lagged
p13,Exercise_Avg_HR,mood,,,2,t_to_t+1,,False,False,lagged
p13,Exercise_Avg_HR,readiness,,,2,t_to_t+1,,False,False,lagged
p13,Exercise_Avg_HR,sleep_quality,,,2,t_to_t+1,,False,False,lagged
p13,Exercise_Avg_HR,stress,,,2,t_to_t+1,,False,False,lagged
p13,Sleep_Hours,fatigue,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Hours,mood,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Hours,readiness,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Hours,sleep_quality,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Hours,stress,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Duration_Score,fatigue,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Duration_Score,mood,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Duration_Score,readiness,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Duration_Score,sleep_quality,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Duration_Score,stress,,,3,t_to_t+1,,False,False,lagged
p13,Deep_Sleep_Minutes,fatigue,,,3,t_to_t+1,,False,False,lagged
p13,Deep_Sleep_Minutes,mood,,,3,t_to_t+1,,False,False,lagged
p13,Deep_Sleep_Minutes,readiness,,,3,t_to_t+1,,False,False,lagged
p13,Deep_Sleep_Minutes,sleep_quality,,,3,t_to_t+1,,False,False,lagged
p13,Deep_Sleep_Minutes,stress,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Restlessness,fatigue,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Restlessness,mood,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Restlessness,readiness,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Restlessness,sleep_quality,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Restlessness,stress,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Composition,fatigue,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Composition,mood,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Composition,readiness,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Composition,sleep_quality,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Composition,stress,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Revitalization,fatigue,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Revitalization,mood,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Revitalization,readiness,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Revitalization,sleep_quality,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Revitalization,stress,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Score,fatigue,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Score,mood,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Score,readiness,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Score,sleep_quality,,,3,t_to_t+1,,False,False,lagged
p13,Sleep_Score,stress,,,3,t_to_t+1,,False,False,lagged
p14,Steps,fatigue,-0.153237949975119,0.2686118424094779,54,t_to_t+1,0.8782984864491115,False,False,lagged
p14,Steps,mood,,,54,t_to_t+1,,False,False,lagged
p14,Steps,readiness,0.0586335916882638,0.6736470074779375,54,t_to_t+1,0.9740705284594343,False,False,lagged
p14,Steps,sleep_quality,0.0605482006147608,0.6636168603580475,54,t_to_t+1,0.973569592924696,False,False,lagged
p14,Steps,stress,-0.0367447903577384,0.7919425802810737,54,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Exercise_Count,fatigue,-0.1457020179050342,0.2885023313350523,55,t_to_t+1,0.8903406261033548,False,False,lagged
p14,Exercise_Count,mood,,,55,t_to_t+1,,False,False,lagged
p14,Exercise_Count,readiness,0.198503178510931,0.1462716857489227,55,t_to_t+1,0.7895436187205949,False,False,lagged
p14,Exercise_Count,sleep_quality,0.1895476311523358,0.1657357102365793,55,t_to_t+1,0.7918483933525454,False,False,lagged
p14,Exercise_Count,stress,0.1857717162496319,0.1744861143915163,55,t_to_t+1,0.7922650645572069,False,False,lagged
p14,Exercise_Duration,fatigue,-0.1710339011542649,0.2118440806014674,55,t_to_t+1,0.8513360248470185,False,False,lagged
p14,Exercise_Duration,mood,,,55,t_to_t+1,,False,False,lagged
p14,Exercise_Duration,readiness,-0.0028736975352019,0.9833873035276652,55,t_to_t+1,0.9989313140462192,False,False,lagged
p14,Exercise_Duration,sleep_quality,0.1393100835749425,0.3104024555292579,55,t_to_t+1,0.9018449721458167,False,False,lagged
p14,Exercise_Duration,stress,-0.0208578438348343,0.8798579194916873,55,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Exercise_Distance,fatigue,0.0132832159663029,0.9233200526691222,55,t_to_t+1,0.985568661386193,False,False,lagged
p14,Exercise_Distance,mood,,,55,t_to_t+1,,False,False,lagged
p14,Exercise_Distance,readiness,-0.2369120050087844,0.0815928176399168,55,t_to_t+1,0.7555616837580037,False,False,lagged
p14,Exercise_Distance,sleep_quality,0.0615470347382515,0.6553194449141747,55,t_to_t+1,0.973569592924696,False,False,lagged
p14,Exercise_Distance,stress,-0.1764341041926153,0.1975538849229323,55,t_to_t+1,0.8328252011456949,False,False,lagged
p14,Exercise_Calories,fatigue,-0.1347402254911609,0.3266961808294258,55,t_to_t+1,0.917607070132456,False,False,lagged
p14,Exercise_Calories,mood,,,55,t_to_t+1,,False,False,lagged
p14,Exercise_Calories,readiness,-0.0605049142066743,0.6607974994223298,55,t_to_t+1,0.973569592924696,False,False,lagged
p14,Exercise_Calories,sleep_quality,0.1147602247384407,0.404113313331472,55,t_to_t+1,0.9396469143985654,False,False,lagged
p14,Exercise_Calories,stress,-0.0723456513589613,0.5996562670876955,55,t_to_t+1,0.9580452904411608,False,False,lagged
p14,Exercise_Avg_HR,fatigue,0.1337970910058631,0.3699284086418559,47,t_to_t+1,0.9283376245709605,False,False,lagged
p14,Exercise_Avg_HR,mood,,,47,t_to_t+1,,False,False,lagged
p14,Exercise_Avg_HR,readiness,-0.3218777431623759,0.0273597070640636,47,t_to_t+1,0.6125005054959453,True,False,lagged
p14,Exercise_Avg_HR,sleep_quality,0.1100727849715533,0.4614000985769518,47,t_to_t+1,0.9425275172830845,False,False,lagged
p14,Exercise_Avg_HR,stress,-0.0778013617089768,0.6031990324962982,47,t_to_t+1,0.9580452904411608,False,False,lagged
p14,Sleep_Hours,fatigue,0.0491744679429519,0.7541696298583984,43,t_to_t+1,0.9812191855948904,False,False,lagged
p14,Sleep_Hours,mood,,,43,t_to_t+1,,False,False,lagged
p14,Sleep_Hours,readiness,0.0080690015581706,0.9590437537561872,43,t_to_t+1,0.9968734616817866,False,False,lagged
p14,Sleep_Hours,sleep_quality,0.1435211569532741,0.3585327501933605,43,t_to_t+1,0.920412433332209,False,False,lagged
p14,Sleep_Hours,stress,-0.1602866428640865,0.3045356715965724,43,t_to_t+1,0.8981643811876255,False,False,lagged
p14,Sleep_Duration_Score,fatigue,0.0215982676642027,0.8961646785356794,39,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Sleep_Duration_Score,mood,,,39,t_to_t+1,,False,False,lagged
p14,Sleep_Duration_Score,readiness,0.0596636011717967,0.71825040162543,39,t_to_t+1,0.9754287609879244,False,False,lagged
p14,Sleep_Duration_Score,sleep_quality,0.0223773722421349,0.8924405304206577,39,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Sleep_Duration_Score,stress,-0.2325379029161773,0.1542831866277738,39,t_to_t+1,0.7895436187205949,False,False,lagged
p14,Deep_Sleep_Minutes,fatigue,0.0799002955726727,0.6105294778826118,43,t_to_t+1,0.9580452904411608,False,False,lagged
p14,Deep_Sleep_Minutes,mood,,,43,t_to_t+1,,False,False,lagged
p14,Deep_Sleep_Minutes,readiness,0.0616385451179535,0.6945747718759727,43,t_to_t+1,0.9740705284594343,False,False,lagged
p14,Deep_Sleep_Minutes,sleep_quality,-0.0036696083941784,0.981367727661351,43,t_to_t+1,0.9989313140462192,False,False,lagged
p14,Deep_Sleep_Minutes,stress,0.0379708126346201,0.8089806049489013,43,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Sleep_Restlessness,fatigue,0.206503086266672,0.207200632766821,39,t_to_t+1,0.8468265462867115,False,False,lagged
p14,Sleep_Restlessness,mood,,,39,t_to_t+1,,False,False,lagged
p14,Sleep_Restlessness,readiness,0.1072727298475061,0.5156911803354085,39,t_to_t+1,0.9580452904411608,False,False,lagged
p14,Sleep_Restlessness,sleep_quality,-0.1317900954837525,0.4238564811924837,39,t_to_t+1,0.9419005433891928,False,False,lagged
p14,Sleep_Restlessness,stress,0.1027441471723186,0.5336712024880029,39,t_to_t+1,0.9580452904411608,False,False,lagged
p14,Sleep_Composition,fatigue,-0.0527278539496538,0.7498829216240611,39,t_to_t+1,0.9812191855948904,False,False,lagged
p14,Sleep_Composition,mood,,,39,t_to_t+1,,False,False,lagged
p14,Sleep_Composition,readiness,-0.1800847191142163,0.2726250230129107,39,t_to_t+1,0.8782984864491115,False,False,lagged
p14,Sleep_Composition,sleep_quality,0.1298346547840886,0.4308255055431416,39,t_to_t+1,0.9425275172830845,False,False,lagged
p14,Sleep_Composition,stress,-0.2212901124684069,0.1757849789876353,39,t_to_t+1,0.7922650645572069,False,False,lagged
p14,Sleep_Revitalization,fatigue,-0.1747412080912397,0.2873437997370613,39,t_to_t+1,0.8903406261033548,False,False,lagged
p14,Sleep_Revitalization,mood,,,39,t_to_t+1,,False,False,lagged
p14,Sleep_Revitalization,readiness,0.3352476589791192,0.0369508894635855,39,t_to_t+1,0.6266521389463884,True,False,lagged
p14,Sleep_Revitalization,sleep_quality,-0.044709177090157,0.7869605201775549,39,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Sleep_Revitalization,stress,0.0043769680517047,0.978902465652711,39,t_to_t+1,0.9989313140462192,False,False,lagged
p14,Sleep_Score,fatigue,-0.0491187195246236,0.7665081715202836,39,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Sleep_Score,mood,,,39,t_to_t+1,,False,False,lagged
p14,Sleep_Score,readiness,0.1050565077034081,0.5244525301381165,39,t_to_t+1,0.9580452904411608,False,False,lagged
p14,Sleep_Score,sleep_quality,0.0342629492421756,0.8359543829807068,39,t_to_t+1,0.9835127913656734,False,False,lagged
p14,Sleep_Score,stress,-0.2290787166761283,0.1606809065509272,39,t_to_t+1,0.7895436187205949,False,False,lagged
p15,Steps,fatigue,0.0272265413994845,0.8804478262185607,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Steps,mood,-0.2131322157830942,0.2336986209273398,33,t_to_t+1,0.8529238693978868,False,False,lagged
p15,Steps,readiness,-0.0839466275887923,0.6423155380684006,33,t_to_t+1,0.9708108308239446,False,False,lagged
p15,Steps,sleep_quality,0.0230622845716158,0.8986308054162193,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Steps,stress,-0.0414769907605965,0.818730234027003,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Exercise_Count,fatigue,0.0165163334396197,0.9273123835004364,33,t_to_t+1,0.985568661386193,False,False,lagged
p15,Exercise_Count,mood,0.0190594358153785,0.9161569412915236,33,t_to_t+1,0.985568661386193,False,False,lagged
p15,Exercise_Count,readiness,-0.0018067935961535,0.9920380246190724,33,t_to_t+1,0.9989313140462192,False,False,lagged
p15,Exercise_Count,sleep_quality,-0.1276637173079858,0.4789454097350306,33,t_to_t+1,0.9542543266297336,False,False,lagged
p15,Exercise_Count,stress,0.0365191435330787,0.8401007695218063,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Exercise_Duration,fatigue,-0.2126566006179523,0.2347683818929868,33,t_to_t+1,0.8529238693978868,False,False,lagged
p15,Exercise_Duration,mood,-0.3343985889977656,0.05716200790937,33,t_to_t+1,0.692384884536031,False,False,lagged
p15,Exercise_Duration,readiness,-0.0796306039803618,0.6595710781490258,33,t_to_t+1,0.973569592924696,False,False,lagged
p15,Exercise_Duration,sleep_quality,0.0420261590627317,0.8163706388012214,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Exercise_Duration,stress,-0.1191038263343629,0.5091421859043969,33,t_to_t+1,0.9580452904411608,False,False,lagged
p15,Exercise_Distance,fatigue,-0.2179516332491844,0.2230438752417196,33,t_to_t+1,0.8529238693978868,False,False,lagged
p15,Exercise_Distance,mood,-0.163126960995127,0.3643766732012127,33,t_to_t+1,0.9271122454232039,False,False,lagged
p15,Exercise_Distance,readiness,0.1322472671607774,0.4631672702225546,33,t_to_t+1,0.9438953848137369,False,False,lagged
p15,Exercise_Distance,sleep_quality,0.1207519512318708,0.5032553896911703,33,t_to_t+1,0.9580452904411608,False,False,lagged
p15,Exercise_Distance,stress,-0.1741698413302682,0.3323521641623583,33,t_to_t+1,0.917607070132456,False,False,lagged
p15,Exercise_Calories,fatigue,-0.165490307299432,0.3573734296422645,33,t_to_t+1,0.920412433332209,False,False,lagged
p15,Exercise_Calories,mood,-0.3239237323656829,0.0659169679698025,33,t_to_t+1,0.7077756565857476,False,False,lagged
p15,Exercise_Calories,readiness,0.0140187105343553,0.9382815772562284,33,t_to_t+1,0.9913048604918384,False,False,lagged
p15,Exercise_Calories,sleep_quality,0.0270195668293468,0.8813502317579208,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Exercise_Calories,stress,-0.0887113742592393,0.6234772260021014,33,t_to_t+1,0.9591957323109253,False,False,lagged
p15,Exercise_Avg_HR,fatigue,-0.2410419085923004,0.191459799174864,31,t_to_t+1,0.8181327973063259,False,False,lagged
p15,Exercise_Avg_HR,mood,0.0086728648598228,0.9630672643366748,31,t_to_t+1,0.9968734616817866,False,False,lagged
p15,Exercise_Avg_HR,readiness,0.1664410840798229,0.3708473290260936,31,t_to_t+1,0.9283376245709605,False,False,lagged
p15,Exercise_Avg_HR,sleep_quality,0.0170761293743225,0.9273533320912858,31,t_to_t+1,0.985568661386193,False,False,lagged
p15,Exercise_Avg_HR,stress,-0.0068672198661997,0.9707527741504832,31,t_to_t+1,0.9989313140462192,False,False,lagged
p15,Sleep_Hours,fatigue,-0.0704097362702819,0.697008989552366,33,t_to_t+1,0.9740705284594343,False,False,lagged
p15,Sleep_Hours,mood,-0.1135233176128497,0.5293261354630399,33,t_to_t+1,0.9580452904411608,False,False,lagged
p15,Sleep_Hours,readiness,-0.0282448093049413,0.8760103655981583,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Sleep_Hours,sleep_quality,0.1891826257669249,0.291687805046384,33,t_to_t+1,0.8903406261033548,False,False,lagged
p15,Sleep_Hours,stress,0.0251626027065019,0.8894529844319429,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Sleep_Duration_Score,fatigue,0.2822568893264447,0.1115026862049919,33,t_to_t+1,0.7702639636506637,False,False,lagged
p15,Sleep_Duration_Score,mood,-0.0120328718336809,0.9470111400590856,33,t_to_t+1,0.9944195121499556,False,False,lagged
p15,Sleep_Duration_Score,readiness,0.1244532578206463,0.4901607211040829,33,t_to_t+1,0.9558689799308645,False,False,lagged
p15,Sleep_Duration_Score,sleep_quality,0.1559095498238473,0.3862632331720808,33,t_to_t+1,0.9331078104718806,False,False,lagged
p15,Sleep_Duration_Score,stress,-0.0168091406541667,0.9260272382690627,33,t_to_t+1,0.985568661386193,False,False,lagged
p15,Deep_Sleep_Minutes,fatigue,0.3048450539634948,0.0845261615528439,33,t_to_t+1,0.7555616837580037,False,False,lagged
p15,Deep_Sleep_Minutes,mood,0.036396526450367,0.8406307921098085,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Deep_Sleep_Minutes,readiness,0.3409190474314314,0.0521943377406017,33,t_to_t+1,0.688693392341825,False,False,lagged
p15,Deep_Sleep_Minutes,sleep_quality,0.1681416563673101,0.3496134061533368,33,t_to_t+1,0.917607070132456,False,False,lagged
p15,Deep_Sleep_Minutes,stress,0.088972065792261,0.6224531187683514,33,t_to_t+1,0.9591957323109253,False,False,lagged
p15,Sleep_Restlessness,fatigue,0.202074079003351,0.2594254797674588,33,t_to_t+1,0.8681163914397453,False,False,lagged
p15,Sleep_Restlessness,mood,0.0446283113508867,0.8052118819373357,33,t_to_t+1,0.9835127913656734,False,False,lagged
p15,Sleep_Restlessness,readiness,-0.2055536708063546,0.2511370772003092,33,t_to_t+1,0.8603773254450495,False,False,lagged
