participant,variable,date,status,missing_streak_days,message
p14,Sleep_Hours,2019-12-16,Available,1.0,
p14,Sleep_Duration_Score,2019-12-16,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-16,Available,1.0,
p14,Sleep_Restlessness,2019-12-16,Available,1.0,
p14,Sleep_Composition,2019-12-16,Available,1.0,
p14,Sleep_Revitalization,2019-12-16,Available,1.0,
p14,Sleep_Score,2019-12-16,Available,1.0,
p14,Steps,2019-12-17,Available,1.0,
p14,Exercise_Count,2019-12-17,Available,0.0,
p14,Exercise_Duration,2019-12-17,Available,0.0,
p14,Exercise_Distance,2019-12-17,Available,0.0,
p14,Exercise_Calories,2019-12-17,Available,0.0,
p14,Exercise_Avg_HR,2019-12-17,Available,2.0,
p14,Sleep_Hours,2019-12-17,Available,1.0,
p14,Sleep_Duration_Score,2019-12-17,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-17,Available,1.0,
p14,Sleep_Restlessness,2019-12-17,Available,1.0,
p14,Sleep_Composition,2019-12-17,Available,1.0,
p14,Sleep_Revitalization,2019-12-17,Available,1.0,
p14,Sleep_Score,2019-12-17,Available,1.0,
p14,Steps,2019-12-18,Available,1.0,
p14,Exercise_Count,2019-12-18,Available,0.0,
p14,Exercise_Duration,2019-12-18,Available,0.0,
p14,Exercise_Distance,2019-12-18,Available,0.0,
p14,Exercise_Calories,2019-12-18,Available,0.0,
p14,Exercise_Avg_HR,2019-12-18,Available,2.0,
p14,Sleep_Hours,2019-12-18,Available,1.0,
p14,Sleep_Duration_Score,2019-12-18,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-18,Available,1.0,
p14,Sleep_Restlessness,2019-12-18,Available,1.0,
p14,Sleep_Composition,2019-12-18,Available,1.0,
p14,Sleep_Revitalization,2019-12-18,Available,1.0,
p14,Sleep_Score,2019-12-18,Available,1.0,
p14,Steps,2019-12-19,Available,1.0,
p14,Exercise_Count,2019-12-19,Available,0.0,
p14,Exercise_Duration,2019-12-19,Available,0.0,
p14,Exercise_Distance,2019-12-19,Available,0.0,
p14,Exercise_Calories,2019-12-19,Available,0.0,
p14,Exercise_Avg_HR,2019-12-19,Available,2.0,
p14,Sleep_Hours,2019-12-19,Available,1.0,
p14,Sleep_Duration_Score,2019-12-19,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-19,Available,1.0,
p14,Sleep_Restlessness,2019-12-19,Available,1.0,
p14,Sleep_Composition,2019-12-19,Available,1.0,
p14,Sleep_Revitalization,2019-12-19,Available,1.0,
p14,Sleep_Score,2019-12-19,Available,1.0,
p14,Steps,2019-12-20,Available,1.0,
p14,Exercise_Count,2019-12-20,Available,0.0,
p14,Exercise_Duration,2019-12-20,Available,0.0,
p14,Exercise_Distance,2019-12-20,Available,0.0,
p14,Exercise_Calories,2019-12-20,Available,0.0,
p14,Exercise_Avg_HR,2019-12-20,Available,2.0,
p14,Sleep_Hours,2019-12-20,Available,1.0,
p14,Sleep_Duration_Score,2019-12-20,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-20,Available,1.0,
p14,Sleep_Restlessness,2019-12-20,Available,1.0,
p14,Sleep_Composition,2019-12-20,Available,1.0,
p14,Sleep_Revitalization,2019-12-20,Available,1.0,
p14,Sleep_Score,2019-12-20,Available,1.0,
p14,Steps,2019-12-21,Available,1.0,
p14,Exercise_Count,2019-12-21,Available,0.0,
p14,Exercise_Duration,2019-12-21,Available,0.0,
p14,Exercise_Distance,2019-12-21,Available,0.0,
p14,Exercise_Calories,2019-12-21,Available,0.0,
p14,Exercise_Avg_HR,2019-12-21,Available,2.0,
p14,Sleep_Hours,2019-12-21,Available,1.0,
p14,Sleep_Duration_Score,2019-12-21,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-21,Available,1.0,
p14,Sleep_Restlessness,2019-12-21,Available,1.0,
p14,Sleep_Composition,2019-12-21,Available,1.0,
p14,Sleep_Revitalization,2019-12-21,Available,1.0,
p14,Sleep_Score,2019-12-21,Available,1.0,
p14,Steps,2019-12-22,Available,1.0,
p14,Exercise_Count,2019-12-22,Available,0.0,
p14,Exercise_Duration,2019-12-22,Available,0.0,
p14,Exercise_Distance,2019-12-22,Available,0.0,
p14,Exercise_Calories,2019-12-22,Available,0.0,
p14,Exercise_Avg_HR,2019-12-22,Available,1.0,
p14,Sleep_Hours,2019-12-22,Available,1.0,
p14,Sleep_Duration_Score,2019-12-22,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-22,Available,1.0,
p14,Sleep_Restlessness,2019-12-22,Available,1.0,
p14,Sleep_Composition,2019-12-22,Available,1.0,
p14,Sleep_Revitalization,2019-12-22,Available,1.0,
p14,Sleep_Score,2019-12-22,Available,1.0,
p14,Steps,2019-12-23,Available,0.0,
p14,Exercise_Count,2019-12-23,Available,0.0,
p14,Exercise_Duration,2019-12-23,Available,0.0,
p14,Exercise_Distance,2019-12-23,Available,0.0,
p14,Exercise_Calories,2019-12-23,Available,0.0,
p14,Exercise_Avg_HR,2019-12-23,Available,0.0,
p14,Sleep_Hours,2019-12-23,Available,0.0,
p14,Sleep_Duration_Score,2019-12-23,Available,0.0,
p14,Deep_Sleep_Minutes,2019-12-23,Available,0.0,
p14,Sleep_Restlessness,2019-12-23,Available,0.0,
p14,Sleep_Composition,2019-12-23,Available,0.0,
p14,Sleep_Revitalization,2019-12-23,Available,0.0,
p14,Sleep_Score,2019-12-23,Available,0.0,
p14,Steps,2019-12-24,Available,0.0,
p14,Exercise_Count,2019-12-24,Available,0.0,
p14,Exercise_Duration,2019-12-24,Available,0.0,
p14,Exercise_Distance,2019-12-24,Available,0.0,
p14,Exercise_Calories,2019-12-24,Available,0.0,
p14,Exercise_Avg_HR,2019-12-24,Available,1.0,
p14,Sleep_Hours,2019-12-24,Available,0.0,
p14,Sleep_Duration_Score,2019-12-24,Available,0.0,
p14,Deep_Sleep_Minutes,2019-12-24,Available,0.0,
p14,Sleep_Restlessness,2019-12-24,Available,0.0,
p14,Sleep_Composition,2019-12-24,Available,0.0,
p14,Sleep_Revitalization,2019-12-24,Available,0.0,
p14,Sleep_Score,2019-12-24,Available,0.0,
p14,Steps,2019-12-25,Available,0.0,
p14,Exercise_Count,2019-12-25,Available,0.0,
p14,Exercise_Duration,2019-12-25,Available,0.0,
p14,Exercise_Distance,2019-12-25,Available,0.0,
p14,Exercise_Calories,2019-12-25,Available,0.0,
p14,Exercise_Avg_HR,2019-12-25,Available,2.0,
p14,Sleep_Hours,2019-12-25,Available,0.0,
p14,Sleep_Duration_Score,2019-12-25,Available,0.0,
p14,Deep_Sleep_Minutes,2019-12-25,Available,0.0,
p14,Sleep_Restlessness,2019-12-25,Available,0.0,
p14,Sleep_Composition,2019-12-25,Available,0.0,
p14,Sleep_Revitalization,2019-12-25,Available,0.0,
p14,Sleep_Score,2019-12-25,Available,0.0,
p14,Steps,2019-12-26,Available,0.0,
p14,Exercise_Count,2019-12-26,Available,0.0,
p14,Exercise_Duration,2019-12-26,Available,0.0,
p14,Exercise_Distance,2019-12-26,Available,0.0,
p14,Exercise_Calories,2019-12-26,Available,0.0,
p14,Exercise_Avg_HR,2019-12-26,Available,2.0,
p14,Sleep_Hours,2019-12-26,Available,0.0,
p14,Sleep_Duration_Score,2019-12-26,Available,0.0,
p14,Deep_Sleep_Minutes,2019-12-26,Available,0.0,
p14,Sleep_Restlessness,2019-12-26,Available,0.0,
p14,Sleep_Composition,2019-12-26,Available,0.0,
p14,Sleep_Revitalization,2019-12-26,Available,0.0,
p14,Sleep_Score,2019-12-26,Available,0.0,
p14,Steps,2019-12-27,Available,0.0,
p14,Exercise_Count,2019-12-27,Available,0.0,
p14,Exercise_Duration,2019-12-27,Available,0.0,
p14,Exercise_Distance,2019-12-27,Available,0.0,
p14,Exercise_Calories,2019-12-27,Available,0.0,
p14,Exercise_Avg_HR,2019-12-27,Available,2.0,
p14,Sleep_Hours,2019-12-27,Available,0.0,
p14,Sleep_Duration_Score,2019-12-27,Available,0.0,
p14,Deep_Sleep_Minutes,2019-12-27,Available,0.0,
p14,Sleep_Restlessness,2019-12-27,Available,0.0,
p14,Sleep_Composition,2019-12-27,Available,0.0,
p14,Sleep_Revitalization,2019-12-27,Available,0.0,
p14,Sleep_Score,2019-12-27,Available,0.0,
p14,Steps,2019-12-28,Available,0.0,
p14,Exercise_Count,2019-12-28,Available,0.0,
p14,Exercise_Duration,2019-12-28,Available,0.0,
p14,Exercise_Distance,2019-12-28,Available,0.0,
p14,Exercise_Calories,2019-12-28,Available,0.0,
p14,Exercise_Avg_HR,2019-12-28,Available,2.0,
p14,Sleep_Hours,2019-12-28,Available,0.0,
p14,Sleep_Duration_Score,2019-12-28,Available,0.0,
p14,Deep_Sleep_Minutes,2019-12-28,Available,0.0,
p14,Sleep_Restlessness,2019-12-28,Available,0.0,
p14,Sleep_Composition,2019-12-28,Available,0.0,
p14,Sleep_Revitalization,2019-12-28,Available,0.0,
p14,Sleep_Score,2019-12-28,Available,0.0,
p14,Steps,2019-12-29,Available,0.0,
p14,Exercise_Count,2019-12-29,Available,0.0,
p14,Exercise_Duration,2019-12-29,Available,0.0,
p14,Exercise_Distance,2019-12-29,Available,0.0,
p14,Exercise_Calories,2019-12-29,Available,0.0,
p14,Exercise_Avg_HR,2019-12-29,Available,2.0,
p14,Sleep_Hours,2019-12-29,Available,0.0,
p14,Sleep_Duration_Score,2019-12-29,Available,0.0,
p14,Deep_Sleep_Minutes,2019-12-29,Available,0.0,
p14,Sleep_Restlessness,2019-12-29,Available,0.0,
p14,Sleep_Composition,2019-12-29,Available,0.0,
p14,Sleep_Revitalization,2019-12-29,Available,0.0,
p14,Sleep_Score,2019-12-29,Available,0.0,
p14,Steps,2019-12-30,Available,0.0,
p14,Exercise_Count,2019-12-30,Available,0.0,
p14,Exercise_Duration,2019-12-30,Available,0.0,
p14,Exercise_Distance,2019-12-30,Available,0.0,
p14,Exercise_Calories,2019-12-30,Available,0.0,
p14,Exercise_Avg_HR,2019-12-30,Available,2.0,
p14,Sleep_Hours,2019-12-30,Available,1.0,
p14,Sleep_Duration_Score,2019-12-30,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-30,Available,1.0,
p14,Sleep_Restlessness,2019-12-30,Available,1.0,
p14,Sleep_Composition,2019-12-30,Available,1.0,
p14,Sleep_Revitalization,2019-12-30,Available,1.0,
p14,Sleep_Score,2019-12-30,Available,1.0,
p14,Steps,2019-12-31,Available,0.0,
p14,Exercise_Count,2019-12-31,Available,0.0,
p14,Exercise_Duration,2019-12-31,Available,0.0,
p14,Exercise_Distance,2019-12-31,Available,0.0,
p14,Exercise_Calories,2019-12-31,Available,0.0,
p14,Exercise_Avg_HR,2019-12-31,Available,1.0,
p14,Sleep_Hours,2019-12-31,Available,1.0,
p14,Sleep_Duration_Score,2019-12-31,Available,1.0,
p14,Deep_Sleep_Minutes,2019-12-31,Available,1.0,
p14,Sleep_Restlessness,2019-12-31,Available,1.0,
p14,Sleep_Composition,2019-12-31,Available,1.0,
p14,Sleep_Revitalization,2019-12-31,Available,1.0,
p14,Sleep_Score,2019-12-31,Available,1.0,
p14,Steps,2020-01-01,Available,0.0,
p14,Exercise_Count,2020-01-01,Available,0.0,
p14,Exercise_Duration,2020-01-01,Available,0.0,
p14,Exercise_Distance,2020-01-01,Available,0.0,
p14,Exercise_Calories,2020-01-01,Available,0.0,
p14,Exercise_Avg_HR,2020-01-01,Available,1.0,
p14,Sleep_Hours,2020-01-01,Available,1.0,
p14,Sleep_Duration_Score,2020-01-01,Available,1.0,
p14,Deep_Sleep_Minutes,2020-01-01,Available,1.0,
p14,Sleep_Restlessness,2020-01-01,Available,1.0,
p14,Sleep_Composition,2020-01-01,Available,1.0,
p14,Sleep_Revitalization,2020-01-01,Available,1.0,
p14,Sleep_Score,2020-01-01,Available,1.0,
p14,Steps,2020-01-02,Available,0.0,
p14,Exercise_Count,2020-01-02,Available,0.0,
p14,Exercise_Duration,2020-01-02,Available,0.0,
p14,Exercise_Distance,2020-01-02,Available,0.0,
p14,Exercise_Calories,2020-01-02,Available,0.0,
p14,Exercise_Avg_HR,2020-01-02,Available,1.0,
p14,Sleep_Hours,2020-01-02,Available,1.0,
p14,Sleep_Duration_Score,2020-01-02,Available,1.0,
p14,Deep_Sleep_Minutes,2020-01-02,Available,1.0,
p14,Sleep_Restlessness,2020-01-02,Available,1.0,
p14,Sleep_Composition,2020-01-02,Available,1.0,
p14,Sleep_Revitalization,2020-01-02,Available,1.0,
p14,Sleep_Score,2020-01-02,Available,1.0,
p14,Steps,2020-01-03,Available,0.0,
p14,Exercise_Count,2020-01-03,Available,0.0,
p14,Exercise_Duration,2020-01-03,Available,0.0,
p14,Exercise_Distance,2020-01-03,Available,0.0,
p14,Exercise_Calories,2020-01-03,Available,0.0,
p14,Exercise_Avg_HR,2020-01-03,Available,1.0,
p14,Sleep_Hours,2020-01-03,Available,1.0,
p14,Sleep_Duration_Score,2020-01-03,Available,1.0,
p14,Deep_Sleep_Minutes,2020-01-03,Available,1.0,
p14,Sleep_Restlessness,2020-01-03,Available,1.0,
p14,Sleep_Composition,2020-01-03,Available,1.0,
p14,Sleep_Revitalization,2020-01-03,Available,1.0,
p14,Sleep_Score,2020-01-03,Available,1.0,
p14,Steps,2020-01-04,Available,0.0,
p14,Exercise_Count,2020-01-04,Available,0.0,
p14,Exercise_Duration,2020-01-04,Available,0.0,
p14,Exercise_Distance,2020-01-04,Available,0.0,
p14,Exercise_Calories,2020-01-04,Available,0.0,
p14,Exercise_Avg_HR,2020-01-04,Available,1.0,
p14,Sleep_Hours,2020-01-04,Available,1.0,
p14,Sleep_Duration_Score,2020-01-04,Available,1.0,
p14,Deep_Sleep_Minutes,2020-01-04,Available,1.0,
p14,Sleep_Restlessness,2020-01-04,Available,1.0,
p14,Sleep_Composition,2020-01-04,Available,1.0,
p14,Sleep_Revitalization,2020-01-04,Available,1.0,
p14,Sleep_Score,2020-01-04,Available,1.0,
p14,Steps,2020-01-05,Available,0.0,
p14,Exercise_Count,2020-01-05,Available,0.0,
p14,Exercise_Duration,2020-01-05,Available,0.0,
p14,Exercise_Distance,2020-01-05,Available,0.0,
p14,Exercise_Calories,2020-01-05,Available,0.0,
p14,Exercise_Avg_HR,2020-01-05,Available,1.0,
p14,Sleep_Hours,2020-01-05,Available,1.0,
p14,Sleep_Duration_Score,2020-01-05,Available,1.0,
p14,Deep_Sleep_Minutes,2020-01-05,Available,1.0,
p14,Sleep_Restlessness,2020-01-05,Available,1.0,
p14,Sleep_Composition,2020-01-05,Available,1.0,
p14,Sleep_Revitalization,2020-01-05,Available,1.0,
p14,Sleep_Score,2020-01-05,Available,1.0,
p14,Steps,2020-01-06,Available,0.0,
p14,Exercise_Count,2020-01-06,Available,0.0,
p14,Exercise_Duration,2020-01-06,Available,0.0,
p14,Exercise_Distance,2020-01-06,Available,0.0,
p14,Exercise_Calories,2020-01-06,Available,0.0,
p14,Exercise_Avg_HR,2020-01-06,Available,1.0,
p14,Sleep_Hours,2020-01-06,Available,0.0,
p14,Sleep_Duration_Score,2020-01-06,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-06,Available,0.0,
p14,Sleep_Restlessness,2020-01-06,Available,0.0,
p14,Sleep_Composition,2020-01-06,Available,0.0,
p14,Sleep_Revitalization,2020-01-06,Available,0.0,
p14,Sleep_Score,2020-01-06,Available,0.0,
p14,Steps,2020-01-07,Available,0.0,
p14,Exercise_Count,2020-01-07,Available,0.0,
p14,Exercise_Duration,2020-01-07,Available,0.0,
p14,Exercise_Distance,2020-01-07,Available,0.0,
p14,Exercise_Calories,2020-01-07,Available,0.0,
p14,Exercise_Avg_HR,2020-01-07,Available,1.0,
p14,Sleep_Hours,2020-01-07,Available,0.0,
p14,Sleep_Duration_Score,2020-01-07,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-07,Available,0.0,
p14,Sleep_Restlessness,2020-01-07,Available,0.0,
p14,Sleep_Composition,2020-01-07,Available,0.0,
p14,Sleep_Revitalization,2020-01-07,Available,0.0,
p14,Sleep_Score,2020-01-07,Available,0.0,
p14,Steps,2020-01-08,Available,0.0,
p14,Exercise_Count,2020-01-08,Available,0.0,
p14,Exercise_Duration,2020-01-08,Available,0.0,
p14,Exercise_Distance,2020-01-08,Available,0.0,
p14,Exercise_Calories,2020-01-08,Available,0.0,
p14,Exercise_Avg_HR,2020-01-08,Available,0.0,
p14,Sleep_Hours,2020-01-08,Available,0.0,
p14,Sleep_Duration_Score,2020-01-08,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-08,Available,0.0,
p14,Sleep_Restlessness,2020-01-08,Available,0.0,
p14,Sleep_Composition,2020-01-08,Available,0.0,
p14,Sleep_Revitalization,2020-01-08,Available,0.0,
p14,Sleep_Score,2020-01-08,Available,0.0,
p14,Steps,2020-01-09,Available,0.0,
p14,Exercise_Count,2020-01-09,Available,0.0,
p14,Exercise_Duration,2020-01-09,Available,0.0,
p14,Exercise_Distance,2020-01-09,Available,0.0,
p14,Exercise_Calories,2020-01-09,Available,0.0,
p14,Exercise_Avg_HR,2020-01-09,Available,0.0,
p14,Sleep_Hours,2020-01-09,Available,0.0,
p14,Sleep_Duration_Score,2020-01-09,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-09,Available,0.0,
p14,Sleep_Restlessness,2020-01-09,Available,0.0,
p14,Sleep_Composition,2020-01-09,Available,0.0,
p14,Sleep_Revitalization,2020-01-09,Available,0.0,
p14,Sleep_Score,2020-01-09,Available,0.0,
p14,Steps,2020-01-10,Available,0.0,
p14,Exercise_Count,2020-01-10,Available,0.0,
p14,Exercise_Duration,2020-01-10,Available,0.0,
p14,Exercise_Distance,2020-01-10,Available,0.0,
p14,Exercise_Calories,2020-01-10,Available,0.0,
p14,Exercise_Avg_HR,2020-01-10,Available,0.0,
p14,Sleep_Hours,2020-01-10,Available,0.0,
p14,Sleep_Duration_Score,2020-01-10,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-10,Available,0.0,
p14,Sleep_Restlessness,2020-01-10,Available,0.0,
p14,Sleep_Composition,2020-01-10,Available,0.0,
p14,Sleep_Revitalization,2020-01-10,Available,0.0,
p14,Sleep_Score,2020-01-10,Available,0.0,
p14,Steps,2020-01-11,Available,0.0,
p14,Exercise_Count,2020-01-11,Available,0.0,
p14,Exercise_Duration,2020-01-11,Available,0.0,
p14,Exercise_Distance,2020-01-11,Available,0.0,
p14,Exercise_Calories,2020-01-11,Available,0.0,
p14,Exercise_Avg_HR,2020-01-11,Available,0.0,
p14,Sleep_Hours,2020-01-11,Available,0.0,
p14,Sleep_Duration_Score,2020-01-11,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-11,Available,0.0,
p14,Sleep_Restlessness,2020-01-11,Available,0.0,
p14,Sleep_Composition,2020-01-11,Available,0.0,
p14,Sleep_Revitalization,2020-01-11,Available,0.0,
p14,Sleep_Score,2020-01-11,Available,0.0,
p14,Steps,2020-01-12,Available,0.0,
p14,Exercise_Count,2020-01-12,Available,0.0,
p14,Exercise_Duration,2020-01-12,Available,0.0,
p14,Exercise_Distance,2020-01-12,Available,0.0,
p14,Exercise_Calories,2020-01-12,Available,0.0,
p14,Exercise_Avg_HR,2020-01-12,Available,0.0,
p14,Sleep_Hours,2020-01-12,Available,0.0,
p14,Sleep_Duration_Score,2020-01-12,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-12,Available,0.0,
p14,Sleep_Restlessness,2020-01-12,Available,0.0,
p14,Sleep_Composition,2020-01-12,Available,0.0,
p14,Sleep_Revitalization,2020-01-12,Available,0.0,
p14,Sleep_Score,2020-01-12,Available,0.0,
p14,Steps,2020-01-13,Available,0.0,
p14,Exercise_Count,2020-01-13,Available,0.0,
p14,Exercise_Duration,2020-01-13,Available,0.0,
p14,Exercise_Distance,2020-01-13,Available,0.0,
p14,Exercise_Calories,2020-01-13,Available,0.0,
p14,Exercise_Avg_HR,2020-01-13,Available,0.0,
p14,Sleep_Hours,2020-01-13,Available,0.0,
p14,Sleep_Duration_Score,2020-01-13,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-13,Available,0.0,
p14,Sleep_Restlessness,2020-01-13,Available,0.0,
p14,Sleep_Composition,2020-01-13,Available,0.0,
p14,Sleep_Revitalization,2020-01-13,Available,0.0,
p14,Sleep_Score,2020-01-13,Available,0.0,
p14,Steps,2020-01-14,Available,0.0,
p14,Exercise_Count,2020-01-14,Available,0.0,
p14,Exercise_Duration,2020-01-14,Available,0.0,
p14,Exercise_Distance,2020-01-14,Available,0.0,
p14,Exercise_Calories,2020-01-14,Available,0.0,
p14,Exercise_Avg_HR,2020-01-14,Available,0.0,
p14,Sleep_Hours,2020-01-14,Available,0.0,
p14,Sleep_Duration_Score,2020-01-14,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-14,Available,0.0,
p14,Sleep_Restlessness,2020-01-14,Available,0.0,
p14,Sleep_Composition,2020-01-14,Available,0.0,
p14,Sleep_Revitalization,2020-01-14,Available,0.0,
p14,Sleep_Score,2020-01-14,Available,0.0,
p14,Steps,2020-01-15,Available,0.0,
p14,Exercise_Count,2020-01-15,Available,0.0,
p14,Exercise_Duration,2020-01-15,Available,0.0,
p14,Exercise_Distance,2020-01-15,Available,0.0,
p14,Exercise_Calories,2020-01-15,Available,0.0,
p14,Exercise_Avg_HR,2020-01-15,Available,0.0,
p14,Sleep_Hours,2020-01-15,Available,0.0,
p14,Sleep_Duration_Score,2020-01-15,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-15,Available,0.0,
p14,Sleep_Restlessness,2020-01-15,Available,0.0,
p14,Sleep_Composition,2020-01-15,Available,0.0,
p14,Sleep_Revitalization,2020-01-15,Available,0.0,
p14,Sleep_Score,2020-01-15,Available,0.0,
p14,Steps,2020-01-16,Available,0.0,
p14,Exercise_Count,2020-01-16,Available,0.0,
p14,Exercise_Duration,2020-01-16,Available,0.0,
p14,Exercise_Distance,2020-01-16,Available,0.0,
p14,Exercise_Calories,2020-01-16,Available,0.0,
p14,Exercise_Avg_HR,2020-01-16,Available,0.0,
p14,Sleep_Hours,2020-01-16,Available,0.0,
p14,Sleep_Duration_Score,2020-01-16,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-16,Available,0.0,
p14,Sleep_Restlessness,2020-01-16,Available,0.0,
p14,Sleep_Composition,2020-01-16,Available,0.0,
p14,Sleep_Revitalization,2020-01-16,Available,0.0,
p14,Sleep_Score,2020-01-16,Available,0.0,
p14,Steps,2020-01-17,Available,0.0,
p14,Exercise_Count,2020-01-17,Available,0.0,
p14,Exercise_Duration,2020-01-17,Available,0.0,
p14,Exercise_Distance,2020-01-17,Available,0.0,
p14,Exercise_Calories,2020-01-17,Available,0.0,
p14,Exercise_Avg_HR,2020-01-17,Available,0.0,
p14,Sleep_Hours,2020-01-17,Available,0.0,
p14,Sleep_Duration_Score,2020-01-17,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-17,Available,0.0,
p14,Sleep_Restlessness,2020-01-17,Available,0.0,
p14,Sleep_Composition,2020-01-17,Available,0.0,
p14,Sleep_Revitalization,2020-01-17,Available,0.0,
p14,Sleep_Score,2020-01-17,Available,0.0,
p14,Steps,2020-01-18,Available,0.0,
p14,Exercise_Count,2020-01-18,Available,0.0,
p14,Exercise_Duration,2020-01-18,Available,0.0,
p14,Exercise_Distance,2020-01-18,Available,0.0,
p14,Exercise_Calories,2020-01-18,Available,0.0,
p14,Exercise_Avg_HR,2020-01-18,Available,0.0,
p14,Sleep_Hours,2020-01-18,Available,0.0,
p14,Sleep_Duration_Score,2020-01-18,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-18,Available,0.0,
p14,Sleep_Restlessness,2020-01-18,Available,0.0,
p14,Sleep_Composition,2020-01-18,Available,0.0,
p14,Sleep_Revitalization,2020-01-18,Available,0.0,
p14,Sleep_Score,2020-01-18,Available,0.0,
p14,Steps,2020-01-19,Available,0.0,
p14,Exercise_Count,2020-01-19,Available,0.0,
p14,Exercise_Duration,2020-01-19,Available,0.0,
p14,Exercise_Distance,2020-01-19,Available,0.0,
p14,Exercise_Calories,2020-01-19,Available,0.0,
p14,Exercise_Avg_HR,2020-01-19,Available,0.0,
p14,Sleep_Hours,2020-01-19,Available,0.0,
p14,Sleep_Duration_Score,2020-01-19,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-19,Available,0.0,
p14,Sleep_Restlessness,2020-01-19,Available,0.0,
p14,Sleep_Composition,2020-01-19,Available,0.0,
p14,Sleep_Revitalization,2020-01-19,Available,0.0,
p14,Sleep_Score,2020-01-19,Available,0.0,
p14,Steps,2020-01-20,Available,0.0,
p14,Exercise_Count,2020-01-20,Available,0.0,
p14,Exercise_Duration,2020-01-20,Available,0.0,
p14,Exercise_Distance,2020-01-20,Available,0.0,
p14,Exercise_Calories,2020-01-20,Available,0.0,
p14,Exercise_Avg_HR,2020-01-20,Available,0.0,
p14,Sleep_Hours,2020-01-20,Available,0.0,
p14,Sleep_Duration_Score,2020-01-20,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-20,Available,0.0,
p14,Sleep_Restlessness,2020-01-20,Available,0.0,
p14,Sleep_Composition,2020-01-20,Available,0.0,
p14,Sleep_Revitalization,2020-01-20,Available,0.0,
p14,Sleep_Score,2020-01-20,Available,0.0,
p14,Steps,2020-01-21,Available,0.0,
p14,Exercise_Count,2020-01-21,Available,0.0,
p14,Exercise_Duration,2020-01-21,Available,0.0,
p14,Exercise_Distance,2020-01-21,Available,0.0,
p14,Exercise_Calories,2020-01-21,Available,0.0,
p14,Exercise_Avg_HR,2020-01-21,Available,0.0,
p14,Sleep_Hours,2020-01-21,Available,0.0,
p14,Sleep_Duration_Score,2020-01-21,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-21,Available,0.0,
p14,Sleep_Restlessness,2020-01-21,Available,0.0,
p14,Sleep_Composition,2020-01-21,Available,0.0,
p14,Sleep_Revitalization,2020-01-21,Available,0.0,
p14,Sleep_Score,2020-01-21,Available,0.0,
p14,Steps,2020-01-22,Available,0.0,
p14,Exercise_Count,2020-01-22,Available,0.0,
p14,Exercise_Duration,2020-01-22,Available,0.0,
p14,Exercise_Distance,2020-01-22,Available,0.0,
p14,Exercise_Calories,2020-01-22,Available,0.0,
p14,Exercise_Avg_HR,2020-01-22,Available,0.0,
p14,Sleep_Hours,2020-01-22,Available,0.0,
p14,Sleep_Duration_Score,2020-01-22,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-22,Available,0.0,
p14,Sleep_Restlessness,2020-01-22,Available,0.0,
p14,Sleep_Composition,2020-01-22,Available,0.0,
p14,Sleep_Revitalization,2020-01-22,Available,0.0,
p14,Sleep_Score,2020-01-22,Available,0.0,
p14,Steps,2020-01-23,Available,0.0,
p14,Exercise_Count,2020-01-23,Available,0.0,
p14,Exercise_Duration,2020-01-23,Available,0.0,
p14,Exercise_Distance,2020-01-23,Available,0.0,
p14,Exercise_Calories,2020-01-23,Available,0.0,
p14,Exercise_Avg_HR,2020-01-23,Available,0.0,
p14,Sleep_Hours,2020-01-23,Available,0.0,
p14,Sleep_Duration_Score,2020-01-23,Available,0.0,
p14,Deep_Sleep_Minutes,2020-01-23,Available,0.0,
p14,Sleep_Restlessness,2020-01-23,Available,0.0,
p14,Sleep_Composition,2020-01-23,Available,0.0,
p14,Sleep_Revitalization,2020-01-23,Available,0.0,
p14,Sleep_Score,2020-01-23,Available,0.0,
p14,Steps,2020-01-24,Available,0.0,
p14,Exercise_Count,2020-01-24,Available,0.0,
p14,Exercise_Duration,2020-01-24,Available,0.0,
p14,Exercise_Distance,2020-01-24,Available,0.0,
p14,Exercise_Calories,2020-01-24,Available,0.0,
